Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
14.8119	UL	1481	1	0	12	1	1	0	5	158	2	1	0	-4.99986	255	0	8.32229e-06
14.8119	UL	1481	1	0	12	1	1	0	5	158	2	1	0	-4.99986	255	0	8.32229e-06
14.8119	UL	1481	1	0	12	1	3	0	3	1972	18	1	0	11.0383	255	0	8.54863e-08
14.8119	UL	1481	1	0	12	1	3	0	3	1972	18	1	0	11.0383	255	0	8.54863e-08
14.8179	UL	1481	7	0	1	12	1	0	5	1928	2	1	0	-5.00009	255	0	0
14.8179	UL	1481	7	0	1	12	1	0	5	1928	2	1	0	-5.00009	255	0	0
14.8189	UL	1481	8	0	7	6	1	0	5	964	2	1	0	-5.00027	255	0	7.11653e-13
14.8189	UL	1481	8	0	7	6	1	0	5	964	2	1	0	-5.00027	255	0	7.11653e-13
14.8199	UL	1481	9	0	12	1	3	0	3	1972	18	1	0	10.8661	255	0	1.44786e-05
14.8199	UL	1481	9	0	12	1	3	0	3	1972	18	1	0	10.8661	255	0	1.44786e-05
14.8231	DL	1482	3	0	1	1	1	0	5	114	0	1	0	-7.23025	0	0	0.497842
14.8239	UL	1482	3	0	6	7	1	0	5	1125	2	1	0	-5.00099	255	0	0
14.8269	UL	1482	6	0	12	1	3	0	3	1972	18	1	0	11.1072	255	0	9.22715e-09
14.8269	UL	1482	6	0	12	1	3	0	3	1972	18	1	0	11.1072	255	0	9.22715e-09
14.8319	UL	1483	1	0	12	1	1	0	5	158	2	1	0	-5.00259	255	0	8.9843e-06
14.8319	UL	1483	1	0	12	1	1	0	5	158	2	1	0	-5.00259	255	0	8.9843e-06
14.8349	UL	1483	4	0	12	1	3	0	3	1972	18	1	0	11.1097	255	0	8.55004e-09
14.8349	UL	1483	4	0	12	1	3	0	3	1972	18	1	0	11.1097	255	0	8.55004e-09
14.8379	UL	1483	7	0	1	12	1	0	5	1928	2	1	0	-5.00381	255	0	0
14.8379	UL	1483	7	0	1	12	1	0	5	1928	2	1	0	-5.00381	255	0	0
14.8389	UL	1483	8	0	6	6	1	0	5	964	2	1	0	-5.00416	255	0	1.01941e-12
14.8389	UL	1483	8	0	6	6	1	0	5	964	2	1	0	-5.00416	255	0	1.01941e-12
14.8419	UL	1484	1	0	12	1	3	0	3	1972	18	1	0	11.1109	255	0	8.04929e-09
14.8419	UL	1484	1	0	12	1	3	0	3	1972	18	1	0	11.1109	255	0	8.04929e-09
14.8431	DL	1484	3	0	1	1	1	0	5	114	0	1	0	-7.21693	0	0	0.483311
14.8499	UL	1484	9	0	12	1	3	0	3	1972	18	1	0	11.1112	255	0	8.19922e-09
14.8499	UL	1484	9	0	12	1	3	0	3	1972	18	1	0	11.1112	255	0	8.19922e-09
14.8519	UL	1485	1	0	12	1	1	0	5	158	2	1	0	-5.00822	255	0	1.01146e-05
14.8519	UL	1485	1	0	12	1	1	0	5	158	2	1	0	-5.00822	255	0	1.01146e-05
14.8569	UL	1485	6	0	12	1	3	0	3	1972	18	1	0	11.1105	255	0	8.15635e-09
14.8569	UL	1485	6	0	12	1	3	0	3	1972	18	1	0	11.1105	255	0	8.15635e-09
14.8579	UL	1485	7	0	1	12	1	0	5	1928	2	1	0	-5.0101	255	0	0
14.8579	UL	1485	7	0	1	12	1	0	5	1928	2	1	0	-5.0101	255	0	0
14.8589	UL	1485	8	0	6	6	1	0	5	964	2	1	0	-5.01061	255	0	1.41442e-12
14.8589	UL	1485	8	0	6	6	1	0	5	964	2	1	0	-5.01061	255	0	1.41442e-12
14.8631	DL	1486	3	0	1	1	1	0	5	114	0	1	0	-7.22066	0	1	0.486654
14.8649	UL	1486	4	0	12	1	3	0	3	1972	18	1	0	11.1086	255	0	8.39183e-09
14.8649	UL	1486	4	0	12	1	3	0	3	1972	18	1	0	11.1086	255	0	8.39183e-09
14.8681	DL	1486	8	0	1	1	1	0	5	114	0	1	1	-7.22429	0	0	0
14.8719	UL	1487	1	0	12	1	3	0	3	1972	18	1	0	11.1061	255	0	8.93306e-09
14.8719	UL	1487	1	0	12	1	3	0	3	1972	18	1	0	11.1061	255	0	8.93306e-09
14.8769	UL	1487	6	0	12	1	1	0	5	158	2	1	0	-5.01865	255	0	1.2456e-05
14.8769	UL	1487	6	0	12	1	1	0	5	158	2	1	0	-5.01865	255	0	1.2456e-05
14.8799	UL	1487	9	0	12	1	3	0	3	1972	18	1	0	11.1021	255	0	1.15643e-08
14.8799	UL	1487	9	0	12	1	3	0	3	1972	18	1	0	11.1021	255	0	1.15643e-08
14.8829	UL	1488	2	0	1	12	1	0	5	1928	2	1	0	-5.02126	255	0	0
14.8829	UL	1488	2	0	1	12	1	0	5	1928	2	1	0	-5.02126	255	0	0
14.8839	UL	1488	3	0	1	12	1	0	5	1928	2	1	0	-5.02178	255	0	0
14.8839	UL	1488	3	0	1	12	1	0	5	1928	2	1	0	-5.02178	255	0	0
14.8849	UL	1488	4	0	3	10	1	0	5	1606	2	1	0	-5.02238	255	0	0
14.8849	UL	1488	4	0	3	10	1	0	5	1606	2	1	0	-5.02238	255	0	0
14.8869	UL	1488	6	0	11	1	3	0	3	1972	18	1	0	11.0979	255	0	1.32612e-08
14.8869	UL	1488	6	0	11	1	3	0	3	1972	18	1	0	11.0979	255	0	1.32612e-08
14.8889	UL	1488	8	0	1	12	1	0	5	1928	2	1	0	-5.02444	255	0	0
14.8891	DL	1488	9	0	1	1	1	0	5	114	0	1	0	-7.24842	0	0	0.51989
14.8899	UL	1488	9	0	9	4	1	0	5	641	2	1	0	-5.0253	255	0	0
14.8901	DL	1489	0	0	1	1	1	0	5	114	0	1	0	-7.24982	0	1	0.522779
14.8939	UL	1489	3	0	12	1	3	0	3	1972	18	1	0	11.0928	255	0	1.47841e-08
14.8939	UL	1489	3	0	12	1	3	0	3	1972	18	1	0	11.0928	255	0	1.47841e-08
14.8951	DL	1489	5	0	1	1	1	0	5	114	0	1	1	-7.25696	0	0	0
14.8979	UL	1489	7	0	12	1	1	0	5	158	2	1	0	-5.03	255	0	1.58838e-05
14.8979	UL	1489	7	0	12	1	1	0	5	158	2	1	0	-5.03	255	0	1.58838e-05
14.9019	UL	1490	1	0	12	1	3	0	3	1972	18	1	0	11.0846	255	0	1.99908e-08
14.9019	UL	1490	1	0	12	1	3	0	3	1972	18	1	0	11.0846	255	0	1.99908e-08
14.9039	UL	1490	3	0	1	12	1	0	5	1928	2	1	0	-5.03339	255	0	0
14.9039	UL	1490	3	0	1	12	1	0	5	1928	2	1	0	-5.03339	255	0	0
14.9049	UL	1490	4	0	7	6	1	0	5	964	2	1	0	-5.03427	255	0	4.54592e-12
14.9049	UL	1490	4	0	7	6	1	0	5	964	2	1	0	-5.03427	255	0	4.54592e-12
14.9089	UL	1490	8	0	12	1	3	0	3	1972	18	1	0	11.0781	255	0	2.48694e-08
14.9089	UL	1490	8	0	12	1	3	0	3	1972	18	1	0	11.0781	255	0	2.48694e-08
14.9099	UL	1490	9	0	1	12	1	0	5	1928	2	1	0	-5.03715	255	0	0
14.9099	UL	1490	9	0	1	12	1	0	5	1928	2	1	0	-5.03715	255	0	0
14.9109	UL	1491	0	0	1	12	1	0	5	1928	2	1	0	-5.03779	255	0	0
14.9109	UL	1491	0	0	1	12	1	0	5	1928	2	1	0	-5.03779	255	0	0
14.9119	UL	1491	1	0	1	12	1	0	5	1928	2	1	0	-5.03843	255	0	0
14.9121	DL	1491	2	0	1	1	1	0	5	114	0	1	0	-7.28139	0	1	0.562008
14.9129	UL	1491	2	0	12	1	1	0	5	158	2	1	0	-5.03959	255	0	1.94722e-05
14.9159	UL	1491	5	0	6	7	1	0	5	1125	2	1	0	-5.04128	255	0	0
14.9161	DL	1491	6	0	1	1	1	0	5	114	0	1	0	-7.2865	0	1	0.564498
14.9169	UL	1491	6	0	12	1	3	0	3	1972	18	1	0	11.0701	255	0	3.17274e-08
14.9169	UL	1491	6	0	12	1	3	0	3	1972	18	1	0	11.0701	255	0	3.17274e-08
14.9171	DL	1491	7	0	1	1	1	0	5	114	0	1	1	-7.28772	0	0	0
14.9211	DL	1492	1	0	1	1	1	0	5	114	0	1	1	-7.29232	0	0	0
14.9239	UL	1492	3	0	12	1	3	0	3	1972	18	1	0	11.0625	255	0	4.17566e-08
14.9239	UL	1492	3	0	12	1	3	0	3	1972	18	1	0	11.0625	255	0	4.17566e-08
14.9259	UL	1492	5	0	12	1	1	0	5	158	2	1	0	-5.04836	255	0	2.30199e-05
14.9259	UL	1492	5	0	12	1	1	0	5	158	2	1	0	-5.04836	255	0	2.30199e-05
14.9319	UL	1493	1	0	1	12	1	0	5	1928	2	1	0	-5.05205	255	0	0
14.9319	UL	1493	1	0	1	12	1	0	5	1928	2	1	0	-5.05205	255	0	0
14.9319	UL	1493	1	0	12	1	3	0	3	1972	18	1	0	11.0411	255	0	7.57012e-08
14.9319	UL	1493	1	0	12	1	3	0	3	1972	18	1	0	11.0411	255	0	7.57012e-08
14.9329	UL	1493	2	0	1	12	1	0	5	1928	2	1	0	-5.05274	255	0	0
14.9329	UL	1493	2	0	1	12	1	0	5	1928	2	1	0	-5.05274	255	0	0
14.9339	UL	1493	3	0	1	12	1	0	5	1928	2	1	0	-5.05346	255	0	0
14.9339	UL	1493	3	0	1	12	1	0	5	1928	2	1	0	-5.05346	255	0	0
14.9349	UL	1493	4	0	1	12	1	0	5	1928	2	1	0	-5.05418	255	0	0
14.9349	UL	1493	4	0	1	12	1	0	5	1928	2	1	0	-5.05418	255	0	0
14.9379	UL	1493	7	0	1	12	1	0	5	1928	2	1	0	-5.05635	255	0	0
14.9389	UL	1493	8	0	1	11	1	0	5	1767	2	1	0	-5.05707	255	0	0
14.9389	UL	1493	8	0	12	1	3	0	3	1972	18	1	0	10.9492	255	0	1.28449e-06
14.9389	UL	1493	8	0	12	1	3	0	3	1972	18	1	0	10.9492	255	0	1.28449e-06
14.9391	DL	1493	9	0	1	1	1	0	5	114	0	1	0	-7.30599	0	1	0.587056
14.9399	UL	1493	9	0	4	9	1	0	5	1448	2	1	0	-5.05796	255	0	0
14.9401	DL	1494	0	0	1	1	1	0	5	114	0	1	0	-7.30635	0	1	0.588081
14.9441	DL	1494	4	0	1	1	1	0	5	114	0	1	1	-7.30735	0	0	0
14.9451	DL	1494	5	0	1	1	1	0	5	114	0	1	1	-7.30748	0	0	0
14.9469	UL	1494	6	0	12	1	3	0	3	1972	18	1	0	11.0354	255	0	1.00102e-07
14.9469	UL	1494	6	0	12	1	3	0	3	1972	18	1	0	11.0354	255	0	1.00102e-07
14.9529	UL	1495	2	0	11	1	1	0	5	158	2	1	0	-5.06803	255	0	3.44126e-05
14.9529	UL	1495	2	0	11	1	1	0	5	158	2	1	0	-5.06803	255	0	3.44126e-05
14.9539	UL	1495	3	0	12	1	3	0	3	1972	18	1	0	11.0268	255	0	1.2837e-07
14.9539	UL	1495	3	0	12	1	3	0	3	1972	18	1	0	11.0268	255	0	1.2837e-07
14.9579	UL	1495	7	0	1	12	1	0	5	1928	2	1	0	-5.07129	255	0	0
14.9579	UL	1495	7	0	1	12	1	0	5	1928	2	1	0	-5.07129	255	0	0
14.9589	UL	1495	8	0	1	11	1	0	5	1767	2	1	0	-5.07205	255	0	0
14.9589	UL	1495	8	0	1	11	1	0	5	1767	2	1	0	-5.07205	255	0	0
14.9599	UL	1495	9	0	1	12	1	0	5	1928	2	1	0	-5.07282	255	0	0
14.9599	UL	1495	9	0	1	12	1	0	5	1928	2	1	0	-5.07282	255	0	0
14.9609	UL	1496	0	0	1	12	1	0	5	1928	2	1	0	-5.07358	255	0	0
14.9609	UL	1496	0	0	1	12	1	0	5	1928	2	1	0	-5.07358	255	0	0
14.9619	UL	1496	1	0	12	1	3	0	3	1972	18	1	0	10.966	255	0	8.04151e-07
14.9619	UL	1496	1	0	12	1	3	0	3	1972	18	1	0	10.966	255	0	8.04151e-07
14.9619	UL	1496	1	0	12	1	1	0	5	158	2	1	0	-5.07521	255	0	3.93589e-05
14.9639	UL	1496	3	0	1	12	1	0	5	1928	2	1	0	-5.07589	255	0	0
14.9641	DL	1496	4	0	1	1	1	0	5	114	0	1	0	-7.3014	0	0	0.582456
14.9649	UL	1496	4	0	12	1	1	0	5	158	2	1	0	-5.07726	255	0	4.05026e-05
14.9651	DL	1496	5	0	1	1	1	0	5	114	0	1	0	-7.30065	0	0	0.581807
14.9659	UL	1496	5	0	12	1	1	0	5	158	2	1	0	-5.07803	255	0	4.15292e-05
14.9689	UL	1496	8	0	12	1	3	0	3	1972	18	1	0	11.0085	255	0	2.26908e-07
14.9689	UL	1496	8	0	12	1	3	0	3	1972	18	1	0	11.0085	255	0	2.26908e-07
14.9729	UL	1497	2	0	12	1	1	0	5	158	2	1	0	-5.08345	255	0	4.5801e-05
14.9729	UL	1497	2	0	12	1	1	0	5	158	2	1	0	-5.08345	255	0	4.5801e-05
14.9769	UL	1497	6	0	11	1	3	0	3	1972	18	1	0	10.9992	255	0	2.84264e-07
14.9769	UL	1497	6	0	11	1	3	0	3	1972	18	1	0	10.9992	255	0	2.84264e-07
14.9789	UL	1497	8	0	1	12	1	0	5	1928	2	1	0	-5.08749	255	0	0
14.9789	UL	1497	8	0	1	12	1	0	5	1928	2	1	0	-5.08749	255	0	0
14.9799	UL	1497	9	0	1	11	1	0	5	1767	2	1	0	-5.08827	255	0	0
14.9799	UL	1497	9	0	1	11	1	0	5	1767	2	1	0	-5.08827	255	0	0
14.9809	UL	1498	0	0	1	12	1	0	5	1928	2	1	0	-5.08904	255	0	0
14.9809	UL	1498	0	0	1	12	1	0	5	1928	2	1	0	-5.08904	255	0	0
14.9819	UL	1498	1	0	1	12	1	0	5	1928	2	1	0	-5.08982	255	0	0
14.9819	UL	1498	1	0	1	12	1	0	5	1928	2	1	0	-5.08982	255	0	0
14.9829	UL	1498	2	0	12	1	1	0	5	158	2	1	0	-5.0912	255	0	5.44828e-05
14.9839	UL	1498	3	0	12	1	3	0	3	1972	18	1	0	10.9912	255	0	3.95032e-07
14.9839	UL	1498	3	0	12	1	3	0	3	1972	18	1	0	10.9912	255	0	3.95032e-07
14.9849	UL	1498	4	0	1	12	1	0	5	1928	2	1	0	-5.09214	255	0	0
14.9851	DL	1498	5	0	1	1	1	0	5	114	0	1	0	-7.27923	0	0	0.556979
14.9869	UL	1498	6	0	1	12	1	0	5	1928	2	1	0	-5.09369	255	0	0
14.9871	DL	1498	7	0	1	1	1	0	5	114	0	1	0	-7.27662	0	0	0.556748
14.9881	DL	1498	8	0	1	1	1	0	5	114	0	1	0	-7.27529	0	1	0.550473
14.9909	UL	1499	0	0	12	1	3	0	3	1972	18	1	0	10.9837	255	0	4.90313e-07
14.9909	UL	1499	0	0	12	1	3	0	3	1972	18	1	0	10.9837	255	0	4.90313e-07
14.9931	DL	1499	3	0	1	1	1	0	5	114	0	1	1	-7.26856	0	0	0
14.9939	UL	1499	3	0	12	1	1	0	5	158	2	1	0	-5.11031	255	0	7.56209e-05
14.9939	UL	1499	3	0	12	1	1	0	5	158	2	1	0	-5.11031	255	0	7.56209e-05
14.9989	UL	1499	8	0	12	1	3	0	3	1972	18	1	0	10.7086	255	0	0.000589104
14.9989	UL	1499	8	0	12	1	3	0	3	1972	18	1	0	10.7086	255	0	0.000589104
14.9999	UL	1499	9	0	1	12	1	0	5	1928	2	1	0	-5.10388	255	0	0
14.9999	UL	1499	9	0	1	12	1	0	5	1928	2	1	0	-5.10388	255	0	0
15.0009	UL	1500	0	0	1	12	1	0	5	1928	2	1	0	-5.08706	255	0	0
15.0009	UL	1500	0	0	1	12	1	0	5	1928	2	1	0	-5.08706	255	0	0
15.0019	UL	1500	1	0	1	12	1	0	5	1928	2	1	0	-5.08711	255	0	0
15.0019	UL	1500	1	0	1	12	1	0	5	1928	2	1	0	-5.08711	255	0	0
15.0029	UL	1500	2	0	1	12	1	0	5	1928	2	1	0	-5.08716	255	0	0
15.0029	UL	1500	2	0	1	12	1	0	5	1928	2	1	0	-5.08716	255	0	0
15.0059	UL	1500	5	0	1	12	1	0	5	1928	2	1	0	-5.08732	255	0	0
15.0059	UL	1500	5	0	1	12	1	0	5	1928	2	1	0	-5.08732	255	0	0
15.0059	UL	1500	5	0	12	1	3	0	3	1972	18	1	0	11.0374	255	0	9.16739e-08
15.0059	UL	1500	5	0	12	1	3	0	3	1972	18	1	0	11.0374	255	0	9.16739e-08
15.0069	UL	1500	6	0	1	12	1	0	5	1928	2	1	0	-5.08736	255	0	0
15.0079	UL	1500	7	0	1	12	1	0	5	1928	2	1	0	-5.08741	255	0	0
15.0081	DL	1500	8	0	1	1	1	0	5	114	0	1	0	-7.22558	0	0	0.490943
15.0089	UL	1500	8	0	6	7	1	0	5	1125	2	1	0	-5.08747	255	0	0
15.0091	DL	1500	9	0	1	1	1	0	5	114	0	1	0	-7.22486	0	1	0.490853
15.0111	DL	1501	1	0	1	1	1	0	5	114	0	1	0	-7.22352	0	0	0.491601
15.0139	UL	1501	3	0	12	1	3	0	3	1972	18	1	0	11.059	255	0	4.47487e-08
15.0139	UL	1501	3	0	12	1	3	0	3	1972	18	1	0	11.059	255	0	4.47487e-08
15.0141	DL	1501	4	0	1	1	1	0	5	114	0	1	1	-7.2218	0	0	0
15.0169	UL	1501	6	0	12	1	1	0	5	158	2	1	0	-5.0879	255	0	4.97176e-05
15.0169	UL	1501	6	0	12	1	1	0	5	158	2	1	0	-5.0879	255	0	4.97176e-05
15.0209	UL	1502	0	0	12	1	3	0	3	1972	18	1	0	11.0666	255	0	3.71709e-08
15.0209	UL	1502	0	0	12	1	3	0	3	1972	18	1	0	11.0666	255	0	3.71709e-08
15.0229	UL	1502	2	0	1	12	1	0	5	1928	2	1	0	-5.08818	255	0	0
15.0229	UL	1502	2	0	1	12	1	0	5	1928	2	1	0	-5.08818	255	0	0
15.0239	UL	1502	3	0	7	6	1	0	5	964	2	1	0	-5.08825	255	0	7.42331e-11
15.0239	UL	1502	3	0	7	6	1	0	5	964	2	1	0	-5.08825	255	0	7.42331e-11
15.0289	UL	1502	8	0	1	11	1	0	5	1767	2	1	0	-5.08849	255	0	0
15.0289	UL	1502	8	0	1	11	1	0	5	1767	2	1	0	-5.08849	255	0	0
15.0289	UL	1502	8	0	12	1	3	0	3	1972	18	1	0	10.8822	255	0	8.69397e-06
15.0289	UL	1502	8	0	12	1	3	0	3	1972	18	1	0	10.8822	255	0	8.69397e-06
15.0299	UL	1502	9	0	1	12	1	0	5	1928	2	1	0	-5.08854	255	0	0
15.0299	UL	1502	9	0	1	12	1	0	5	1928	2	1	0	-5.08854	255	0	0
15.0309	UL	1503	0	0	1	12	1	0	5	1928	2	1	0	-5.0886	255	0	0
15.0309	UL	1503	0	0	1	12	1	0	5	1928	2	1	0	-5.0886	255	0	0
15.0319	UL	1503	1	0	1	12	1	0	5	1928	2	1	0	-5.08865	255	0	0
15.0319	UL	1503	1	0	1	12	1	0	5	1928	2	1	0	-5.08865	255	0	0
15.0329	UL	1503	2	0	1	11	1	0	5	1767	2	1	0	-5.0887	255	0	0
15.0339	UL	1503	3	0	1	12	1	0	5	1928	2	1	0	-5.08875	255	0	0
15.0349	UL	1503	4	0	1	12	1	0	5	1928	2	1	0	-5.08881	255	0	0
15.0359	UL	1503	5	0	1	12	1	0	5	1928	2	1	0	-5.08887	255	0	0
15.0359	UL	1503	5	0	12	1	3	0	3	1972	18	1	0	11.0687	255	0	3.2076e-08
15.0359	UL	1503	5	0	12	1	3	0	3	1972	18	1	0	11.0687	255	0	3.2076e-08
15.0369	UL	1503	6	0	1	12	1	0	5	1928	2	1	0	-5.08891	255	0	0
15.0372	DL	1503	7	0	1	2	1	0	5	231	0	1	0	-7.22079	0	0	0.280989
15.0449	UL	1504	4	0	12	1	3	0	3	1972	18	1	0	11.0887	255	0	1.77709e-08
15.0449	UL	1504	4	0	12	1	3	0	3	1972	18	1	0	11.0887	255	0	1.77709e-08
15.0459	UL	1504	5	0	12	1	1	0	5	158	2	1	0	-5.08944	255	0	5.18268e-05
15.0459	UL	1504	5	0	12	1	1	0	5	158	2	1	0	-5.08944	255	0	5.18268e-05
15.0509	UL	1505	0	0	12	1	3	0	3	1972	18	1	0	11.093	255	0	1.50595e-08
15.0509	UL	1505	0	0	12	1	3	0	3	1972	18	1	0	11.093	255	0	1.50595e-08
15.0519	UL	1505	1	0	1	12	1	0	5	1928	2	1	0	-5.08972	255	0	0
15.0519	UL	1505	1	0	1	12	1	0	5	1928	2	1	0	-5.08972	255	0	0
15.0529	UL	1505	2	0	1	12	1	0	5	1928	2	1	0	-5.08978	255	0	0
15.0529	UL	1505	2	0	1	12	1	0	5	1928	2	1	0	-5.08978	255	0	0
15.0539	UL	1505	3	0	1	12	1	0	5	1928	2	1	0	-5.08983	255	0	0
15.0539	UL	1505	3	0	1	12	1	0	5	1928	2	1	0	-5.08983	255	0	0
15.0549	UL	1505	4	0	1	12	1	0	5	1928	2	1	0	-5.08989	255	0	0
15.0549	UL	1505	4	0	1	12	1	0	5	1928	2	1	0	-5.08989	255	0	0
15.0559	UL	1505	5	0	1	12	1	0	5	1928	2	1	0	-5.08994	255	0	0
15.0559	UL	1505	5	0	1	12	1	0	5	1928	2	1	0	-5.08994	255	0	0
15.0569	UL	1505	6	0	7	6	1	0	5	964	2	1	0	-5.0901	255	0	7.4412e-11
15.0579	UL	1505	7	0	1	12	1	0	5	1928	2	1	0	-5.09005	255	0	0
15.0589	UL	1505	8	0	1	12	1	0	5	1928	2	1	0	-5.09012	255	0	0
15.0589	UL	1505	8	0	12	1	3	0	3	1972	18	1	0	11.0854	255	0	1.9473e-08
15.0589	UL	1505	8	0	12	1	3	0	3	1972	18	1	0	11.0854	255	0	1.9473e-08
15.0599	UL	1505	9	0	1	11	1	0	5	1767	2	1	0	-5.09016	255	0	0
15.0602	DL	1506	0	0	1	2	1	0	5	231	0	1	0	-7.2404	0	0	0.310272
15.0609	UL	1506	0	0	6	7	1	0	5	1125	2	1	0	-5.09024	255	0	0
15.0659	UL	1506	5	0	12	1	3	0	3	1972	18	1	0	11.0441	255	0	7.45591e-08
15.0659	UL	1506	5	0	12	1	3	0	3	1972	18	1	0	11.0441	255	0	7.45591e-08
15.0689	UL	1506	8	0	12	1	1	0	5	158	2	1	0	-5.0907	255	0	5.23297e-05
15.0689	UL	1506	8	0	12	1	1	0	5	158	2	1	0	-5.0907	255	0	5.23297e-05
15.0739	UL	1507	3	0	11	1	3	0	3	1972	18	1	0	11.1041	255	0	9.99378e-09
15.0739	UL	1507	3	0	11	1	3	0	3	1972	18	1	0	11.1041	255	0	9.99378e-09
15.0749	UL	1507	4	0	1	12	1	0	5	1928	2	1	0	-5.09099	255	0	0
15.0749	UL	1507	4	0	1	12	1	0	5	1928	2	1	0	-5.09099	255	0	0
15.0759	UL	1507	5	0	1	12	1	0	5	1928	2	1	0	-5.09104	255	0	0
15.0759	UL	1507	5	0	1	12	1	0	5	1928	2	1	0	-5.09104	255	0	0
15.0769	UL	1507	6	0	1	12	1	0	5	1928	2	1	0	-5.0911	255	0	0
15.0769	UL	1507	6	0	1	12	1	0	5	1928	2	1	0	-5.0911	255	0	0
15.0779	UL	1507	7	0	1	12	1	0	5	1928	2	1	0	-5.09115	255	0	0
15.0779	UL	1507	7	0	1	12	1	0	5	1928	2	1	0	-5.09115	255	0	0
15.0789	UL	1507	8	0	1	11	1	0	5	1767	2	1	0	-5.09121	255	0	0
15.0789	UL	1507	8	0	1	11	1	0	5	1767	2	1	0	-5.09121	255	0	0
15.0799	UL	1507	9	0	6	7	1	0	5	1125	2	1	0	-5.09166	255	0	0
15.0799	UL	1507	9	0	6	7	1	0	5	1125	2	1	0	-5.09166	255	0	0
15.0809	UL	1508	0	0	1	12	1	0	5	1928	2	1	0	-5.09133	255	0	0
15.0809	UL	1508	0	0	12	1	3	0	3	1972	18	1	0	11.0931	255	0	1.44386e-08
15.0809	UL	1508	0	0	12	1	3	0	3	1972	18	1	0	11.0931	255	0	1.44386e-08
15.0819	UL	1508	1	0	1	12	1	0	5	1928	2	1	0	-5.09138	255	0	0
15.0829	UL	1508	2	0	1	12	1	0	5	1928	2	1	0	-5.09143	255	0	0
15.0832	DL	1508	3	0	1	2	1	0	5	231	0	1	0	-7.27142	0	1	0.357233
15.0839	UL	1508	3	0	8	5	1	0	5	803	2	1	0	-5.09151	255	0	7.8793e-11
15.0851	DL	1508	5	0	1	1	1	0	5	114	0	1	0	-7.27418	0	0	0.551796
15.0882	DL	1508	8	0	1	2	1	0	5	231	0	1	1	-7.27823	0	0	0
15.0889	UL	1508	8	0	12	1	3	0	3	1972	18	1	0	11.1063	255	0	9.75237e-09
15.0889	UL	1508	8	0	12	1	3	0	3	1972	18	1	0	11.1063	255	0	9.75237e-09
15.0959	UL	1509	5	0	12	1	3	0	3	1972	18	1	0	11.1059	255	0	9.41513e-09
15.0959	UL	1509	5	0	12	1	3	0	3	1972	18	1	0	11.1059	255	0	9.41513e-09
15.0969	UL	1509	6	0	12	1	1	0	5	158	2	1	0	-5.09225	255	0	5.39584e-05
15.0969	UL	1509	6	0	12	1	1	0	5	158	2	1	0	-5.09225	255	0	5.39584e-05
15.1029	UL	1510	2	0	1	12	1	0	5	1928	2	1	0	-5.09282	255	0	0
15.1029	UL	1510	2	0	1	12	1	0	5	1928	2	1	0	-5.09282	255	0	0
15.1029	UL	1510	2	0	12	1	3	0	3	1972	18	1	0	11.0903	255	0	1.62373e-08
15.1029	UL	1510	2	0	12	1	3	0	3	1972	18	1	0	11.0903	255	0	1.62373e-08
15.1039	UL	1510	3	0	1	12	1	0	5	1928	2	1	0	-5.09287	255	0	0
15.1039	UL	1510	3	0	1	12	1	0	5	1928	2	1	0	-5.09287	255	0	0
15.1049	UL	1510	4	0	1	12	1	0	5	1928	2	1	0	-5.09292	255	0	0
15.1049	UL	1510	4	0	1	12	1	0	5	1928	2	1	0	-5.09292	255	0	0
15.1059	UL	1510	5	0	1	12	1	0	5	1928	2	1	0	-5.09308	255	0	0
15.1059	UL	1510	5	0	1	12	1	0	5	1928	2	1	0	-5.09308	255	0	0
15.1069	UL	1510	6	0	1	12	1	0	5	1928	2	1	0	-5.09303	255	0	0
15.1069	UL	1510	6	0	1	12	1	0	5	1928	2	1	0	-5.09303	255	0	0
15.1079	UL	1510	7	0	7	6	1	0	5	964	2	1	0	-5.09311	255	0	8.3074e-11
15.1079	UL	1510	7	0	7	6	1	0	5	964	2	1	0	-5.09311	255	0	8.3074e-11
15.1089	UL	1510	8	0	1	11	1	0	5	1767	2	1	0	-5.09314	255	0	0
15.1099	UL	1510	9	0	1	12	1	0	5	1928	2	1	0	-5.0932	255	0	0
15.1109	UL	1511	0	0	1	12	1	0	5	1928	2	1	0	-5.09326	255	0	0
15.1109	UL	1511	0	0	12	1	3	0	3	1972	18	1	0	11.0876	255	0	1.84758e-08
15.1109	UL	1511	0	0	12	1	3	0	3	1972	18	1	0	11.0876	255	0	1.84758e-08
15.1119	UL	1511	1	0	1	12	1	0	5	1928	2	1	0	-5.09331	255	0	0
15.1122	DL	1511	2	0	1	2	1	0	5	231	0	1	0	-7.30378	0	0	0.40555
15.1129	UL	1511	2	0	8	4	1	0	5	641	2	1	0	-5.09339	255	0	0
15.1179	UL	1511	7	0	12	1	3	0	3	1972	18	1	0	11.0972	255	0	1.18812e-08
15.1179	UL	1511	7	0	12	1	3	0	3	1972	18	1	0	11.0972	255	0	1.18812e-08
15.1209	UL	1512	0	0	12	1	1	0	5	158	2	1	0	-5.09384	255	0	5.54729e-05
15.1209	UL	1512	0	0	12	1	1	0	5	158	2	1	0	-5.09384	255	0	5.54729e-05
