time(s)	cellId	rnti	lcid	packetSize	delay(s)
2.05367	3	3	3	1430	0.0131381
2.05403	3	4	3	1454	0.0207857
2.05403	3	4	3	1454	0.0207857
2.05603	1	1	3	1454	0.115786
2.05603	1	1	3	1454	0.107786
2.05603	1	1	3	1454	0.0957857
2.05803	1	5	3	1430	0.0145619
2.05896	3	2	3	1454	0.0147143
2.05896	3	2	3	1454	0.0147143
2.05896	3	2	3	1454	0.0147143
2.05896	3	2	3	1454	0.0147143
2.05896	3	2	3	1454	0.00971428
2.05903	3	3	3	1430	0.0110285
2.06103	1	5	3	1430	0.0100952
2.06503	3	3	3	1430	0.00956188
2.06696	3	2	3	1454	0.00864285
2.06696	3	2	3	1454	0.00864285
2.07203	3	2	3	1454	0.00878571
2.07203	3	2	3	1454	0.00878571
2.07203	3	2	3	1454	0.00878571
2.07203	3	2	3	1454	0.00878571
2.07303	3	4	3	1454	0.0147857
2.07303	3	4	3	1454	0.0147857
2.07303	3	4	3	1454	0.0147857
2.07303	3	4	3	1454	0.0147857
2.07403	3	4	3	1454	0.0157857
2.07403	3	4	3	1454	0.0157857
2.07403	3	4	3	1454	0.0157857
2.07603	1	5	3	1430	0.0176285
2.07703	3	3	3	1430	0.0140952
2.08003	3	2	3	1454	0.00878571
2.08003	3	2	3	1454	0.00878571
2.08303	3	3	3	1430	0.0126285
2.08403	1	5	3	1430	0.0181619
2.08603	3	2	3	1454	0.0147857
2.08603	3	2	3	1454	0.00878571
2.08603	3	2	3	1454	0.00878571
2.08703	1	5	3	1430	0.0136952
2.08903	3	3	3	1430	0.0111619
2.09203	3	2	3	1454	0.0147857
2.09203	3	2	3	1454	0.0147857
2.09203	3	2	3	1454	0.00678571
2.09303	3	4	3	1454	0.0147857
2.09303	3	4	3	1454	0.0147857
2.09303	3	4	3	1454	0.0147857
2.09303	3	4	3	1454	0.0147857
2.09503	3	3	3	1430	0.00969521
2.09803	3	2	3	1454	0.0127857
2.09803	3	2	3	1454	0.00678571
2.09803	3	2	3	1454	0.00678571
2.09896	1	1	3	1454	0.0325714
2.09896	1	1	3	1454	0.0325714
2.09903	3	4	3	1454	0.0207857
2.09903	3	4	3	1454	0.0197857
2.09903	3	4	3	1454	0.0197857
2.09903	1	5	3	1430	0.0182285
2.10103	1	1	3	1454	0.0346429
2.10403	3	2	3	1454	0.0127857
2.10403	3	2	3	1454	0.00678571
2.10696	3	3	3	1430	0.0141571
2.11003	3	2	3	1454	0.0127857
2.11003	3	2	3	1454	0.0127857
2.11003	3	2	3	1454	0.00678571
2.11103	3	4	3	1454	0.0127857
2.11103	3	4	3	1454	0.0127857
2.11103	3	4	3	1454	0.0127857
2.11131	3	3	3	1430	0.0110476
2.11203	3	4	3	1454	0.0137857
2.11203	3	4	3	1454	0.0137857
2.11203	3	4	3	1454	0.0137857
2.11303	3	4	3	1454	0.0147857
2.11603	3	2	3	1454	0.0127857
2.11603	3	2	3	1454	0.0127857
2.11603	3	2	3	1454	0.0127857
2.11624	3	3	3	1430	0.0085095
2.12203	3	2	3	1454	0.0127857
2.12203	3	2	3	1454	0.0127857
2.12203	3	2	3	1454	0.00678571
2.12803	3	2	3	1454	0.0127857
2.12803	3	2	3	1454	0.00678571
2.13003	3	3	3	1430	0.0148285
2.13403	3	2	3	1454	0.0127857
2.13403	3	2	3	1454	0.0127857
2.13403	3	2	3	1454	0.0127857
2.13603	3	3	3	1430	0.0133619
