time(s)	cellId	rnti	lcid	packetSize	delay(s)
5.30767	1	4	3	150	0.0026
5.30803	3	3	3	1432	0.00295714
5.30903	1	1	3	692	0.00795714
5.30946	1	2	3	545	0.00238571
5.3096	1	3	3	1392	0.00252857
5.30967	1	4	3	150	0.0026
5.30996	3	1	3	736	0.00288571
5.31003	1	5	3	575	0.0129571
5.31003	3	3	3	566	0.00795714
5.31031	1	2	3	545	0.00224286
5.31046	1	4	3	311	0.00238571
5.31074	1	5	3	458	0.0126714
5.31089	1	3	3	1484	0.00781428
5.31103	1	1	3	223	0.00795714
5.31103	3	2	3	4022	0.00295714
5.31146	1	2	3	545	0.00238571
5.31181	1	4	3	472	0.00274285
5.31231	1	2	3	545	0.00224286
5.31253	1	4	3	150	0.00245714
5.31289	1	5	3	575	0.0128143
5.31303	1	1	3	223	0.00795714
5.31346	1	2	3	545	0.00238571
5.3136	1	4	3	311	0.00252857
5.31403	1	5	3	692	0.0129571
5.31446	1	2	3	1102	0.00238571
5.31467	1	4	3	472	0.0026
5.31503	3	1	3	8000	0.00295714
5.31503	1	1	3	223	0.00795714
5.3156	1	2	3	824	0.00252857
5.31581	1	4	3	472	0.00274285
5.31639	1	2	3	824	0.00231428
5.3166	1	4	3	472	0.00252857
5.31696	1	1	3	140	0.00788571
5.31703	3	2	3	3258	0.00295714
5.3176	1	2	3	1102	0.00252857
5.31781	1	4	3	472	0.00274285
5.31846	1	2	3	1102	0.00238571
5.31867	1	4	3	472	0.0026
5.31896	3	3	3	868	0.00288571
5.31903	3	4	3	633	0.00295714
5.31946	1	2	3	917	0.00238571
5.31981	1	4	3	795	0.00274285
5.3206	1	4	3	472	0.00252857
5.32181	1	4	3	795	0.00274285
5.32203	1	5	3	340	0.0129571
5.32267	1	4	3	472	0.0026
5.32381	1	4	3	795	0.00274285
5.32403	3	3	3	868	0.00295714
5.32431	3	2	3	2912	0.00224286
5.32481	1	4	3	1440	0.00274285
5.32496	3	4	3	5192	0.00288571
5.32503	1	5	3	340	0.0129571
5.32581	1	4	3	948	0.00274285
5.32603	1	5	3	340	0.0129571
5.32803	1	5	3	340	0.0129571
5.32903	1	5	3	340	0.0129571
5.32989	3	1	3	736	0.00281428
5.33103	3	2	3	4022	0.00295714
5.33489	3	1	3	7440	0.00281428
5.33503	3	3	3	1744	0.00795714
5.33603	3	1	3	2018	0.00295714
5.33703	1	5	3	692	0.0129571
5.33703	3	2	3	4022	0.00295714
5.33946	1	2	3	267	0.00238571
5.33953	1	3	3	736	0.00245714
5.3396	1	4	3	135	0.00252857
5.34003	1	5	3	692	0.0129571
5.34103	1	5	3	1396	0.0129571
5.34103	3	3	3	1484	0.00295714
5.34303	3	2	3	3605	0.00295714
5.34403	1	5	3	1396	0.0139571
5.34403	3	4	3	531	0.00295714
5.34446	1	2	3	1102	0.00238571
5.34474	1	3	3	2562	0.00267142
5.34496	1	4	3	472	0.00288571
5.34503	1	1	3	106	0.00795714
5.34539	1	2	3	824	0.00231428
5.3456	1	3	3	1920	0.00252857
5.34581	1	4	3	472	0.00274285
5.34703	3	3	3	1484	0.00295714
5.34731	1	2	3	545	0.00224286
5.34746	1	3	3	1278	0.00238571
5.34767	1	4	3	472	0.0026
5.34803	3	1	3	736	0.00295714
5.34839	1	2	3	824	0.00231428
5.3486	1	3	3	791	0.00252857
5.34881	1	4	3	472	0.00274285
5.34946	1	2	3	1102	0.00238571
5.35003	1	4	3	633	0.00295714
5.35046	1	2	3	545	0.00238571
5.35081	1	4	3	472	0.00274285
5.35103	3	2	3	4022	0.00295714
5.35203	1	5	3	1396	0.0129571
5.35246	1	2	3	545	0.00238571
5.35267	1	4	3	150	0.0026
5.35303	1	5	3	558	0.0129571
5.35303	3	3	3	1484	0.00295714
5.3536	1	2	3	824	0.00252857
5.35381	1	4	3	472	0.00274285
5.35403	3	1	3	5089	0.00295714
5.35474	1	2	3	1102	0.00267142
5.35496	1	4	3	472	0.00288571
5.35503	3	4	3	6749	0.00795714
5.35546	1	2	3	1102	0.00238571
5.35567	1	4	3	472	0.0026
5.35603	1	1	3	223	0.00795714
5.35667	1	2	3	1381	0.0026
5.35703	1	4	3	795	0.00295714
5.35703	3	2	3	4022	0.00295714
5.35746	1	2	3	53	0.00238571
5.35781	1	5	3	575	0.00274285
5.35796	1	1	3	223	0.00788571
5.3586	1	4	3	472	0.00252857
5.35881	1	5	3	340	0.0127429
5.35903	1	1	3	340	0.00795714
5.35903	3	3	3	1484	0.00295714
5.35967	1	4	3	472	0.0026
5.36003	1	1	3	458	0.00795714
5.36074	1	4	3	633	0.00267142
5.36153	1	4	3	575	0.00245714
5.36203	1	1	3	223	0.00795714
5.36274	1	4	3	575	0.00267142
5.36303	3	2	3	4022	0.00295714
5.36374	1	4	3	633	0.00267142
5.36489	3	1	3	736	0.00281428
5.36496	1	4	3	795	0.00288571
5.36503	3	3	3	622	0.00295714
5.36503	1	5	3	106	0.0129571
5.36581	1	4	3	586	0.00274285
5.36803	1	1	3	458	0.00795714
5.36896	3	2	3	3952	0.00288571
5.36903	1	1	3	458	0.00795714
5.36903	3	4	3	633	0.00295714
5.37003	3	1	3	8929	0.00295714
5.37003	1	1	3	692	0.00795714
5.37074	1	5	3	340	0.0126714
5.37103	1	1	3	458	0.00795714
5.37103	3	1	3	528	0.00295714
5.37174	1	5	3	575	0.0126714
5.37203	1	1	3	458	0.00795714
5.37203	3	3	3	736	0.00295714
5.37303	1	5	3	458	0.0129571
5.37403	1	5	3	458	0.0129571
5.37503	3	4	3	5192	0.00295714
5.37789	3	2	3	4022	0.00281428
5.37803	1	1	3	927	0.00795714
5.37803	3	3	3	1484	0.00295714
5.37824	1	2	3	267	0.00217143
5.37831	1	3	3	736	0.00224286
5.37839	1	4	3	135	0.00231428
5.37903	1	1	3	927	0.00795714
5.37939	1	5	3	340	0.0123143
5.38003	1	1	3	1044	0.00795714
5.38103	1	1	3	313	0.00795714
5.38303	3	2	3	6169	0.00295714
5.38346	1	2	3	1102	0.00238571
5.38374	1	3	3	2973	0.00267142
5.38389	3	1	3	736	0.00281428
5.38396	1	4	3	472	0.00288571
5.38403	3	3	3	1484	0.00295714
5.38439	1	2	3	824	0.00231428
5.3846	1	3	3	2118	0.00252857
5.38481	1	4	3	472	0.00274285
5.38531	1	2	3	545	0.00224286
5.3856	1	4	3	472	0.00252857
5.38603	1	5	3	692	0.0129571
5.38646	1	2	3	1102	0.00238571
5.38667	1	4	3	472	0.0026
5.38703	1	5	3	575	0.0129571
5.38746	1	5	3	458	0.0123857
5.38846	1	2	3	1102	0.00238571
5.38896	1	4	3	472	0.00288571
5.38903	3	4	3	633	0.00295714
5.38903	1	5	3	106	0.0129571
5.38953	1	2	3	1102	0.00245714
5.38981	1	4	3	633	0.00274285
5.38989	3	1	3	1273	0.00281428
5.39003	3	3	3	1484	0.00295714
5.39046	1	2	3	1102	0.00238571
5.39074	1	4	3	633	0.00267142
5.39103	3	2	3	2912	0.00295714
5.39146	1	2	3	1102	0.00238571
5.39174	1	4	3	633	0.00267142
5.39246	1	2	3	1102	0.00238571
5.39274	1	4	3	633	0.00267142
5.3936	1	2	3	824	0.00252857
5.39381	1	4	3	472	0.00274285
5.39403	3	1	3	8184	0.00795714
5.39446	1	2	3	40	0.00238571
5.39474	1	4	3	575	0.00267142
5.39496	1	5	3	340	0.0128857
5.39503	1	1	3	106	0.00795714
5.39574	1	4	3	472	0.00267142
5.39603	3	3	3	1484	0.00295714
5.39667	1	4	3	472	0.0026
5.39774	1	4	3	472	0.00267142
5.39803	3	2	3	4022	0.00295714
5.3986	1	4	3	795	0.00252857
5.39903	1	1	3	340	0.00795714
5.39974	1	4	3	483	0.00267142
5.40003	3	4	3	5192	0.00795714
5.40089	1	5	3	458	0.0128143
5.40103	1	1	3	223	0.00795714
5.40189	1	5	3	458	0.0128143
5.40203	1	1	3	223	0.00795714
5.40203	3	3	3	498	0.00295714
5.40289	1	5	3	458	0.0128143
5.40303	1	1	3	223	0.00795714
5.40403	1	5	3	340	0.0129571
5.40403	3	2	3	7625	0.00295714
5.40503	1	1	3	351	0.00795714
5.40803	3	1	3	736	0.00295714
5.40896	3	3	3	736	0.00288571
5.41003	1	5	3	458	0.0129571
5.41203	3	2	3	2912	0.00295714
5.41339	1	2	3	267	0.00231428
5.41346	1	3	3	736	0.00238571
5.41353	1	4	3	150	0.00245714
5.41381	3	1	3	6695	0.00274285
5.41396	3	3	3	1484	0.00288571
5.41403	3	4	3	531	0.00295714
5.41503	3	1	3	1307	0.00295714
5.41603	1	5	3	927	0.0129571
5.41803	1	5	3	1396	0.0139571
5.41803	3	2	3	4022	0.00295714
5.41831	1	2	3	545	0.00224286
5.41839	1	3	3	736	0.00231428
5.41846	1	4	3	150	0.00238571
5.41896	1	5	3	809	0.0128857
5.41903	3	3	3	1484	0.00295714
5.41903	1	1	3	106	0.00795714
5.42003	3	4	3	6475	0.00295714
5.42003	1	1	3	692	0.00795714
5.42031	1	2	3	545	0.00224286
5.42046	1	3	3	1484	0.00238571
5.42067	1	4	3	472	0.0026
5.42103	1	1	3	458	0.00795714
5.42103	3	4	3	276	0.00295714
5.42196	1	5	3	869	0.0128857
5.42203	1	1	3	106	0.00795714
5.42231	1	2	3	545	0.00224286
5.42253	1	3	3	2228	0.00245714
5.42274	1	4	3	472	0.00267142
5.42346	1	2	3	545	0.00238571
5.4236	1	3	3	648	0.00252857
5.42381	1	4	3	472	0.00274285
5.42403	3	2	3	8052	0.00295714
5.42439	1	2	3	545	0.00231428
5.4246	1	4	3	150	0.00252857
5.42503	1	5	3	692	0.0129571
5.42503	3	3	3	598	0.00295714
5.42553	1	2	3	1102	0.00245714
5.42596	1	4	3	472	0.00288571
5.42639	1	2	3	288	0.00231428
5.42681	1	4	3	472	0.00274285
5.42703	3	1	3	736	0.00295714
5.42781	1	4	3	472	0.00274285
5.42867	1	4	3	472	0.0026
5.42903	1	1	3	102	0.00795714
5.42974	1	4	3	633	0.00267142
5.43003	3	2	3	3941	0.00295714
5.43089	1	4	3	1278	0.00281428
5.43096	1	5	3	106	0.0128857
5.43103	3	3	3	736	0.00295714
5.43174	1	4	3	1278	0.00267142
5.43274	1	4	3	1278	0.00267142
5.43296	1	5	3	340	0.0128857
5.43303	3	1	3	8929	0.00295714
5.43381	1	4	3	1440	0.00274285
5.43396	3	1	3	528	0.00288571
5.43403	1	5	3	340	0.0129571
5.43481	1	4	3	561	0.00274285
5.43703	3	3	3	1484	0.00295714
5.43803	3	2	3	4022	0.00295714
5.43903	3	4	3	633	0.00795714
5.44003	1	5	3	340	0.0129571
5.44303	3	3	3	1484	0.00295714
5.44396	3	2	3	8052	0.00288571
5.44503	3	4	3	6475	0.00295714
5.44603	3	4	3	1630	0.00295714
5.44603	1	5	3	692	0.0129571
5.44703	3	1	3	736	0.00295714
5.44724	1	4	3	150	0.00217143
5.44803	1	5	3	1278	0.0129571
5.44846	1	2	3	267	0.00238571
5.44853	1	3	3	736	0.00245714
5.44889	3	2	3	3941	0.00281428
5.44903	1	5	3	809	0.0129571
5.44903	3	3	3	1484	0.00295714
5.4526	1	4	3	956	0.00252857
5.45303	3	1	3	5089	0.00295714
5.45346	1	2	3	1102	0.00238571
5.45374	1	3	3	2973	0.00267142
5.45396	1	4	3	472	0.00288571
5.45403	1	1	3	106	0.00795714
5.45503	1	5	3	1396	0.0129571
5.45503	3	3	3	548	0.00295714
5.45546	1	2	3	1102	0.00238571
5.45574	1	3	3	2973	0.00267142
5.45603	1	4	3	633	0.00295714
5.45624	1	2	3	267	0.00217143
5.45631	1	4	3	150	0.00224286
5.45696	1	5	3	847	0.0128857
5.45731	1	2	3	545	0.00224286
5.45746	1	3	3	602	0.00238571
5.4576	1	4	3	311	0.00252857
5.45803	3	2	3	4022	0.00295714
5.45846	1	2	3	1102	0.00238571
5.45896	1	4	3	472	0.00288571
5.45903	3	4	3	531	0.00295714
5.45967	1	2	3	824	0.0026
5.46003	1	4	3	472	0.00295714
5.46046	1	2	3	545	0.00238571
5.46081	1	4	3	472	0.00274285
5.4616	1	2	3	86	0.00252857
5.46181	1	4	3	472	0.00274285
5.4626	1	4	3	311	0.00252857
5.46303	1	5	3	692	0.0129571
5.46396	1	4	3	472	0.00288571
5.46403	3	2	3	6169	0.00295714
5.46453	1	4	3	472	0.00245714
5.46503	3	4	3	6475	0.00295714
5.46503	1	1	3	458	0.00795714
5.46567	1	4	3	35	0.0026
5.46596	3	4	3	3187	0.00288571
5.46603	1	1	3	223	0.00795714
5.46603	3	3	3	868	0.00795714
5.46703	1	1	3	340	0.00795714
5.46703	3	1	3	736	0.00295714
5.46803	1	1	3	223	0.00795714
5.46874	1	5	3	106	0.0126714
5.46903	1	1	3	458	0.00795714
5.47103	1	5	3	340	0.0129571
5.47181	3	2	3	2912	0.00274285
5.47203	3	3	3	2228	0.00295714
5.47203	1	5	3	340	0.0129571
5.47446	1	5	3	340	0.0123857
5.47503	1	1	3	927	0.00795714
5.47603	1	1	3	1044	0.00795714
5.47631	1	4	3	150	0.00224286
5.47696	1	1	3	1044	0.00788571
5.47739	1	5	3	340	0.0123143
5.47739	3	2	3	4022	0.00231428
5.47753	3	3	3	1203	0.00245714
5.47803	1	1	3	1019	0.00795714
5.47803	3	1	3	5089	0.00795714
5.47903	3	4	3	531	0.00295714
5.47967	1	2	3	267	0.0026
5.4816	1	4	3	956	0.00252857
5.48203	1	3	3	736	0.00795714
5.48267	1	4	3	956	0.0026
5.48303	3	2	3	4022	0.00295714
5.4836	1	4	3	472	0.00252857
5.48403	1	5	3	692	0.0129571
5.48403	3	3	3	736	0.00295714
5.48424	1	4	3	150	0.00217143
5.48496	3	4	3	5936	0.00288571
5.48503	1	1	3	692	0.00795714
5.4856	1	2	3	824	0.00252857
5.48581	1	4	3	472	0.00274285
5.48603	3	4	3	2271	0.00295714
5.48603	1	5	3	340	0.0129571
5.48646	1	2	3	545	0.00238571
5.48667	1	4	3	472	0.0026
5.48731	1	2	3	545	0.00224286
5.48746	1	3	3	1484	0.00238571
5.4876	1	4	3	311	0.00252857
5.48803	1	1	3	106	0.00795714
5.48831	1	2	3	545	0.00224286
5.48846	1	3	3	1484	0.00238571
5.4886	1	4	3	311	0.00252857
5.48896	3	2	3	4022	0.00288571
5.48903	1	1	3	340	0.00795714
5.48946	1	2	3	545	0.00238571
5.4896	1	3	3	1484	0.00252857
5.48967	1	4	3	150	0.0026
5.49003	1	5	3	575	0.0129571
5.49031	1	2	3	545	0.00224286
5.49046	1	3	3	1484	0.00238571
5.4906	1	4	3	311	0.00252857
5.49103	1	1	3	340	0.00795714
5.49146	1	4	3	311	0.00238571
5.49181	1	5	3	575	0.0127429
5.49196	1	1	3	223	0.00788571
5.49203	3	1	3	868	0.00295714
5.49246	1	2	3	545	0.00238571
5.4926	1	3	3	592	0.00252857
5.49267	1	4	3	150	0.0026
5.49303	1	5	3	575	0.0129571
5.49346	1	2	3	545	0.00238571
5.49381	1	4	3	472	0.00274285
5.49403	3	2	3	4022	0.00295714
5.49431	1	2	3	545	0.00224286
5.49467	1	4	3	208	0.0026
5.49503	3	3	3	1484	0.00795714
5.49503	1	1	3	223	0.00795714
5.49546	1	2	3	393	0.00238571
5.49703	1	3	3	1484	0.00795714
5.49803	1	1	3	223	0.00795714
5.49803	3	4	3	531	0.00295714
5.49889	1	5	3	340	0.0128143
5.49903	1	1	3	223	0.00795714
5.50003	3	2	3	4022	0.00295714
5.50089	1	5	3	340	0.0128143
5.50103	3	3	3	2973	0.00295714
5.50103	1	1	3	223	0.00795714
5.50203	1	1	3	223	0.00795714
5.50303	3	1	3	6412	0.00795714
5.50403	3	4	3	6475	0.00295714
5.50453	1	5	3	340	0.0124571
5.50503	3	4	3	3187	0.00295714
5.50503	1	1	3	116	0.00795714
5.50603	3	2	3	4022	0.00295714
5.50681	1	3	3	736	0.00274285
5.50703	1	5	3	340	0.0129571
5.50703	3	3	3	540	0.00295714
5.50803	1	5	3	340	0.0129571
5.50903	1	1	3	223	0.00795714
5.50931	1	2	3	267	0.00224286
5.50939	1	4	3	150	0.00231428
5.51103	1	1	3	223	0.00795714
5.51174	1	3	3	2973	0.00267142
5.51203	3	2	3	4022	0.00295714
5.51274	1	3	3	2973	0.00267142
5.51331	1	3	3	736	0.00224286
5.51403	1	5	3	1161	0.0129571
5.51403	3	3	3	736	0.00295714
5.51424	1	3	3	736	0.00217143
5.51431	1	4	3	150	0.00224286
5.51503	1	1	3	106	0.00795714
5.51524	1	3	3	736	0.00217143
5.51531	1	4	3	150	0.00224286
5.51603	1	5	3	1161	0.0129571
5.51631	1	2	3	545	0.00224286
5.51639	1	3	3	736	0.00231428
5.51646	1	4	3	150	0.00238571
5.51703	1	1	3	458	0.00795714
5.51731	1	2	3	545	0.00224286
5.51739	1	3	3	578	0.00231428
5.51796	1	1	3	458	0.00788571
5.51796	3	2	3	4022	0.00288571
5.51803	3	4	3	531	0.00295714
5.51831	1	2	3	545	0.00224286
5.51874	1	4	3	472	0.00267142
5.51903	1	1	3	106	0.00795714
5.51924	1	2	3	267	0.00217143
5.51939	1	4	3	150	0.00231428
5.52003	1	5	3	1044	0.0129571
5.52003	3	3	3	1484	0.00295714
5.52046	1	2	3	545	0.00238571
5.52074	1	4	3	311	0.00267142
5.52146	1	2	3	545	0.00238571
5.52174	1	4	3	311	0.00267142
5.52203	1	5	3	458	0.0129571
5.52203	3	1	3	868	0.00295714
5.52253	1	2	3	824	0.00245714
5.52274	1	4	3	472	0.00267142
5.52303	1	5	3	458	0.0129571
5.52303	3	2	3	4022	0.00295714
5.5236	1	2	3	824	0.00252857
5.52381	1	4	3	472	0.00274285
5.5246	1	2	3	824	0.00252857
5.52481	1	4	3	472	0.00274285
5.52503	3	4	3	6475	0.00295714
5.52546	1	2	3	1102	0.00238571
5.52546	3	3	3	1484	0.00238571
5.52567	1	4	3	472	0.0026
5.52603	3	4	3	3187	0.00295714
5.52603	1	1	3	223	0.00795714
5.52646	1	2	3	469	0.00238571
5.52667	1	4	3	472	0.0026
5.52703	1	1	3	223	0.00795714
5.52767	1	4	3	472	0.0026
5.52803	1	1	3	223	0.00795714
5.5286	1	4	3	472	0.00252857
5.52881	1	5	3	340	0.0127429
5.52903	1	1	3	340	0.00795714
5.52903	3	2	3	4022	0.00295714
5.5296	1	4	3	472	0.00252857
5.53003	1	1	3	340	0.00795714
5.53046	3	3	3	1484	0.00238571
5.53081	1	4	3	472	0.00274285
5.53103	1	5	3	340	0.0129571
5.53181	1	4	3	795	0.00274285
5.53281	1	4	3	429	0.00274285
5.53303	3	1	3	4957	0.00795714
5.53503	1	5	3	340	0.0129571
5.53503	3	2	3	4022	0.00295714
5.53603	1	1	3	458	0.00795714
5.53603	3	3	3	548	0.00295714
5.53667	1	5	3	340	0.0126
5.53696	1	1	3	458	0.00788571
5.53774	1	5	3	340	0.0126714
5.53803	1	1	3	458	0.00795714
5.53903	1	1	3	458	0.00795714
5.53903	3	4	3	531	0.00295714
5.54003	1	1	3	458	0.00795714
5.54103	3	2	3	4022	0.00295714
5.54303	3	3	3	736	0.00295714
5.54403	1	5	3	458	0.0129571
5.54503	3	4	3	6475	0.00295714
5.54546	1	5	3	458	0.0123857
5.54603	1	1	3	927	0.00795714
5.54603	3	4	3	3187	0.00295714
5.54696	3	1	3	736	0.00288571
5.54703	1	1	3	692	0.00795714
5.54703	3	2	3	4022	0.00295714
5.54803	1	1	3	106	0.00795714
5.54824	1	2	3	267	0.00217143
5.54831	1	3	3	736	0.00224286
5.54839	1	4	3	150	0.00231428
5.54903	1	1	3	809	0.00795714
5.54903	3	3	3	1484	0.00295714
5.54974	1	5	3	927	0.0126714
5.55003	1	1	3	458	0.00795714
5.55203	1	5	3	692	0.0129571
5.55303	1	5	3	1278	0.0129571
5.55303	3	2	3	4022	0.00295714
5.55346	1	2	3	545	0.00238571
5.55389	1	4	3	472	0.00281428
5.55446	1	2	3	545	0.00238571
5.5546	1	3	3	1484	0.00252857
5.55481	1	4	3	472	0.00274285
5.55503	3	3	3	1484	0.00295714
5.55603	1	1	3	573	0.00795714
5.55631	1	2	3	545	0.00224286
5.55646	1	3	3	1484	0.00238571
5.55653	1	4	3	150	0.00245714
5.55703	3	1	3	5089	0.00795714
5.55731	1	2	3	545	0.00224286
5.55753	1	3	3	2228	0.00245714
5.55774	1	4	3	472	0.00267142
5.55831	1	2	3	545	0.00224286
5.55853	1	4	3	472	0.00245714
5.55867	1	5	3	223	0.0126
5.55889	1	3	3	2228	0.00781428
5.55903	3	2	3	7768	0.00295714
5.55931	1	2	3	545	0.00224286
5.55946	1	3	3	585	0.00238571
5.55967	1	4	3	472	0.0026
5.56046	1	2	3	545	0.00238571
5.5606	1	4	3	150	0.00252857
5.56103	1	5	3	692	0.0129571
5.56103	3	3	3	1484	0.00295714
5.56139	1	2	3	824	0.00231428
5.56181	1	4	3	472	0.00274285
5.56246	1	2	3	936	0.00238571
5.56281	1	4	3	472	0.00274285
5.56381	1	4	3	472	0.00274285
5.56403	3	4	3	531	0.00295714
5.56481	1	4	3	795	0.00274285
5.56503	1	5	3	340	0.0129571
5.56567	1	4	3	472	0.0026
5.56681	1	4	3	357	0.00274285
5.56689	3	2	3	2912	0.00281428
5.56703	3	3	3	548	0.00295714
5.56803	1	5	3	340	0.0129571
5.57003	3	4	3	6475	0.00295714
5.57103	3	4	3	3187	0.00295714
5.57196	1	5	3	340	0.0128857
5.57296	3	2	3	4022	0.00288571
5.57303	3	3	3	736	0.00295714
5.57403	1	5	3	340	0.0129571
5.57546	3	1	3	868	0.00238571
5.57603	1	5	3	340	0.0129571
5.57803	3	2	3	7625	0.00295714
5.57824	1	2	3	267	0.00217143
5.57831	1	3	3	736	0.00224286
5.57839	1	4	3	150	0.00231428
5.57903	3	3	3	1484	0.00295714
5.58003	1	5	3	692	0.0129571
5.58403	1	5	3	1396	0.0139571
5.58439	1	2	3	545	0.00231428
5.5846	1	3	3	2228	0.00252857
5.58481	1	4	3	472	0.00274285
5.58503	3	3	3	1484	0.00295714
5.58539	3	2	3	4022	0.00231428
5.58603	3	1	3	6412	0.00795714
5.58703	1	5	3	1396	0.0129571
5.58724	1	4	3	150	0.00217143
5.58839	1	2	3	824	0.00231428
5.58881	1	4	3	472	0.00274285
5.58903	3	4	3	531	0.00795714
5.58931	1	2	3	545	0.00224286
5.58974	1	4	3	472	0.00267142
5.59003	1	1	3	106	0.00795714
5.59089	3	2	3	4022	0.00281428
5.59103	1	5	3	1396	0.0129571
5.59103	3	3	3	1484	0.00295714
5.59146	1	2	3	1102	0.00238571
5.59196	1	4	3	472	0.00288571
5.59224	1	4	3	150	0.00217143
5.59303	1	5	3	913	0.0129571
5.59339	1	2	3	824	0.00231428
5.5936	1	4	3	472	0.00252857
5.59403	1	3	3	2228	0.00795714
5.59439	1	2	3	824	0.00231428
5.5946	1	4	3	472	0.00252857
5.59503	3	4	3	3838	0.00295714
5.59503	1	3	3	2228	0.00795714
5.59546	1	2	3	545	0.00238571
5.59581	1	4	3	472	0.00274285
5.59603	3	2	3	7972	0.00295714
5.59646	1	2	3	364	0.00238571
5.59667	1	4	3	472	0.0026
5.59703	1	3	3	2778	0.00795714
5.59881	1	4	3	472	0.00274285
5.59903	1	5	3	340	0.0129571
5.59981	1	4	3	472	0.00274285
5.6006	1	4	3	633	0.00252857
5.60096	1	1	3	223	0.00788571
5.60181	1	4	3	49	0.00274285
5.60189	1	5	3	106	0.0128143
5.60203	3	3	3	548	0.00795714
5.60203	1	1	3	223	0.00795714
5.60303	1	1	3	340	0.00795714
5.60303	3	3	3	106	0.00295714
5.60396	3	2	3	4022	0.00288571
5.60403	1	1	3	340	0.00795714
5.60503	1	1	3	340	0.00795714
5.60503	3	1	3	868	0.00295714
5.60581	1	4	3	150	0.00274285
5.60803	1	5	3	340	0.0129571
5.60803	3	3	3	1484	0.00295714
5.60881	3	2	3	4022	0.00274285
5.60896	3	3	3	1278	0.00288571
5.60903	3	4	3	340	0.00295714
5.61003	1	5	3	340	0.0129571
5.61024	1	4	3	150	0.00217143
5.61046	1	5	3	340	0.0173857
5.61103	1	1	3	927	0.00795714
5.61203	1	1	3	692	0.00795714
5.61224	1	2	3	267	0.00217143
5.61231	1	3	3	633	0.00224286
5.61303	1	1	3	1044	0.00795714
5.61353	1	5	3	575	0.0124571
5.61403	1	1	3	809	0.00795714
5.61403	3	2	3	7972	0.00295714
5.61503	3	4	3	5250	0.00295714
5.61503	1	1	3	800	0.00795714
5.61574	1	4	3	633	0.00267142
5.61603	3	1	3	7868	0.00795714
5.61653	1	4	3	795	0.00245714
5.61696	3	4	3	237	0.00288571
5.61696	1	5	3	692	0.0128857
5.61746	1	2	3	1102	0.00238571
5.61774	1	3	3	2562	0.00267142
5.61796	1	4	3	472	0.00288571
5.61803	3	3	3	736	0.00295714
5.61839	1	2	3	824	0.00231428
5.6186	1	3	3	1920	0.00252857
5.61881	1	4	3	472	0.00274285
5.61939	1	2	3	824	0.00231428
5.6196	1	3	3	1920	0.00252857
5.61981	1	4	3	472	0.00274285
5.62031	1	2	3	545	0.00224286
5.62039	1	3	3	633	0.00231428
5.62046	1	4	3	150	0.00238571
5.62139	1	2	3	824	0.00231428
5.6216	1	3	3	1920	0.00252857
5.62181	1	4	3	472	0.00274285
5.62203	3	2	3	2912	0.00295714
5.62246	1	2	3	1102	0.00238571
5.62274	1	3	3	615	0.00267142
5.62296	1	4	3	472	0.00288571
5.62303	1	5	3	106	0.0129571
5.62339	1	2	3	824	0.00231428
5.62381	1	4	3	150	0.00274285
5.62403	3	3	3	1484	0.00295714
5.62439	1	2	3	824	0.00231428
5.62503	1	5	3	340	0.0129571
5.62531	1	2	3	162	0.00224286
5.62603	1	5	3	458	0.0129571
5.62803	3	2	3	4022	0.00295714
5.62903	1	5	3	340	0.0129571
5.62903	3	4	3	428	0.00295714
5.62989	3	1	3	736	0.00281428
5.63003	3	3	3	1484	0.00295714
5.63203	1	5	3	340	0.0129571
5.63403	3	2	3	8052	0.00295714
5.63503	3	4	3	2621	0.00295714
5.63567	3	3	3	1484	0.0026
5.63603	3	4	3	2184	0.00295714
5.63681	1	2	3	267	0.00274285
5.63689	1	3	3	633	0.00281428
5.63696	1	4	3	150	0.00288571
5.63703	3	4	3	596	0.00295714
5.63803	1	5	3	575	0.0129571
5.6396	3	2	3	4022	0.00252857
5.64003	1	5	3	1278	0.0129571
5.64003	3	1	3	5250	0.00795714
5.64031	3	3	3	548	0.00224286
5.64103	1	5	3	1396	0.0129571
5.64103	3	1	3	4207	0.00795714
5.64139	1	2	3	824	0.00231428
5.6416	1	3	3	1920	0.00252857
5.64181	1	4	3	472	0.00274285
5.64239	1	2	3	545	0.00231428
5.6426	1	3	3	1920	0.00252857
5.64281	1	4	3	472	0.00274285
5.64403	1	5	3	1396	0.0129571
5.64439	1	2	3	824	0.00231428
5.6446	1	3	3	1920	0.00252857
5.64481	1	4	3	472	0.00274285
5.64496	3	2	3	4022	0.00288571
5.64539	1	2	3	824	0.00231428
5.6456	1	3	3	1920	0.00252857
5.64581	1	4	3	472	0.00274285
5.64639	1	2	3	824	0.00231428
5.6466	1	3	3	1888	0.00252857
5.64681	1	4	3	472	0.00274285
5.64731	1	2	3	545	0.00224286
5.64774	1	4	3	472	0.00267142
5.64803	1	1	3	106	0.00795714
5.64803	3	3	3	736	0.00295714
5.64839	1	2	3	824	0.00231428
5.64881	1	4	3	472	0.00274285
5.64939	1	2	3	824	0.00231428
5.64981	1	4	3	472	0.00274285
5.64996	3	2	3	6090	0.00288571
5.65003	3	4	3	428	0.00295714
5.65039	1	2	3	824	0.00231428
5.65081	1	4	3	472	0.00274285
5.65174	1	4	3	1278	0.00267142
5.65196	1	5	3	340	0.0128857
