Time	CellId	RNTI	BWPId	SINR(dB)
2.38907	1	6	0	-26.6569
2.38907	3	1	0	-11.1125
2.38907	3	2	0	11.4025
2.38907	3	3	0	-3.56725
2.38907	3	4	0	-7.46666
2.39007	1	1	0	-15.0722
2.39007	1	2	0	-11.0919
2.39007	1	3	0	-22.2386
2.39007	1	4	0	-16.8046
2.39007	1	5	0	-21.7163
2.39007	1	6	0	-26.6668
2.39007	3	1	0	-11.1106
2.39007	3	2	0	11.4181
2.39007	3	3	0	-3.59167
2.39007	3	4	0	-7.42656
2.39107	1	1	0	-15.0763
2.39107	1	2	0	-11.1394
2.39107	1	3	0	-9.97822
2.39107	1	4	0	-16.2999
2.39107	1	5	0	-21.6808
2.39107	1	6	0	-26.674
2.39207	1	1	0	-15.098
2.39207	1	2	0	-11.1161
2.39207	1	3	0	-10.0107
2.39207	1	4	0	-16.307
2.39207	1	5	0	-21.7012
2.39207	1	6	0	-26.6939
2.39307	1	1	0	-15.1373
2.39307	1	2	0	-11.0904
2.39307	1	3	0	-22.2258
2.39307	1	4	0	-16.7846
2.39307	1	5	0	-21.6859
2.39307	1	6	0	-26.7375
2.39307	3	1	0	-11.1072
2.39307	3	2	0	11.3452
2.39307	3	3	0	-3.49747
2.39307	3	4	0	-7.38709
2.39407	1	1	0	-15.1586
2.39407	1	2	0	-11.0378
2.39407	1	3	0	-22.2072
2.39407	1	4	0	-16.7497
2.39407	1	5	0	-21.6609
2.39407	1	6	0	-26.7665
2.39407	3	1	0	-11.0531
2.39407	3	2	0	11.3703
2.39407	3	3	0	-3.48496
2.39407	3	4	0	-7.41334
2.39507	1	1	0	-15.1711
2.39507	1	2	0	-11.0347
2.39507	1	3	0	-22.2254
2.39507	1	4	0	-16.7196
2.39507	1	5	0	-21.6285
2.39507	1	6	0	-26.7853
2.39507	3	1	0	-11.056
2.39507	3	2	0	11.3755
2.39507	3	3	0	-3.52984
2.39507	3	4	0	-7.39038
2.39607	1	1	0	-15.2143
2.39607	1	2	0	-11.0545
2.39607	1	3	0	-9.97575
2.39607	1	4	0	-16.1969
2.39607	1	5	0	-21.5212
2.39607	1	6	0	-26.7243
2.39707	1	1	0	-15.2475
2.39707	1	2	0	-11.0187
2.39707	1	3	0	-9.95862
2.39707	1	4	0	-16.2084
2.39707	1	5	0	-21.5621
2.39707	1	6	0	-26.7771
2.39807	1	1	0	-15.2568
2.39807	1	2	0	-11.0296
2.39807	1	3	0	-9.99402
2.39807	1	4	0	-16.23
2.39807	1	5	0	-21.5548
2.39807	1	6	0	-26.8161
2.39907	1	1	0	-15.2822
2.39907	1	2	0	-11.0234
2.39907	1	3	0	-22.2235
2.39907	1	4	0	-16.7417
2.39907	1	5	0	-21.5661
2.39907	1	6	0	-26.8132
2.39907	3	1	0	-11.1353
2.39907	3	2	0	11.3375
2.39907	3	3	0	-3.49253
2.39907	3	4	0	-7.27633
2.40007	1	1	0	-15.2803
2.40007	1	2	0	-11.121
2.40007	1	3	0	-22.2252
2.40007	1	4	0	-16.7332
2.40007	1	5	0	-21.568
2.40007	1	6	0	-26.7952
2.40007	3	1	0	-11.1502
2.40007	3	2	0	11.325
2.40007	3	3	0	-3.51663
2.40007	3	4	0	-7.29441
2.40107	1	1	0	-15.3235
2.40107	1	2	0	-11.1382
2.40107	1	3	0	-22.1955
2.40107	1	4	0	-16.7184
2.40107	1	5	0	-21.5478
2.40107	1	6	0	-26.7716
2.40107	3	1	0	-11.1277
2.40107	3	2	0	11.3391
2.40107	3	3	0	-3.47954
2.40107	3	4	0	-7.21711
2.40207	1	1	0	-15.3224
2.40207	1	2	0	-11.1153
2.40207	1	3	0	-9.88316
2.40207	1	4	0	-16.2447
2.40207	1	5	0	-21.5077
2.40207	1	6	0	-26.7025
2.40307	1	1	0	-15.3239
2.40307	1	2	0	-11.1468
2.40307	1	3	0	-9.83743
2.40307	1	4	0	-16.2313
2.40307	1	5	0	-21.4623
2.40307	1	6	0	-26.6576
2.40407	1	1	0	-15.3031
2.40407	1	2	0	-11.1417
2.40407	1	3	0	-9.83434
2.40407	1	4	0	-16.255
2.40407	1	5	0	-21.4576
2.40407	1	6	0	-26.7193
2.40507	1	1	0	-15.316
2.40507	1	2	0	-11.0856
2.40507	1	3	0	-22.2401
2.40507	1	4	0	-16.7478
2.40507	1	5	0	-21.4266
2.40507	1	6	0	-26.7307
2.40507	3	1	0	-11.1075
2.40507	3	2	0	11.2896
2.40507	3	3	0	-3.45977
2.40507	3	4	0	-7.26191
2.40607	1	1	0	-15.3389
2.40607	1	2	0	-11.0718
2.40607	1	3	0	-22.2227
2.40607	1	4	0	-16.7026
2.40607	1	5	0	-21.3931
2.40607	1	6	0	-26.6954
2.40607	3	1	0	-11.141
2.40607	3	2	0	11.2881
2.40607	3	3	0	-3.44496
2.40607	3	4	0	-7.23354
2.40707	1	1	0	-15.3732
2.40707	1	2	0	-11.0231
2.40707	1	3	0	-22.1992
2.40707	1	4	0	-16.7063
2.40707	1	5	0	-21.374
2.40707	1	6	0	-26.6827
2.40707	3	1	0	-11.0823
2.40707	3	2	0	11.2867
2.40707	3	3	0	-3.44394
2.40707	3	4	0	-7.25332
2.40807	1	1	0	-15.3684
2.40807	1	2	0	-11.0318
2.40807	1	3	0	-9.76678
2.40807	1	4	0	-16.2124
2.40807	1	5	0	-21.3051
2.40807	1	6	0	-26.6331
2.40907	1	1	0	-15.4119
2.40907	1	2	0	-11.0501
2.40907	1	3	0	-9.76245
2.40907	1	4	0	-16.1994
2.40907	1	5	0	-21.2206
2.40907	1	6	0	-26.6137
2.41007	1	1	0	-15.4225
2.41007	1	2	0	-11.1145
2.41007	1	3	0	-22.1241
2.41007	1	4	0	-16.6842
2.41007	1	5	0	-21.1514
2.41007	1	6	0	-26.6866
2.41007	3	1	0	-11.0652
2.41007	3	2	0	11.2283
2.41007	3	3	0	-3.46343
2.41007	3	4	0	-7.14158
2.41107	1	1	0	-15.4187
2.41107	1	2	0	-11.1145
2.41107	1	3	0	-9.73946
2.41107	1	4	0	-16.1547
2.41107	1	5	0	-21.149
2.41107	1	6	0	-26.6899
2.41207	1	1	0	-15.4222
2.41207	1	2	0	-11.0489
2.41207	1	3	0	-22.0923
2.41207	1	4	0	-16.6718
2.41207	1	5	0	-21.1183
2.41207	1	6	0	-26.6935
2.41207	3	1	0	-11.075
2.41207	3	2	0	11.2506
2.41207	3	3	0	-3.399
2.41207	3	4	0	-7.06893
2.41307	1	1	0	-15.4144
2.41307	1	2	0	-10.9875
2.41307	1	3	0	-22.1181
2.41307	1	4	0	-16.6583
2.41307	1	5	0	-21.0222
2.41307	1	6	0	-26.6549
2.41307	3	1	0	-11.0253
2.41307	3	2	0	11.2464
2.41307	3	3	0	-3.40257
2.41307	3	4	0	-7.07814
2.41407	1	1	0	-15.4188
2.41407	1	2	0	-10.9758
2.41407	1	3	0	-22.066
2.41407	1	4	0	-16.617
2.41407	1	5	0	-20.9309
2.41407	1	6	0	-26.6116
2.41407	3	1	0	-10.9855
2.41407	3	2	0	11.2512
2.41407	3	3	0	-3.34828
2.41407	3	4	0	-7.04055
2.41507	1	1	0	-15.4403
2.41507	1	2	0	-10.8986
2.41507	1	3	0	-22.0078
2.41507	1	4	0	-16.6192
2.41507	1	5	0	-20.9569
2.41507	1	6	0	-26.5443
2.41507	3	1	0	-11.0332
2.41507	3	2	0	11.2689
2.41507	3	3	0	-3.43101
2.41507	3	4	0	-6.97069
2.41607	1	1	0	-15.4534
2.41607	1	2	0	-10.9002
2.41607	1	3	0	-9.69879
2.41607	1	4	0	-16.1237
2.41607	1	5	0	-20.9148
2.41607	1	6	0	-26.5478
2.41707	1	1	0	-15.4213
2.41707	1	2	0	-10.8794
2.41707	1	3	0	-9.68076
2.41707	1	4	0	-16.1478
2.41707	1	5	0	-20.8831
2.41707	1	6	0	-26.5417
2.41807	1	1	0	-15.4479
2.41807	1	2	0	-10.8923
2.41807	1	3	0	-22.0696
2.41807	1	4	0	-16.6718
2.41807	1	5	0	-20.8496
2.41807	1	6	0	-26.5197
2.41807	3	1	0	-11.0025
2.41807	3	2	0	11.2704
2.41807	3	3	0	-3.43848
2.41807	3	4	0	-6.9641
2.41907	1	1	0	-15.4149
2.41907	1	2	0	-10.8992
2.41907	1	3	0	-22.0855
2.41907	1	4	0	-16.6554
2.41907	1	5	0	-20.82
2.41907	1	6	0	-26.489
2.41907	3	1	0	-10.9515
2.41907	3	2	0	11.2918
2.41907	3	3	0	-3.48899
2.41907	3	4	0	-6.96089
2.42007	1	1	0	-15.4134
2.42007	1	2	0	-10.9533
2.42007	1	3	0	-22.0688
2.42007	1	4	0	-16.6689
2.42007	1	5	0	-20.7066
2.42007	1	6	0	-26.4827
2.42007	3	1	0	-10.9233
2.42007	3	2	0	11.2976
2.42007	3	3	0	-3.4459
2.42007	3	4	0	-6.94388
2.42107	1	1	0	-15.4529
2.42107	1	2	0	-10.9411
2.42107	1	3	0	-22.077
2.42107	1	4	0	-16.6339
2.42107	1	5	0	-20.6401
2.42107	1	6	0	-26.4826
2.42107	3	1	0	-10.958
2.42107	3	2	0	11.3083
2.42107	3	3	0	-3.45568
2.42107	3	4	0	-6.93063
2.42207	1	1	0	-15.4076
2.42207	1	2	0	-10.9143
2.42207	1	3	0	-9.6724
2.42207	1	4	0	-16.144
2.42207	1	5	0	-20.6302
2.42207	1	6	0	-26.4381
2.42307	1	1	0	-15.3777
2.42307	1	2	0	-10.9123
2.42307	1	3	0	-9.73248
2.42307	1	4	0	-16.1344
2.42307	1	5	0	-20.591
2.42307	1	6	0	-26.4479
2.42407	1	1	0	-15.3734
2.42407	1	2	0	-10.8747
2.42407	1	3	0	-22.0708
2.42407	1	4	0	-16.6738
2.42407	1	5	0	-20.6351
2.42407	1	6	0	-26.453
2.42407	3	1	0	-10.9285
2.42407	3	2	0	11.3391
2.42407	3	3	0	-3.31423
2.42407	3	4	0	-6.9231
2.42507	1	1	0	-15.3929
2.42507	1	2	0	-10.887
2.42507	1	3	0	-22.0984
2.42507	1	4	0	-16.6866
2.42507	1	5	0	-20.5615
2.42507	1	6	0	-26.519
2.42507	3	1	0	-10.8994
2.42507	3	2	0	11.3321
2.42507	3	3	0	-3.30834
2.42507	3	4	0	-6.87235
2.42607	1	1	0	-15.3786
2.42607	1	2	0	-10.9075
2.42607	1	3	0	-9.73039
2.42607	1	4	0	-16.1921
2.42607	1	5	0	-20.5268
2.42607	1	6	0	-26.4643
2.42707	1	1	0	-15.4021
2.42707	1	2	0	-10.9611
2.42707	1	3	0	-22.0864
2.42707	1	4	0	-16.7143
2.42707	1	5	0	-20.5447
2.42707	1	6	0	-26.4564
2.42707	3	1	0	-10.9509
2.42707	3	2	0	11.3577
2.42707	3	3	0	-3.32076
2.42707	3	4	0	-6.82692
2.42807	1	1	0	-15.3924
2.42807	1	2	0	-10.993
2.42807	1	3	0	-9.66743
2.42807	1	4	0	-16.1914
2.42807	1	5	0	-20.5579
2.42807	1	6	0	-26.4449
2.42907	1	1	0	-15.3964
2.42907	1	2	0	-11.0294
2.42907	1	3	0	-9.64403
2.42907	1	4	0	-16.1581
2.42907	1	5	0	-20.5323
2.42907	1	6	0	-26.4648
2.43007	1	1	0	-15.3945
2.43007	1	2	0	-11.0468
2.43007	1	3	0	-22.0949
2.43007	1	4	0	-16.6653
2.43007	1	5	0	-20.5071
2.43007	1	6	0	-26.4363
2.43007	3	1	0	-10.9681
2.43007	3	2	0	11.3458
2.43007	3	3	0	-3.32244
2.43007	3	4	0	-6.79294
2.43107	1	1	0	-15.3965
2.43107	1	2	0	-11.0721
2.43107	1	3	0	-9.61735
2.43107	1	4	0	-16.0937
2.43107	1	5	0	-20.492
2.43107	1	6	0	-26.4055
2.43207	1	1	0	-15.3575
2.43207	1	2	0	-11.0817
2.43207	1	3	0	-9.58323
2.43207	1	4	0	-16.1214
2.43207	1	5	0	-20.449
2.43207	1	6	0	-26.4357
2.43307	1	1	0	-15.3774
2.43307	1	2	0	-11.0979
2.43307	1	3	0	-22.0626
2.43307	1	4	0	-16.671
2.43307	1	5	0	-20.4701
2.43307	1	6	0	-26.5042
2.43307	3	1	0	-10.9368
2.43307	3	2	0	11.3078
2.43307	3	3	0	-3.31389
2.43307	3	4	0	-6.79358
2.43407	1	1	0	-15.3643
2.43407	1	2	0	-11.13
2.43407	1	3	0	-9.62118
2.43407	1	4	0	-16.1465
2.43407	1	5	0	-20.4552
2.43407	1	6	0	-26.4625
2.43507	1	1	0	-15.3575
2.43507	1	2	0	-11.0754
2.43507	1	3	0	-22.0789
2.43507	1	4	0	-16.6496
2.43507	1	5	0	-20.4457
2.43507	1	6	0	-26.5094
2.43507	3	1	0	-10.9492
2.43507	3	2	0	11.2801
2.43507	3	3	0	-3.29545
2.43507	3	4	0	-6.75601
2.43607	1	1	0	-15.3538
2.43607	1	2	0	-11.0974
2.43607	1	3	0	-22.0623
2.43607	1	4	0	-16.6206
2.43607	1	5	0	-20.46
2.43607	1	6	0	-26.4864
2.43607	3	1	0	-10.9909
2.43607	3	2	0	11.2905
2.43607	3	3	0	-3.31474
2.43607	3	4	0	-6.74969
2.43707	1	1	0	-15.3263
2.43707	1	2	0	-11.0494
2.43707	1	3	0	-9.62365
2.43707	1	4	0	-16.1284
2.43707	1	5	0	-20.456
2.43707	1	6	0	-26.4775
2.43807	1	1	0	-15.3326
2.43807	1	2	0	-11.0352
2.43807	1	3	0	-9.63295
2.43807	1	4	0	-16.1005
2.43807	1	5	0	-20.4608
2.43807	1	6	0	-26.4795
2.43907	1	1	0	-15.3157
2.43907	1	2	0	-10.9935
2.43907	1	3	0	-22.0406
2.43907	1	4	0	-16.6166
2.43907	1	5	0	-20.5447
2.43907	1	6	0	-26.4829
2.43907	3	1	0	-10.9689
2.43907	3	2	0	11.224
2.43907	3	3	0	-3.3081
2.43907	3	4	0	-6.70284
2.44007	1	1	0	-15.3389
2.44007	1	2	0	-10.9918
2.44007	1	3	0	-22.0174
2.44007	1	4	0	-16.597
2.44007	1	5	0	-20.5117
2.44007	1	6	0	-26.4843
2.44007	3	1	0	-11.03
2.44007	3	2	0	11.2235
2.44007	3	3	0	-3.33942
2.44007	3	4	0	-6.68514
2.44107	1	1	0	-15.3195
2.44107	1	2	0	-11.0009
2.44107	1	3	0	-22.0693
2.44107	1	4	0	-16.5868
2.44107	1	5	0	-20.4921
2.44107	1	6	0	-26.4933
2.44107	3	1	0	-10.9906
2.44107	3	2	0	11.2553
2.44107	3	3	0	-3.3691
2.44107	3	4	0	-6.66605
2.44207	1	1	0	-15.2983
2.44207	1	2	0	-10.9831
2.44207	1	3	0	-22.0627
2.44207	1	4	0	-16.5958
2.44207	1	5	0	-20.4834
2.44207	1	6	0	-26.4292
2.44207	3	1	0	-10.9761
2.44207	3	2	0	11.2806
2.44207	3	3	0	-3.39503
2.44207	3	4	0	-6.65176
2.44307	1	1	0	-15.2804
2.44307	1	2	0	-10.9799
2.44307	1	3	0	-22.0089
2.44307	1	4	0	-16.6084
2.44307	1	5	0	-20.5033
2.44307	1	6	0	-26.4249
2.44307	3	1	0	-10.9617
2.44307	3	2	0	11.3037
2.44307	3	3	0	-3.3852
2.44307	3	4	0	-6.69946
2.44407	1	1	0	-15.2525
2.44407	1	2	0	-10.9839
2.44407	1	3	0	-9.53973
2.44407	1	4	0	-16.1341
2.44407	1	5	0	-20.4464
2.44407	1	6	0	-26.4431
2.44507	1	1	0	-15.2657
2.44507	1	2	0	-10.9557
2.44507	1	3	0	-21.9455
2.44507	1	4	0	-16.6043
2.44507	1	5	0	-20.4156
2.44507	1	6	0	-26.4673
2.44507	3	1	0	-10.9241
2.44507	3	2	0	11.2633
2.44507	3	3	0	-3.3956
2.44507	3	4	0	-6.63221
2.44607	1	1	0	-15.317
2.44607	1	2	0	-10.9419
2.44607	1	3	0	-21.909
2.44607	1	4	0	-16.6138
2.44607	1	5	0	-20.3881
2.44607	1	6	0	-26.4734
2.44607	3	1	0	-10.9272
2.44607	3	2	0	11.2638
2.44607	3	3	0	-3.42837
2.44607	3	4	0	-6.6549
2.44707	1	1	0	-15.3044
2.44707	1	2	0	-10.8703
2.44707	1	3	0	-21.8853
2.44707	1	4	0	-16.5996
2.44707	1	5	0	-20.4035
2.44707	1	6	0	-26.4837
2.44707	3	1	0	-10.9005
2.44707	3	2	0	11.2583
2.44707	3	3	0	-3.45863
2.44707	3	4	0	-6.67878
2.44807	1	1	0	-15.3326
2.44807	1	2	0	-10.8315
2.44807	1	3	0	-9.47225
2.44807	1	4	0	-16.0895
2.44807	1	5	0	-20.3794
2.44807	1	6	0	-26.495
2.44907	1	1	0	-15.3806
2.44907	1	2	0	-10.7858
2.44907	1	3	0	-21.7972
2.44907	1	4	0	-16.607
2.44907	1	5	0	-20.3289
2.44907	1	6	0	-26.4607
2.44907	3	1	0	-10.9491
2.44907	3	2	0	11.2468
2.44907	3	3	0	-3.49567
2.44907	3	4	0	-6.66107
2.45007	1	1	0	-15.3773
2.45007	1	2	0	-10.7507
2.45007	1	3	0	-21.8135
2.45007	1	4	0	-16.6157
2.45007	1	5	0	-20.286
2.45007	1	6	0	-26.4592
2.45007	3	1	0	-10.9061
2.45007	3	2	0	11.2662
2.45007	3	3	0	-3.48029
2.45007	3	4	0	-6.62649
2.45107	1	1	0	-15.3894
2.45107	1	2	0	-10.7878
2.45107	1	3	0	-21.7696
2.45107	1	4	0	-16.6545
2.45107	1	5	0	-20.2729
2.45107	1	6	0	-26.4862
2.45107	3	1	0	-10.874
2.45107	3	2	0	11.2604
2.45107	3	3	0	-3.4322
2.45107	3	4	0	-6.63175
2.45207	1	1	0	-15.4038
2.45207	1	2	0	-10.7831
2.45207	1	3	0	-9.40002
2.45207	1	4	0	-16.1553
2.45207	1	5	0	-20.2511
2.45207	1	6	0	-26.4795
2.45307	1	1	0	-15.391
2.45307	1	2	0	-10.7619
2.45307	1	3	0	-21.7955
2.45307	1	4	0	-16.6672
2.45307	1	5	0	-20.2626
2.45307	1	6	0	-26.5015
2.45307	3	1	0	-10.8483
2.45307	3	2	0	11.2512
2.45307	3	3	0	-3.42602
2.45307	3	4	0	-6.6551
2.45407	1	1	0	-15.4138
2.45407	1	2	0	-10.778
2.45407	1	3	0	-9.38996
2.45407	1	4	0	-16.2065
2.45407	1	5	0	-20.224
2.45407	1	6	0	-26.4629
2.45507	1	1	0	-15.438
2.45507	1	2	0	-10.7881
2.45507	1	3	0	-21.7745
2.45507	1	4	0	-16.722
2.45507	1	5	0	-20.2563
2.45507	1	6	0	-26.4571
2.45507	3	1	0	-10.8132
2.45507	3	2	0	11.2791
2.45507	3	3	0	-3.42025
2.45507	3	4	0	-6.69303
2.45607	1	1	0	-15.4335
2.45607	1	2	0	-10.798
2.45607	1	3	0	-9.32821
2.45607	1	4	0	-16.2556
2.45607	1	5	0	-20.2332
2.45607	1	6	0	-26.378
2.45707	1	1	0	-15.4505
2.45707	1	2	0	-10.793
2.45707	1	3	0	-21.7476
2.45707	1	4	0	-16.752
2.45707	1	5	0	-20.2722
2.45707	1	6	0	-26.3551
2.45707	3	1	0	-10.6671
2.45707	3	2	0	11.2605
2.45707	3	3	0	-3.38584
2.45707	3	4	0	-6.79347
2.45807	1	1	0	-15.5043
2.45807	1	2	0	-10.7537
2.45807	1	3	0	-9.29792
2.45807	1	4	0	-16.2616
2.45807	1	5	0	-20.3273
2.45807	1	6	0	-26.3325
2.45907	1	1	0	-15.5253
2.45907	1	2	0	-10.7786
2.45907	1	3	0	-21.7423
2.45907	1	4	0	-16.7781
2.45907	1	5	0	-20.3564
2.45907	1	6	0	-26.3158
2.45907	3	1	0	-10.7028
2.45907	3	2	0	11.23
2.45907	3	3	0	-3.41998
2.45907	3	4	0	-6.77672
2.46007	1	1	0	-15.5357
2.46007	1	2	0	-10.7399
2.46007	1	3	0	-21.7441
2.46007	1	4	0	-16.8217
2.46007	1	5	0	-20.327
2.46007	1	6	0	-26.2729
2.46007	3	1	0	-10.7336
2.46007	3	2	0	11.2149
2.46007	3	3	0	-3.35203
2.46007	3	4	0	-6.73257
2.46107	1	1	0	-15.5748
2.46107	1	2	0	-10.6854
2.46107	1	3	0	-21.7078
2.46107	1	4	0	-16.7878
2.46107	1	5	0	-20.3871
2.46107	1	6	0	-26.2771
2.46107	3	1	0	-10.7503
2.46107	3	2	0	11.2138
2.46107	3	3	0	-3.37605
2.46107	3	4	0	-6.72323
2.46207	1	1	0	-15.5645
2.46207	1	2	0	-10.6546
2.46207	1	3	0	-9.18248
2.46207	1	4	0	-16.2488
2.46207	1	5	0	-20.4178
2.46207	1	6	0	-26.2676
2.46307	1	1	0	-15.5752
2.46307	1	2	0	-10.5946
2.46307	1	3	0	-9.14332
2.46307	1	4	0	-16.2188
2.46307	1	5	0	-20.4172
2.46307	1	6	0	-26.2569
2.46407	1	1	0	-15.5536
2.46407	1	2	0	-10.546
2.46407	1	3	0	-9.14601
2.46407	1	4	0	-16.2424
2.46407	1	5	0	-20.3956
2.46407	1	6	0	-26.26
2.46507	1	1	0	-15.6002
2.46507	1	2	0	-10.5451
2.46507	1	3	0	-21.6111
2.46507	1	4	0	-16.7501
2.46507	1	5	0	-20.357
2.46507	1	6	0	-26.272
2.46507	3	1	0	-10.7051
2.46507	3	2	0	11.1999
2.46507	3	3	0	-3.36216
2.46507	3	4	0	-6.69913
2.46607	1	1	0	-15.5894
2.46607	1	2	0	-10.5039
2.46607	1	3	0	-9.11351
2.46607	1	4	0	-16.2575
2.46607	1	5	0	-20.3588
2.46607	1	6	0	-26.2665
2.46707	1	1	0	-15.6514
2.46707	1	2	0	-10.4697
2.46707	1	3	0	-21.6016
2.46707	1	4	0	-16.7153
2.46707	1	5	0	-20.293
2.46707	1	6	0	-26.2273
2.46707	3	1	0	-10.7167
2.46707	3	2	0	11.1644
2.46707	3	3	0	-3.36429
2.46707	3	4	0	-6.69261
2.46807	1	1	0	-15.6664
2.46807	1	2	0	-10.4713
2.46807	1	3	0	-9.10312
2.46807	1	4	0	-16.2235
2.46807	1	5	0	-20.2957
2.46807	1	6	0	-26.253
2.46907	1	1	0	-15.6196
2.46907	1	2	0	-10.5184
2.46907	1	3	0	-9.06533
2.46907	1	4	0	-16.2305
2.46907	1	5	0	-20.2915
2.46907	1	6	0	-26.3214
2.47007	1	1	0	-15.6129
2.47007	1	2	0	-10.4597
2.47007	1	3	0	-21.578
2.47007	1	4	0	-16.7444
2.47007	1	5	0	-20.2536
2.47007	1	6	0	-26.3059
2.47007	3	1	0	-10.7271
2.47007	3	2	0	11.209
2.47007	3	3	0	-3.30263
2.47007	3	4	0	-6.71736
2.47107	1	1	0	-15.6263
2.47107	1	2	0	-10.4301
2.47107	1	3	0	-21.584
2.47107	1	4	0	-16.724
2.47107	1	5	0	-20.2492
2.47107	1	6	0	-26.3221
2.47107	3	1	0	-10.7575
2.47107	3	2	0	11.2687
2.47107	3	3	0	-3.27943
2.47107	3	4	0	-6.82104
2.47207	1	1	0	-15.6268
2.47207	1	2	0	-10.412
2.47207	1	3	0	-9.09824
2.47207	1	4	0	-16.2141
2.47207	1	5	0	-20.2447
2.47207	1	6	0	-26.2844
2.47307	1	1	0	-15.6447
2.47307	1	2	0	-10.42
2.47307	1	3	0	-21.5582
2.47307	1	4	0	-16.7213
2.47307	1	5	0	-20.2317
2.47307	1	6	0	-26.2768
2.47307	3	1	0	-10.7579
2.47307	3	2	0	11.2652
2.47307	3	3	0	-3.29733
2.47307	3	4	0	-6.87023
2.47407	1	1	0	-15.6634
2.47407	1	2	0	-10.4222
2.47407	1	3	0	-9.10905
2.47407	1	4	0	-16.2414
2.47407	1	5	0	-20.2688
2.47407	1	6	0	-26.2893
2.47507	1	1	0	-15.663
2.47507	1	2	0	-10.3889
2.47507	1	3	0	-21.5535
2.47507	1	4	0	-16.7921
2.47507	1	5	0	-20.2344
2.47507	1	6	0	-26.2687
2.47507	3	1	0	-10.7593
2.47507	3	2	0	11.28
2.47507	3	3	0	-3.36205
2.47507	3	4	0	-6.88458
2.47607	1	1	0	-15.6865
2.47607	1	2	0	-10.3596
2.47607	1	3	0	-9.12778
2.47607	1	4	0	-16.2697
2.47607	1	5	0	-20.2284
2.47607	1	6	0	-26.2414
2.47707	1	1	0	-15.6648
2.47707	1	2	0	-10.3995
2.47707	1	3	0	-21.5648
2.47707	1	4	0	-16.8058
2.47707	1	5	0	-20.2063
2.47707	1	6	0	-26.2897
2.47707	3	1	0	-10.6935
2.47707	3	2	0	11.281
2.47707	3	3	0	-3.40192
2.47707	3	4	0	-6.94358
2.47807	1	1	0	-15.6365
2.47807	1	2	0	-10.3983
2.47807	1	3	0	-9.05638
2.47807	1	4	0	-16.2954
2.47807	1	5	0	-20.1916
2.47807	1	6	0	-26.257
2.47907	1	1	0	-15.647
2.47907	1	2	0	-10.4255
2.47907	1	3	0	-21.5563
2.47907	1	4	0	-16.8219
2.47907	1	5	0	-20.1817
2.47907	1	6	0	-26.2982
2.47907	3	1	0	-10.7755
2.47907	3	2	0	11.3231
2.47907	3	3	0	-3.4258
2.47907	3	4	0	-6.96543
2.48007	1	1	0	-15.6628
2.48007	1	2	0	-10.3652
2.48007	1	3	0	-21.5195
2.48007	1	4	0	-16.8143
2.48007	1	5	0	-20.154
2.48007	1	6	0	-26.3279
2.48007	3	1	0	-10.7995
2.48007	3	2	0	11.3078
2.48007	3	3	0	-3.43562
2.48007	3	4	0	-7.01435
2.48107	1	1	0	-15.6711
2.48107	1	2	0	-10.3973
2.48107	1	3	0	-21.5332
2.48107	1	4	0	-16.8044
2.48107	1	5	0	-20.1189
2.48107	1	6	0	-26.2489
2.48107	3	1	0	-10.8499
2.48107	3	2	0	11.35
2.48107	3	3	0	-3.46971
2.48107	3	4	0	-7.05319
2.48207	1	1	0	-15.6576
2.48207	1	2	0	-10.4015
2.48207	1	3	0	-9.02017
2.48207	1	4	0	-16.2947
2.48207	1	5	0	-20.1138
2.48207	1	6	0	-26.206
2.48307	1	1	0	-15.6534
2.48307	1	2	0	-10.4074
2.48307	1	3	0	-21.5737
2.48307	1	4	0	-16.8321
2.48307	1	5	0	-20.0901
2.48307	1	6	0	-26.1861
2.48307	3	1	0	-10.8428
2.48307	3	2	0	11.3531
2.48307	3	3	0	-3.42466
2.48307	3	4	0	-7.05798
2.48407	1	1	0	-15.6694
2.48407	1	2	0	-10.3862
2.48407	1	3	0	-9.01546
2.48407	1	4	0	-16.3308
2.48407	1	5	0	-20.1103
2.48407	1	6	0	-26.1004
2.48507	1	1	0	-15.6563
2.48507	1	2	0	-10.3496
2.48507	1	3	0	-21.5291
2.48507	1	4	0	-16.8498
2.48507	1	5	0	-20.15
2.48507	1	6	0	-26.0904
2.48507	3	1	0	-10.8776
2.48507	3	2	0	11.3797
2.48507	3	3	0	-3.41687
2.48507	3	4	0	-7.12024
2.48607	1	1	0	-15.6827
2.48607	1	2	0	-10.3332
2.48607	1	3	0	-21.4699
2.48607	1	4	0	-16.8091
2.48607	1	5	0	-20.1388
2.48607	1	6	0	-26.0976
2.48607	3	1	0	-10.8476
2.48607	3	2	0	11.3974
2.48607	3	3	0	-3.38236
2.48607	3	4	0	-7.15536
2.48707	1	1	0	-15.6887
2.48707	1	2	0	-10.3023
2.48707	1	3	0	-8.94283
2.48707	1	4	0	-16.274
2.48707	1	5	0	-20.1278
2.48707	1	6	0	-26.1217
2.48807	1	1	0	-15.6719
2.48807	1	2	0	-10.2693
2.48807	1	3	0	-8.92148
2.48807	1	4	0	-16.2322
2.48807	1	5	0	-20.169
2.48807	1	6	0	-26.2033
2.48907	1	1	0	-15.7107
2.48907	1	2	0	-10.2558
2.48907	1	3	0	-21.4319
2.48907	1	4	0	-16.712
2.48907	1	5	0	-20.1502
2.48907	1	6	0	-26.2299
