% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
7.257	3	0	0	4	725	9	0	1	1	15	1	0	8	641
7.258	3	0	0	1	726	0	0	1	1	15	1	0	12	1081
7.27	1	0	0	4	727	2	0	2	1	15	1	0	2	158
7.27	1	0	0	3	727	2	0	3	1	15	1	0	10	876
7.27	1	0	0	2	727	2	0	4	1	15	1	0	4	275
7.275	1	0	0	4	727	7	0	1	1	15	1	0	2	158
7.275	1	0	0	1	727	7	0	2	1	15	1	0	0	114
7.276	1	0	0	1	727	8	0	1	1	14	1	0	0	114
7.282	3	0	0	4	728	4	0	1	1	15	1	0	8	641
7.283	3	0	0	1	728	5	0	1	1	15	1	0	10	876
7.302	3	0	0	4	730	4	0	1	1	15	1	0	8	641
7.302	3	0	0	1	730	4	0	2	1	15	1	0	10	876
7.303	3	0	0	4	730	5	0	1	1	14	1	0	8	641
7.303	3	0	0	1	730	5	0	2	1	14	1	0	10	876
7.308	1	0	0	4	731	0	0	1	1	15	1	0	2	158
7.308	1	0	0	3	731	0	0	2	1	15	1	0	10	876
7.308	1	0	0	2	731	0	0	3	1	15	1	0	4	275
7.308	1	0	0	1	731	0	0	4	1	15	1	0	0	114
7.314	1	0	0	4	731	6	0	2	1	15	1	0	2	158
7.32	3	0	0	1	732	2	0	1	1	15	1	0	10	876
7.321	3	0	0	1	732	3	0	1	1	14	1	0	10	876
7.323	3	0	0	4	732	5	0	1	1	15	1	0	8	641
7.34	3	0	0	1	734	2	0	1	1	15	1	0	10	876
7.343	3	0	0	4	734	5	0	1	1	15	1	0	10	876
7.344	3	0	0	4	734	6	0	1	1	14	1	0	10	876
7.348	1	0	0	4	735	0	0	1	2	15	1	0	2	319
7.348	1	0	0	3	735	0	0	3	1	15	1	0	10	876
7.348	1	0	0	2	735	0	0	4	1	15	1	0	4	275
7.348	1	0	0	1	735	0	0	5	2	15	1	0	0	231
7.36	3	0	0	1	736	2	0	1	1	15	1	0	10	876
7.361	3	0	0	1	736	3	0	1	1	14	1	0	10	876
7.363	3	0	0	4	736	5	0	1	1	15	1	0	10	876
7.369	3	0	0	4	737	1	0	1	1	15	1	0	10	876
7.379	3	0	0	1	738	1	0	1	1	15	1	0	12	1081
7.383	3	0	0	4	738	5	0	1	1	15	1	0	12	1081
7.384	3	0	0	4	738	6	0	2	1	14	1	0	12	1081
7.387	1	0	0	3	738	9	0	1	1	15	1	0	10	876
7.388	1	0	0	4	739	0	0	1	1	15	1	0	2	158
7.388	1	0	0	2	739	0	0	2	1	15	1	0	4	275
7.388	1	0	0	1	739	0	0	3	1	15	1	0	0	114
7.391	1	0	0	4	739	3	0	1	1	14	1	0	2	158
7.403	3	0	0	4	740	5	0	1	1	15	1	0	12	1081
7.403	3	0	0	1	740	5	0	2	1	15	1	0	10	876
7.404	3	0	0	4	740	6	0	1	1	14	1	0	12	1081
7.421	3	0	0	1	742	3	0	1	1	15	1	0	10	876
7.423	3	0	0	4	742	5	0	1	1	15	1	0	12	1081
7.424	3	0	0	4	742	6	0	1	1	14	1	0	12	1081
7.427	1	0	0	3	742	9	0	1	1	15	1	0	10	876
7.428	1	0	0	4	743	0	0	1	2	15	1	0	2	319
7.428	1	0	0	2	743	0	0	3	1	15	1	0	4	275
7.428	1	0	0	1	743	0	0	4	1	15	1	0	0	114
7.431	1	0	0	1	743	3	0	1	1	14	1	0	0	114
7.443	3	0	0	4	744	5	0	1	1	15	1	0	12	1081
7.446	3	0	0	1	744	8	0	1	1	15	1	0	10	876
7.463	3	0	0	4	746	5	0	1	1	15	1	0	12	1081
7.47	3	0	0	1	747	2	0	1	1	15	1	0	10	876
7.471	1	0	0	4	747	3	0	1	1	15	1	0	2	158
7.471	1	0	0	3	747	3	0	2	1	15	1	0	10	876
7.471	1	0	0	2	747	3	0	3	1	15	1	0	4	275
7.471	1	0	0	1	747	3	0	4	1	15	1	0	0	114
7.474	1	0	0	4	747	6	0	1	2	14	1	0	2	319
7.474	1	0	0	2	747	6	0	3	1	14	1	0	4	275
7.474	1	0	0	1	747	6	0	4	1	14	1	0	0	114
7.482	1	0	0	1	748	4	0	1	1	13	1	0	0	114
7.487	3	0	0	4	748	9	0	1	1	15	1	0	12	1081
7.5	3	0	0	1	750	2	0	1	1	15	1	0	10	876
7.507	3	0	0	4	750	9	0	1	1	15	1	0	12	1081
7.517	1	0	0	4	751	9	0	2	1	15	1	0	2	158
7.517	1	0	0	3	751	9	0	3	1	15	1	0	10	876
7.517	1	0	0	2	751	9	0	4	1	15	1	0	4	275
7.52	1	0	0	1	752	2	0	1	1	15	1	0	0	114
7.523	1	0	0	2	752	5	0	1	1	15	1	0	4	275
7.525	3	0	0	1	752	7	0	1	1	15	1	0	10	876
7.532	3	0	0	4	753	4	0	1	1	15	1	0	8	641
7.544	1	0	0	4	754	6	0	2	2	15	1	0	2	319
7.544	1	0	0	3	754	6	0	4	1	15	1	0	10	876
7.544	1	0	0	2	754	6	0	5	1	15	1	0	4	275
7.548	1	0	0	1	755	0	0	1	1	14	1	0	0	114
7.55	1	0	0	1	755	2	0	1	1	15	1	0	0	114
7.55	3	0	0	1	755	2	0	1	1	15	1	0	10	876
7.552	3	0	0	4	755	4	0	1	1	15	1	0	10	876
7.575	3	0	0	1	757	7	0	1	1	15	1	0	12	1081
7.577	3	0	0	4	757	9	0	1	1	15	1	0	8	641
7.58	1	0	0	3	758	2	0	2	1	15	1	0	10	876
7.58	1	0	0	2	758	2	0	3	1	15	1	0	4	275
7.583	1	0	0	4	758	5	0	1	2	15	1	0	2	319
7.583	1	0	0	1	758	5	0	3	1	14	1	0	0	114
7.589	1	0	0	1	759	1	0	1	1	15	1	0	0	114
7.595	3	0	0	1	759	7	0	1	1	15	1	0	10	876
7.602	3	0	0	4	760	4	0	1	1	15	1	0	8	641
7.615	1	0	0	4	761	7	0	1	2	15	1	0	2	319
7.615	1	0	0	3	761	7	0	3	1	15	1	0	10	876
7.615	1	0	0	2	761	7	0	4	1	15	1	0	6	436
7.615	1	0	0	1	761	7	0	5	1	14	1	0	0	114
7.616	1	0	0	1	761	8	0	1	1	13	1	0	0	114
7.622	3	0	0	4	762	4	0	1	1	15	1	0	8	641
7.625	3	0	0	1	762	7	0	1	1	15	1	0	10	876
7.647	3	0	0	4	764	9	0	1	1	15	1	0	8	641
7.65	1	0	0	4	765	2	0	2	1	15	1	0	2	158
7.65	1	0	0	3	765	2	0	3	1	15	1	0	10	876
7.65	1	0	0	2	765	2	0	4	1	15	1	0	6	436
7.65	3	0	0	1	765	2	0	1	1	15	1	0	10	876
7.653	1	0	0	1	765	5	0	1	1	15	1	0	0	114
7.662	1	0	0	1	766	4	0	1	1	14	1	0	0	114
7.667	3	0	0	4	766	9	0	1	1	15	1	0	6	436
7.668	3	0	0	4	767	0	0	1	1	14	1	0	6	436
7.67	3	0	0	1	767	2	0	1	1	15	1	0	12	1081
7.686	1	0	0	4	768	8	0	2	1	15	1	0	2	158
7.686	1	0	0	3	768	8	0	3	1	15	1	0	10	876
7.686	1	0	0	2	768	8	0	4	1	15	1	0	6	436
7.688	3	0	0	4	769	0	0	1	1	15	1	0	8	641
7.689	1	0	0	1	769	1	0	1	1	15	1	0	0	114
7.689	3	0	0	4	769	1	0	1	1	14	1	0	8	641
7.695	3	0	0	1	769	7	0	1	1	15	1	0	12	1081
7.708	3	0	0	4	771	0	0	1	1	15	1	0	8	641
7.709	3	0	0	4	771	1	0	1	1	14	1	0	8	641
7.72	3	0	0	1	772	2	0	1	1	15	1	0	12	1081
7.722	1	0	0	4	772	4	0	1	1	15	1	0	2	158
7.722	1	0	0	3	772	4	0	2	1	15	1	0	10	876
7.722	1	0	0	2	772	4	0	3	1	15	1	0	6	436
7.722	1	0	0	1	772	4	0	4	1	15	1	0	0	114
7.73	1	0	0	1	773	2	0	2	1	14	1	0	0	114
7.733	3	0	0	4	773	5	0	1	1	15	1	0	10	876
7.739	3	0	0	1	774	1	0	1	1	15	1	0	12	1081
7.753	3	0	0	4	775	5	0	1	1	15	1	0	12	1081
7.758	3	0	0	1	776	0	0	2	1	15	1	0	12	1081
7.768	1	0	0	4	777	0	0	2	1	15	1	0	2	158
7.768	1	0	0	3	777	0	0	3	1	15	1	0	10	876
7.768	1	0	0	2	777	0	0	4	1	15	1	0	4	275
7.769	1	0	0	1	777	1	0	1	1	15	1	0	0	114
7.77	1	0	0	1	777	2	0	1	1	13	1	0	0	114
7.776	3	0	0	1	777	8	0	1	1	15	1	0	12	1081
7.783	3	0	0	4	778	5	0	1	1	15	1	0	8	641
7.796	3	0	0	1	779	8	0	1	1	15	1	0	12	1081
7.803	3	0	0	4	780	5	0	1	1	15	1	0	12	1081
7.807	1	0	0	4	780	9	0	1	1	15	1	0	2	158
7.807	1	0	0	3	780	9	0	2	1	15	1	0	10	876
7.807	1	0	0	2	780	9	0	3	1	15	1	0	4	275
7.807	1	0	0	1	780	9	0	4	1	15	1	0	0	114
7.819	1	0	0	4	782	1	0	1	1	15	1	0	2	158
7.821	3	0	0	1	782	3	0	1	1	15	1	0	12	1081
7.823	3	0	0	4	782	5	0	1	1	15	1	0	12	1081
7.841	3	0	0	1	784	3	0	1	1	15	1	0	12	1081
7.843	3	0	0	4	784	5	0	1	1	15	1	0	12	1081
7.853	1	0	0	4	785	5	0	1	2	15	1	0	2	319
7.853	1	0	0	3	785	5	0	3	1	15	1	0	10	876
7.853	1	0	0	2	785	5	0	4	1	15	1	0	4	275
7.853	1	0	0	1	785	5	0	5	3	15	1	0	0	348
7.857	1	0	0	1	785	9	0	1	1	14	1	0	0	114
7.861	3	0	0	1	786	3	0	1	1	15	1	0	10	876
7.873	3	0	0	4	787	5	0	1	1	15	1	0	8	641
7.891	3	0	0	1	789	3	0	1	1	15	1	0	12	1081
7.893	3	0	0	4	789	5	0	1	1	15	1	0	12	1081
7.894	3	0	0	4	789	6	0	1	1	14	1	0	12	1081
7.895	1	0	0	4	789	7	0	1	1	15	1	0	2	158
7.895	1	0	0	3	789	7	0	2	1	15	1	0	10	876
7.895	1	0	0	2	789	7	0	3	1	15	1	0	4	275
7.895	1	0	0	1	789	7	0	4	1	15	1	0	0	114
7.896	1	0	0	4	789	8	0	1	1	14	1	0	2	158
7.903	1	0	0	1	790	5	0	1	1	14	1	0	0	114
7.911	3	0	0	1	791	3	0	1	1	15	1	0	10	876
7.913	3	0	0	4	791	5	0	1	1	15	1	0	10	876
7.914	3	0	0	4	791	6	0	1	1	14	1	0	10	876
7.931	3	0	0	1	793	3	0	1	1	15	1	0	12	1081
7.938	1	0	0	4	794	0	0	1	1	15	1	0	2	158
7.938	1	0	0	3	794	0	0	2	1	15	1	0	10	876
7.938	1	0	0	2	794	0	0	3	1	15	1	0	4	275
7.938	1	0	0	1	794	0	0	4	1	15	1	0	0	114
7.939	1	0	0	4	794	1	0	1	1	14	1	0	2	158
7.939	1	0	0	1	794	1	0	2	1	13	1	0	0	114
7.939	3	0	0	4	794	1	0	1	1	15	1	0	10	876
7.94	1	0	0	1	794	2	0	1	1	12	1	0	0	114
7.951	3	0	0	1	795	3	0	1	1	15	1	0	12	1081
7.964	3	0	0	4	796	6	0	1	1	15	1	0	10	876
7.97	3	0	0	1	797	2	0	1	1	15	1	0	10	876
7.983	1	0	0	3	798	5	0	2	1	15	1	0	10	876
7.989	3	0	0	4	799	1	0	1	1	15	1	0	8	641
7.989	3	0	0	1	799	1	0	2	1	15	1	0	12	1081
7.995	1	0	0	4	799	7	0	1	1	15	1	0	2	158
7.995	1	0	0	2	799	7	0	2	1	15	1	0	4	275
8.005	1	0	0	4	800	7	0	1	1	15	1	0	2	158
8.005	1	0	0	3	800	7	0	2	1	15	1	0	10	876
8.005	1	0	0	1	800	7	0	3	1	15	1	0	0	114
8.006	1	0	0	1	800	8	0	1	5	14	1	0	0	583
8.012	3	0	0	1	801	4	0	1	1	15	1	0	12	1081
8.014	3	0	0	4	801	6	0	1	1	15	1	0	8	641
8.019	3	0	0	1	802	1	0	1	1	15	1	0	12	1081
8.032	3	0	0	1	803	4	0	1	1	15	1	0	12	1081
8.034	1	0	0	4	803	6	0	6	2	15	1	0	2	319
8.034	1	0	0	3	803	6	0	8	1	15	1	0	10	876
8.034	1	0	0	2	803	6	0	9	2	15	1	0	6	876
8.035	3	0	0	4	803	7	0	1	1	15	1	0	12	1081
8.037	1	0	0	1	803	9	0	1	1	13	1	0	0	114
8.058	3	0	0	1	806	0	0	1	1	15	1	0	12	1081
8.06	3	0	0	4	806	2	0	1	1	15	1	0	12	1081
8.076	1	0	0	4	807	8	0	1	1	15	1	0	2	158
8.076	1	0	0	3	807	8	0	2	1	15	1	0	10	876
8.076	1	0	0	2	807	8	0	3	1	15	1	0	6	436
8.076	1	0	0	1	807	8	0	4	1	15	1	0	0	114
8.08	1	0	0	4	808	2	0	1	1	14	1	0	2	158
8.08	3	0	0	4	808	2	0	1	1	15	1	0	12	1081
8.083	3	0	0	1	808	5	0	1	1	15	1	0	12	1081
8.087	1	0	0	4	808	9	0	2	1	15	1	0	2	158
8.088	1	0	0	1	809	0	0	1	2	14	1	0	0	231
8.099	3	0	0	4	810	1	0	1	1	15	1	0	12	1081
8.113	3	0	0	1	811	5	0	1	1	15	1	0	12	1081
8.114	1	0	0	4	811	6	0	3	2	15	1	0	2	319
8.114	1	0	0	3	811	6	0	5	1	15	1	0	10	876
8.114	1	0	0	2	811	6	0	6	1	15	1	0	6	436
8.116	1	0	0	1	811	8	0	1	3	15	1	0	0	348
8.124	3	0	0	4	812	6	0	1	1	15	1	0	12	1081
8.132	3	0	0	1	813	4	0	1	1	15	1	0	12	1081
8.139	1	0	0	4	814	1	0	1	1	15	1	0	2	158
8.139	1	0	0	3	814	1	0	2	1	15	1	0	8	641
8.139	1	0	0	2	814	1	0	3	1	15	1	0	6	436
8.14	1	0	0	3	814	2	0	1	1	14	1	0	8	641
8.141	1	0	0	4	814	3	0	1	1	14	1	0	2	158
8.149	3	0	0	4	815	1	0	1	1	15	1	0	12	1081
8.152	3	0	0	1	815	4	0	1	1	15	1	0	12	1081
8.169	3	0	0	4	817	1	0	1	1	15	1	0	12	1081
8.173	1	0	0	1	817	5	0	1	1	15	1	0	0	114
8.175	1	0	0	4	817	7	0	1	2	15	1	0	2	319
8.175	1	0	0	3	817	7	0	3	1	15	1	0	8	641
8.175	1	0	0	2	817	7	0	4	1	15	1	0	6	436
8.175	1	0	0	1	817	7	0	5	1	14	1	0	0	114
8.177	3	0	0	1	817	9	0	1	1	15	1	0	12	1081
8.199	3	0	0	4	820	1	0	1	1	15	1	0	12	1081
8.202	3	0	0	1	820	4	0	1	1	15	1	0	14	1404
8.204	1	0	0	2	820	6	0	1	1	15	1	0	6	436
8.216	1	0	0	4	821	8	0	1	2	15	1	0	2	319
8.216	1	0	0	3	821	8	0	3	1	15	1	0	8	641
8.216	1	0	0	1	821	8	0	4	2	15	1	0	0	231
8.218	1	0	0	1	822	0	0	1	1	14	1	0	0	114
8.224	3	0	0	4	822	6	0	1	1	15	1	0	10	876
8.227	3	0	0	1	822	9	0	1	1	15	1	0	12	1081
8.246	1	0	0	4	824	8	0	1	1	15	1	0	2	158
8.246	1	0	0	3	824	8	0	2	1	15	1	0	10	876
8.246	1	0	0	2	824	8	0	3	1	15	1	0	4	275
8.249	3	0	0	4	825	1	0	1	1	15	1	0	10	876
8.25	3	0	0	4	825	2	0	1	1	14	1	0	10	876
8.252	3	0	0	1	825	4	0	1	1	15	1	0	12	1081
8.277	3	0	0	1	827	9	0	1	1	15	1	0	12	1081
8.279	3	0	0	4	828	1	0	1	1	15	1	0	8	641
8.28	1	0	0	4	828	2	0	1	1	15	1	0	2	158
8.28	1	0	0	3	828	2	0	2	1	15	1	0	10	876
8.28	1	0	0	2	828	2	0	3	1	15	1	0	4	275
8.28	1	0	0	1	828	2	0	4	3	15	1	0	0	348
8.297	3	0	0	1	829	9	0	1	1	15	1	0	12	1081
8.299	3	0	0	4	830	1	0	1	1	15	1	0	8	641
8.309	1	0	0	4	831	1	0	1	1	15	1	0	2	158
8.309	1	0	0	3	831	1	0	2	1	15	1	0	8	641
8.309	1	0	0	2	831	1	0	3	1	15	1	0	6	436
8.317	3	0	0	1	831	9	0	1	1	15	1	0	12	1081
8.319	3	0	0	4	832	1	0	1	1	15	1	0	8	641
8.32	3	0	0	4	832	2	0	1	1	14	1	0	8	641
8.337	3	0	0	1	833	9	0	1	1	15	1	0	12	1081
8.339	3	0	0	4	834	1	0	1	1	15	1	0	8	641
8.341	1	0	0	4	834	3	0	2	2	15	1	0	2	319
8.341	1	0	0	3	834	3	0	4	1	15	1	0	8	641
8.341	1	0	0	1	834	3	0	5	2	15	1	0	0	231
8.342	1	0	0	1	834	4	0	1	1	14	1	0	0	114
8.357	3	0	0	1	835	9	0	1	1	15	1	0	12	1081
8.359	3	0	0	4	836	1	0	1	1	15	1	0	8	641
8.36	3	0	0	4	836	2	0	1	1	14	1	0	8	641
8.38	1	0	0	4	838	2	0	1	2	15	1	0	2	319
8.38	1	0	0	3	838	2	0	3	1	15	1	0	8	641
8.38	1	0	0	2	838	2	0	4	1	15	1	0	4	275
8.382	3	0	0	1	838	4	0	1	1	15	1	0	12	1081
8.384	3	0	0	4	838	6	0	1	1	15	1	0	10	876
8.404	3	0	0	4	840	6	0	1	1	15	1	0	10	876
8.412	3	0	0	1	841	4	0	1	1	15	1	0	12	1081
8.418	1	0	0	1	842	0	0	1	1	15	1	0	0	114
8.42	1	0	0	4	842	2	0	1	2	15	1	0	2	319
8.42	1	0	0	3	842	2	0	3	1	15	1	0	8	641
8.42	1	0	0	2	842	2	0	4	1	15	1	0	4	275
8.42	1	0	0	1	842	2	0	5	2	14	1	0	0	231
8.429	3	0	0	4	843	1	0	1	1	15	1	0	12	1081
8.432	3	0	0	1	843	4	0	1	1	15	1	0	12	1081
8.449	3	0	0	4	845	1	0	1	1	15	1	0	12	1081
8.456	3	0	0	1	845	8	0	1	1	15	1	0	12	1081
8.462	1	0	0	4	846	4	0	1	1	15	1	0	2	158
8.462	1	0	0	3	846	4	0	2	1	15	1	0	8	641
8.462	1	0	0	2	846	4	0	3	1	15	1	0	4	275
8.462	1	0	0	1	846	4	0	4	1	15	1	0	0	114
8.463	1	0	0	4	846	5	0	1	1	14	1	0	2	158
8.47	1	0	0	1	847	2	0	1	1	14	1	0	0	114
8.474	1	0	0	1	847	6	0	1	1	15	1	0	0	114
8.474	3	0	0	4	847	6	0	1	1	15	1	0	12	1081
8.481	3	0	0	1	848	3	0	1	1	15	1	0	12	1081
8.494	3	0	0	4	849	6	0	1	1	15	1	0	12	1081
8.501	3	0	0	1	850	3	0	1	1	15	1	0	12	1081
8.505	1	0	0	4	850	7	0	2	2	15	1	0	2	319
8.505	1	0	0	3	850	7	0	4	1	15	1	0	8	641
8.505	1	0	0	2	850	7	0	5	1	15	1	0	4	275
8.507	1	0	0	1	850	9	0	1	2	13	1	0	0	231
8.513	3	0	0	4	851	5	0	1	1	15	1	0	12	1081
8.521	3	0	0	1	852	3	0	1	1	15	1	0	12	1081
8.533	3	0	0	4	853	5	0	1	1	15	1	0	12	1081
8.541	3	0	0	1	854	3	0	1	1	15	1	0	12	1081
8.552	1	0	0	4	855	4	0	1	2	15	1	0	2	319
8.552	1	0	0	3	855	4	0	3	1	15	1	0	8	641
8.552	1	0	0	2	855	4	0	4	1	15	1	0	4	275
8.552	1	0	0	1	855	4	0	5	1	15	1	0	0	114
8.553	3	0	0	4	855	5	0	1	1	15	1	0	12	1081
8.554	3	0	0	4	855	6	0	1	1	14	1	0	12	1081
8.559	1	0	0	1	856	1	0	1	1	14	1	0	0	114
8.561	3	0	0	1	856	3	0	1	1	15	1	0	12	1081
8.562	1	0	0	1	856	4	0	1	1	15	1	0	0	114
8.575	3	0	0	4	857	7	0	1	1	15	1	0	12	1081
8.585	3	0	0	1	858	7	0	1	1	15	1	0	12	1081
8.593	1	0	0	4	859	5	0	2	2	15	1	0	2	319
8.593	1	0	0	3	859	5	0	4	1	15	1	0	8	641
8.593	1	0	0	2	859	5	0	5	2	15	1	0	4	553
8.594	1	0	0	4	859	6	0	1	1	14	1	0	2	158
8.594	1	0	0	1	859	6	0	2	2	14	1	0	0	231
8.595	3	0	0	4	859	7	0	1	1	15	1	0	12	1081
8.605	3	0	0	1	860	7	0	1	1	15	1	0	12	1081
8.615	3	0	0	4	861	7	0	1	1	15	1	0	12	1081
8.616	3	0	0	4	861	8	0	1	1	14	1	0	12	1081
8.629	3	0	0	1	863	1	0	1	1	15	1	0	12	1081
8.636	1	0	0	4	863	8	0	1	1	15	1	0	2	158
8.636	1	0	0	3	863	8	0	2	1	15	1	0	8	641
8.636	1	0	0	2	863	8	0	3	1	15	1	0	4	275
8.636	1	0	0	1	863	8	0	4	1	15	1	0	0	114
8.637	1	0	0	4	863	9	0	1	1	14	1	0	2	158
8.637	1	0	0	2	863	9	0	2	1	14	1	0	4	275
8.637	1	0	0	1	863	9	0	3	1	14	1	0	0	114
8.639	3	0	0	4	864	1	0	1	1	15	1	0	10	876
8.649	3	0	0	1	865	1	0	1	1	15	1	0	12	1081
8.659	1	0	0	3	866	1	0	2	1	15	1	0	10	876
8.66	1	0	0	4	866	2	0	2	1	15	1	0	2	158
8.66	1	0	0	2	866	2	0	3	1	15	1	0	4	275
8.661	1	0	0	1	866	3	0	1	2	13	1	0	0	231
8.662	1	0	0	4	866	4	0	1	1	14	1	0	2	158
8.664	3	0	0	4	866	6	0	1	1	15	1	0	10	876
8.669	3	0	0	1	867	1	0	1	1	15	1	0	12	1081
8.684	3	0	0	4	868	6	0	1	1	15	1	0	10	876
8.694	3	0	0	1	869	6	0	1	1	15	1	0	12	1081
8.699	1	0	0	4	870	1	0	1	2	15	1	0	2	319
8.699	1	0	0	3	870	1	0	3	1	15	1	0	10	876
8.699	1	0	0	2	870	1	0	4	1	15	1	0	4	275
8.699	1	0	0	1	870	1	0	5	1	15	1	0	0	114
8.704	3	0	0	4	870	6	0	1	1	15	1	0	10	876
8.705	1	0	0	1	870	7	0	1	2	14	1	0	0	231
8.717	3	0	0	1	871	9	0	1	1	15	1	0	12	1081
8.724	3	0	0	4	872	6	0	1	1	15	1	0	10	876
8.735	1	0	0	4	873	7	0	1	2	15	1	0	0	231
8.735	1	0	0	3	873	7	0	3	1	15	1	0	10	876
8.735	1	0	0	2	873	7	0	4	1	15	1	0	4	275
8.735	1	0	0	1	873	7	0	5	2	15	1	0	0	231
8.742	3	0	0	1	874	4	0	1	1	15	1	0	12	1081
8.744	3	0	0	4	874	6	0	1	1	15	1	0	10	876
8.764	3	0	0	4	876	6	0	1	1	15	1	0	10	876
8.766	3	0	0	1	876	8	0	1	1	15	1	0	12	1081
8.77	1	0	0	4	877	2	0	1	1	15	1	0	2	158
8.77	1	0	0	3	877	2	0	2	1	15	1	0	10	876
8.77	1	0	0	2	877	2	0	3	1	15	1	0	4	275
8.77	1	0	0	1	877	2	0	4	1	15	1	0	0	114
8.774	1	0	0	1	877	6	0	1	1	14	1	0	0	114
8.783	1	0	0	1	878	5	0	1	1	13	1	0	0	114
8.784	3	0	0	4	878	6	0	1	1	15	1	0	10	876
8.785	3	0	0	1	878	7	0	1	1	15	1	0	12	1081
8.8	1	0	0	4	880	2	0	2	1	15	1	0	2	158
8.8	1	0	0	3	880	2	0	3	1	15	1	0	10	876
8.8	1	0	0	2	880	2	0	4	1	15	1	0	4	275
8.804	3	0	0	4	880	6	0	1	1	15	1	0	10	876
8.805	3	0	0	1	880	7	0	1	1	15	1	0	12	1081
8.829	3	0	0	4	883	1	0	1	1	15	1	0	10	876
8.83	3	0	0	1	883	2	0	1	1	15	1	0	12	1081
8.84	1	0	0	4	884	2	0	1	1	15	1	0	2	158
8.84	1	0	0	3	884	2	0	2	1	15	1	0	10	876
8.84	1	0	0	2	884	2	0	3	1	15	1	0	4	275
8.84	1	0	0	1	884	2	0	4	2	15	1	0	0	231
8.846	1	0	0	1	884	8	0	1	1	14	1	0	0	114
8.849	3	0	0	4	885	1	0	1	1	15	1	0	12	1081
8.85	3	0	0	1	885	2	0	1	1	15	1	0	12	1081
8.869	3	0	0	4	887	1	0	1	1	15	1	0	12	1081
8.873	1	0	0	4	887	5	0	1	2	15	1	0	2	319
8.873	1	0	0	3	887	5	0	3	1	15	1	0	10	876
8.873	1	0	0	2	887	5	0	4	1	15	1	0	4	275
8.875	3	0	0	1	887	7	0	1	1	15	1	0	14	1404
8.894	3	0	0	4	889	6	0	1	1	15	1	0	12	1081
8.906	3	0	0	1	890	8	0	1	1	15	1	0	12	1081
8.914	1	0	0	3	891	6	0	1	1	15	1	0	10	876
8.914	1	0	0	2	891	6	0	2	1	15	1	0	4	275
8.914	1	0	0	1	891	6	0	3	1	15	1	0	0	114
8.916	1	0	0	4	891	8	0	1	2	15	1	0	2	319
8.916	1	0	0	1	891	8	0	3	2	14	1	0	0	231
8.919	3	0	0	4	892	1	0	1	1	15	1	0	12	1081
8.926	3	0	0	1	892	8	0	1	1	15	1	0	12	1081
8.939	3	0	0	4	894	1	0	1	1	15	1	0	12	1081
8.951	1	0	0	4	895	3	0	1	2	15	1	0	2	319
8.951	1	0	0	3	895	3	0	3	1	15	1	0	10	876
8.951	1	0	0	2	895	3	0	4	1	15	1	0	4	275
8.956	3	0	0	1	895	8	0	1	1	15	1	0	12	1081
8.959	3	0	0	4	896	1	0	1	1	15	1	0	12	1081
8.96	3	0	0	4	896	2	0	1	1	14	1	0	12	1081
8.979	3	0	0	4	898	1	0	1	1	15	1	0	12	1081
8.979	3	0	0	1	898	1	0	2	1	15	1	0	14	1404
8.983	1	0	0	3	898	5	0	1	1	15	1	0	10	876
8.983	1	0	0	2	898	5	0	2	1	15	1	0	4	275
8.984	1	0	0	4	898	6	0	1	2	15	1	0	2	319
9.009	3	0	0	1	901	1	0	1	1	15	1	0	12	1081
9.019	1	0	0	4	902	1	0	1	2	15	1	0	0	231
9.019	1	0	0	3	902	1	0	3	1	15	1	0	10	876
9.019	1	0	0	2	902	1	0	4	1	15	1	0	4	275
9.02	1	0	0	2	902	2	0	1	1	14	1	0	4	275
9.029	3	0	0	1	903	1	0	1	1	15	1	0	12	1081
9.054	3	0	0	1	905	6	0	1	1	15	1	0	12	1081
9.056	1	0	0	4	905	8	0	1	2	15	1	0	2	319
9.056	1	0	0	3	905	8	0	3	1	15	1	0	10	876
9.056	1	0	0	2	905	8	0	4	1	15	1	0	4	275
9.073	3	0	0	1	907	5	0	1	1	15	1	0	12	1081
9.092	1	0	0	4	909	4	0	1	3	15	1	0	2	480
9.092	1	0	0	3	909	4	0	4	1	15	1	0	10	876
9.092	1	0	0	2	909	4	0	5	2	15	1	0	4	553
9.098	3	0	0	1	910	0	0	1	1	15	1	0	12	1081
9.123	3	0	0	1	912	5	0	1	1	15	1	0	14	1404
9.127	1	0	0	4	912	9	0	1	2	15	1	0	2	319
9.127	1	0	0	3	912	9	0	3	1	15	1	0	10	876
9.127	1	0	0	2	912	9	0	4	2	15	1	0	4	553
9.149	1	0	0	3	915	1	0	1	1	15	1	0	10	876
9.15	1	0	0	4	915	2	0	1	1	15	1	0	2	158
9.15	1	0	0	2	915	2	0	2	1	15	1	0	4	275
9.152	1	0	0	4	915	4	0	1	1	14	1	0	2	158
9.153	3	0	0	1	915	5	0	1	1	15	1	0	14	1404
9.175	1	0	0	4	917	7	0	1	2	15	1	0	2	319
9.175	1	0	0	3	917	7	0	3	1	15	1	0	10	876
9.175	1	0	0	2	917	7	0	4	1	15	1	0	4	275
9.175	1	0	0	1	917	7	0	5	1	15	1	0	0	114
9.178	3	0	0	1	918	0	0	1	1	15	1	0	14	1404
9.203	3	0	0	1	920	5	0	1	1	15	1	0	14	1404
