Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
2.12707	DL DCI Rxed	212	7	0	3	2	0	15	2
2.12993	HARQ FD Txed	212	9	0	3	2	0	15	2
2.13307	DL DCI Rxed	213	3	0	3	2	0	15	2
2.13593	HARQ FD Txed	213	5	0	3	2	0	15	2
2.13907	DL DCI Rxed	213	9	0	3	2	0	15	2
2.14193	HARQ FD Txed	214	1	0	3	2	0	15	2
2.14507	DL DCI Rxed	214	5	0	3	2	0	15	2
2.14607	DL DCI Rxed	214	6	0	1	1	0	15	2
2.14793	HARQ FD Txed	214	7	0	3	2	0	15	2
2.14893	HARQ FD Txed	214	8	0	1	1	0	15	2
2.15107	DL DCI Rxed	215	1	0	1	1	0	15	2
2.15107	DL DCI Rxed	215	1	0	3	2	0	15	2
2.15393	HARQ FD Txed	215	3	0	3	2	0	15	2
2.15393	HARQ FD Txed	215	3	0	1	1	0	15	2
2.15407	DL DCI Rxed	215	4	0	1	1	0	14	2
2.15693	HARQ FD Txed	215	6	0	1	1	0	14	2
2.15707	DL DCI Rxed	215	7	0	3	2	0	15	2
2.15907	DL DCI Rxed	215	9	0	1	1	0	14	2
2.15993	HARQ FD Txed	215	9	0	3	2	0	15	2
2.16193	HARQ FD Txed	216	1	0	1	1	0	14	2
2.16307	DL DCI Rxed	216	3	0	3	2	0	15	2
2.16593	HARQ FD Txed	216	5	0	3	2	0	15	2
2.16707	DL DCI Rxed	216	7	0	1	1	0	15	2
2.16807	DL DCI Rxed	216	8	0	3	2	0	15	2
2.16993	HARQ FD Txed	216	9	0	1	1	0	15	2
2.17093	HARQ FD Txed	217	0	0	3	2	0	15	2
2.17207	DL DCI Rxed	217	2	0	1	1	0	15	2
2.17307	DL DCI Rxed	217	3	0	1	1	0	14	2
2.17493	HARQ FD Txed	217	4	0	1	1	0	15	2
2.17507	DL DCI Rxed	217	5	0	1	1	0	13	2
2.17593	HARQ FD Txed	217	5	0	1	1	0	14	2
2.17707	DL DCI Rxed	217	7	0	3	2	0	15	2
2.17793	HARQ FD Txed	217	7	0	1	1	0	13	2
2.17807	DL DCI Rxed	217	8	0	1	1	0	14	2
2.17993	HARQ FD Txed	217	9	0	3	2	0	15	2
2.18093	HARQ FD Txed	218	0	0	1	1	0	14	2
2.18207	DL DCI Rxed	218	2	0	1	1	0	13	2
2.18307	DL DCI Rxed	218	3	0	3	2	0	15	2
2.18493	HARQ FD Txed	218	4	0	1	1	0	13	2
2.18593	HARQ FD Txed	218	5	0	3	2	0	15	2
2.19107	DL DCI Rxed	219	1	0	3	2	0	15	2
2.19393	HARQ FD Txed	219	3	0	3	2	0	15	2
2.19707	DL DCI Rxed	219	7	0	3	2	0	15	2
2.19993	HARQ FD Txed	219	9	0	3	2	0	15	2
2.20007	DL DCI Rxed	220	0	0	1	1	0	15	2
2.20207	DL DCI Rxed	220	2	0	1	1	0	14	2
2.20293	HARQ FD Txed	220	2	0	1	1	0	15	2
2.20307	DL DCI Rxed	220	3	0	1	1	0	13	2
2.20307	DL DCI Rxed	220	3	0	3	2	0	15	2
2.20407	DL DCI Rxed	220	4	0	1	2	0	15	2
2.20493	HARQ FD Txed	220	4	0	1	1	0	14	2
2.20507	DL DCI Rxed	220	5	0	1	1	0	15	2
2.20593	HARQ FD Txed	220	5	0	1	1	0	13	2
2.20593	HARQ FD Txed	220	5	0	3	2	0	15	2
2.20693	HARQ FD Txed	220	6	0	1	2	0	15	2
2.20707	DL DCI Rxed	220	7	0	1	1	0	14	2
2.20793	HARQ FD Txed	220	7	0	1	1	0	15	2
2.20807	DL DCI Rxed	220	8	0	1	1	0	13	2
2.20993	HARQ FD Txed	220	9	0	1	1	0	14	2
2.21093	HARQ FD Txed	221	0	0	1	1	0	13	2
2.21107	DL DCI Rxed	221	1	0	3	2	0	15	2
2.21393	HARQ FD Txed	221	3	0	3	2	0	15	2
2.21707	DL DCI Rxed	221	7	0	3	2	0	15	2
2.21993	HARQ FD Txed	221	9	0	3	2	0	15	2
2.22307	DL DCI Rxed	222	3	0	3	2	0	15	2
2.22593	HARQ FD Txed	222	5	0	3	2	0	15	2
2.23107	DL DCI Rxed	223	1	0	3	2	0	15	2
2.23393	HARQ FD Txed	223	3	0	3	2	0	15	2
2.23507	DL DCI Rxed	223	5	0	1	2	0	15	2
2.23707	DL DCI Rxed	223	7	0	1	1	0	15	2
2.23707	DL DCI Rxed	223	7	0	3	2	0	15	2
2.23793	HARQ FD Txed	223	7	0	1	2	0	15	2
2.23807	DL DCI Rxed	223	8	0	1	1	0	14	2
2.23993	HARQ FD Txed	223	9	0	3	2	0	15	2
2.23993	HARQ FD Txed	223	9	0	1	1	0	15	2
2.24007	DL DCI Rxed	224	0	0	1	1	0	13	2
2.24093	HARQ FD Txed	224	0	0	1	1	0	14	2
2.24207	DL DCI Rxed	224	2	0	1	1	0	15	2
2.24293	HARQ FD Txed	224	2	0	1	1	0	13	2
2.24307	DL DCI Rxed	224	3	0	3	2	0	15	2
2.24407	DL DCI Rxed	224	4	0	1	1	0	14	2
2.24493	HARQ FD Txed	224	4	0	1	1	0	15	2
2.24507	DL DCI Rxed	224	5	0	1	1	0	13	2
2.24593	HARQ FD Txed	224	5	0	3	2	0	15	2
2.24693	HARQ FD Txed	224	6	0	1	1	0	14	2
2.24793	HARQ FD Txed	224	7	0	1	1	0	13	2
2.24807	DL DCI Rxed	224	8	0	3	2	0	15	2
2.25093	HARQ FD Txed	225	0	0	3	2	0	15	2
2.25707	DL DCI Rxed	225	7	0	3	2	0	15	2
2.25993	HARQ FD Txed	225	9	0	3	2	0	15	2
2.26007	DL DCI Rxed	226	0	0	1	2	0	15	2
2.26293	HARQ FD Txed	226	2	0	1	2	0	15	2
2.26307	DL DCI Rxed	226	3	0	3	2	0	15	2
2.26507	DL DCI Rxed	226	5	0	1	2	0	15	2
2.26593	HARQ FD Txed	226	5	0	3	2	0	15	2
2.26793	HARQ FD Txed	226	7	0	1	2	0	15	2
2.27107	DL DCI Rxed	227	1	0	3	2	0	15	2
2.27307	DL DCI Rxed	227	3	0	1	1	0	15	2
2.27393	HARQ FD Txed	227	3	0	3	2	0	15	2
2.27407	DL DCI Rxed	227	4	0	1	1	0	14	2
2.27593	HARQ FD Txed	227	5	0	1	1	0	15	2
2.27693	HARQ FD Txed	227	6	0	1	1	0	14	2
2.27707	DL DCI Rxed	227	7	0	3	2	0	15	2
2.27907	DL DCI Rxed	227	9	0	1	1	0	15	2
2.27993	HARQ FD Txed	227	9	0	3	2	0	15	2
2.28193	HARQ FD Txed	228	1	0	1	1	0	15	2
2.28307	DL DCI Rxed	228	3	0	1	1	0	14	2
2.28307	DL DCI Rxed	228	3	0	1	2	0	15	2
2.28307	DL DCI Rxed	228	3	0	3	2	0	15	2
2.28407	DL DCI Rxed	228	4	0	1	2	0	14	2
2.28593	HARQ FD Txed	228	5	0	1	1	0	14	2
2.28593	HARQ FD Txed	228	5	0	3	2	0	15	2
2.28593	HARQ FD Txed	228	5	0	1	2	0	15	2
2.28693	HARQ FD Txed	228	6	0	1	2	0	14	2
2.28907	DL DCI Rxed	228	9	0	3	2	0	15	2
2.29193	HARQ FD Txed	229	1	0	3	2	0	15	2
2.29707	DL DCI Rxed	229	7	0	3	2	0	15	2
2.29993	HARQ FD Txed	229	9	0	3	2	0	15	2
2.30307	DL DCI Rxed	230	3	0	3	2	0	15	2
2.30593	HARQ FD Txed	230	5	0	3	2	0	15	2
2.30807	DL DCI Rxed	230	8	0	1	2	0	15	2
2.30807	DL DCI Rxed	230	8	0	1	3	0	15	2
2.30907	DL DCI Rxed	230	9	0	3	2	0	15	2
2.31093	HARQ FD Txed	231	0	0	1	3	0	15	2
2.31093	HARQ FD Txed	231	0	0	1	2	0	15	2
2.31193	HARQ FD Txed	231	1	0	3	2	0	15	2
2.31507	DL DCI Rxed	231	5	0	3	2	0	15	2
2.31793	HARQ FD Txed	231	7	0	3	2	0	15	2
2.32107	DL DCI Rxed	232	1	0	3	2	0	15	2
2.32393	HARQ FD Txed	232	3	0	3	2	0	15	2
2.32807	DL DCI Rxed	232	8	0	3	2	0	15	2
2.33093	HARQ FD Txed	233	0	0	3	2	0	15	2
2.33307	DL DCI Rxed	233	3	0	3	2	0	15	2
2.33593	HARQ FD Txed	233	5	0	3	2	0	15	2
2.33607	DL DCI Rxed	233	6	0	1	1	0	15	2
2.33607	DL DCI Rxed	233	6	0	1	2	0	15	2
2.33607	DL DCI Rxed	233	6	0	1	3	0	15	2
2.33707	DL DCI Rxed	233	7	0	1	1	0	14	2
2.33707	DL DCI Rxed	233	7	0	1	2	0	14	2
2.33893	HARQ FD Txed	233	8	0	1	3	0	15	2
2.33893	HARQ FD Txed	233	8	0	1	2	0	15	2
2.33893	HARQ FD Txed	233	8	0	1	1	0	15	2
2.33907	DL DCI Rxed	233	9	0	3	2	0	15	2
2.33993	HARQ FD Txed	233	9	0	1	2	0	14	2
2.33993	HARQ FD Txed	233	9	0	1	1	0	14	2
2.34107	DL DCI Rxed	234	1	0	1	1	0	15	2
2.34193	HARQ FD Txed	234	1	0	3	2	0	15	2
2.34207	DL DCI Rxed	234	2	0	1	1	0	14	2
2.34393	HARQ FD Txed	234	3	0	1	1	0	15	2
2.34493	HARQ FD Txed	234	4	0	1	1	0	14	2
2.34507	DL DCI Rxed	234	5	0	3	2	0	15	2
2.34793	HARQ FD Txed	234	7	0	3	2	0	15	2
2.35107	DL DCI Rxed	235	1	0	3	2	0	15	2
2.35393	HARQ FD Txed	235	3	0	3	2	0	15	2
2.35707	DL DCI Rxed	235	7	0	3	2	0	15	2
2.35993	HARQ FD Txed	235	9	0	3	2	0	15	2
2.36307	DL DCI Rxed	236	3	0	3	2	0	15	2
2.36593	HARQ FD Txed	236	5	0	3	2	0	15	2
2.36907	DL DCI Rxed	236	9	0	3	2	0	15	2
2.37107	DL DCI Rxed	237	1	0	1	3	0	15	2
2.37193	HARQ FD Txed	237	1	0	3	2	0	15	2
2.37207	DL DCI Rxed	237	2	0	1	2	0	15	2
2.37393	HARQ FD Txed	237	3	0	1	3	0	15	2
2.37493	HARQ FD Txed	237	4	0	1	2	0	15	2
2.37507	DL DCI Rxed	237	5	0	3	2	0	15	2
2.37607	DL DCI Rxed	237	6	0	1	1	0	15	2
2.37793	HARQ FD Txed	237	7	0	3	2	0	15	2
2.37893	HARQ FD Txed	237	8	0	1	1	0	15	2
2.38107	DL DCI Rxed	238	1	0	3	2	0	15	2
2.38307	DL DCI Rxed	238	3	0	1	1	0	15	2
2.38393	HARQ FD Txed	238	3	0	3	2	0	15	2
2.38593	HARQ FD Txed	238	5	0	1	1	0	15	2
2.38907	DL DCI Rxed	238	9	0	3	2	0	15	2
2.39193	HARQ FD Txed	239	1	0	3	2	0	15	2
2.39507	DL DCI Rxed	239	5	0	3	2	0	15	2
2.39793	HARQ FD Txed	239	7	0	3	2	0	15	2
2.40107	DL DCI Rxed	240	1	0	1	2	0	15	2
2.40107	DL DCI Rxed	240	1	0	1	3	0	15	2
2.40107	DL DCI Rxed	240	1	0	3	2	0	15	2
2.40393	HARQ FD Txed	240	3	0	1	3	0	15	2
2.40393	HARQ FD Txed	240	3	0	1	2	0	15	2
2.40393	HARQ FD Txed	240	3	0	3	2	0	15	2
2.40707	DL DCI Rxed	240	7	0	3	2	0	15	2
2.40993	HARQ FD Txed	240	9	0	3	2	0	15	2
2.41507	DL DCI Rxed	241	5	0	3	2	0	15	2
2.41793	HARQ FD Txed	241	7	0	3	2	0	15	2
2.42107	DL DCI Rxed	242	1	0	3	2	0	15	2
2.42393	HARQ FD Txed	242	3	0	3	2	0	15	2
2.42707	DL DCI Rxed	242	7	0	3	2	0	15	2
2.42807	DL DCI Rxed	242	8	0	1	1	0	15	2
2.42807	DL DCI Rxed	242	8	0	1	2	0	15	2
2.42807	DL DCI Rxed	242	8	0	1	3	0	15	2
2.42907	DL DCI Rxed	242	9	0	1	1	0	14	2
2.42993	HARQ FD Txed	242	9	0	3	2	0	15	2
2.43093	HARQ FD Txed	243	0	0	1	3	0	15	2
2.43093	HARQ FD Txed	243	0	0	1	2	0	15	2
2.43093	HARQ FD Txed	243	0	0	1	1	0	15	2
2.43193	HARQ FD Txed	243	1	0	1	1	0	14	2
2.43307	DL DCI Rxed	243	3	0	1	1	0	15	2
2.43507	DL DCI Rxed	243	5	0	3	2	0	15	2
2.43593	HARQ FD Txed	243	5	0	1	1	0	15	2
2.43607	DL DCI Rxed	243	6	0	1	1	0	14	2
2.43793	HARQ FD Txed	243	7	0	3	2	0	15	2
2.43893	HARQ FD Txed	243	8	0	1	1	0	14	2
2.44007	DL DCI Rxed	244	0	0	1	4	0	15	2
2.44107	DL DCI Rxed	244	1	0	3	2	0	15	2
2.44293	HARQ FD Txed	244	2	0	1	4	0	15	2
2.44393	HARQ FD Txed	244	3	0	3	2	0	15	2
2.44707	DL DCI Rxed	244	7	0	3	2	0	15	2
2.44993	HARQ FD Txed	244	9	0	3	2	0	15	2
2.45107	DL DCI Rxed	245	1	0	1	2	0	15	2
2.45107	DL DCI Rxed	245	1	0	1	3	0	15	2
2.45307	DL DCI Rxed	245	3	0	3	2	0	15	2
2.45393	HARQ FD Txed	245	3	0	1	3	0	15	2
2.45393	HARQ FD Txed	245	3	0	1	2	0	15	2
2.45593	HARQ FD Txed	245	5	0	3	2	0	15	2
2.45907	DL DCI Rxed	245	9	0	3	2	0	15	2
2.46193	HARQ FD Txed	246	1	0	3	2	0	15	2
2.46507	DL DCI Rxed	246	5	0	3	2	0	15	2
2.46793	HARQ FD Txed	246	7	0	3	2	0	15	2
2.47307	DL DCI Rxed	247	3	0	3	2	0	15	2
2.47593	HARQ FD Txed	247	5	0	3	2	0	15	2
2.47807	DL DCI Rxed	247	8	0	1	1	0	15	2
2.47807	DL DCI Rxed	247	8	0	1	2	0	15	2
2.47807	DL DCI Rxed	247	8	0	1	3	0	15	2
2.47807	DL DCI Rxed	247	8	0	1	4	0	15	2
2.47907	DL DCI Rxed	247	9	0	3	2	0	15	2
2.48093	HARQ FD Txed	248	0	0	1	4	0	15	2
2.48093	HARQ FD Txed	248	0	0	1	3	0	15	2
2.48093	HARQ FD Txed	248	0	0	1	2	0	15	2
2.48093	HARQ FD Txed	248	0	0	1	1	0	15	2
2.48193	HARQ FD Txed	248	1	0	3	2	0	15	2
2.48507	DL DCI Rxed	248	5	0	1	1	0	15	2
2.48507	DL DCI Rxed	248	5	0	3	2	0	15	2
2.48793	HARQ FD Txed	248	7	0	3	2	0	15	2
2.48793	HARQ FD Txed	248	7	0	1	1	0	15	2
2.49007	DL DCI Rxed	249	0	0	1	1	0	15	2
2.49107	DL DCI Rxed	249	1	0	3	2	0	15	2
2.49293	HARQ FD Txed	249	2	0	1	1	0	15	2
2.49393	HARQ FD Txed	249	3	0	3	2	0	15	2
2.49707	DL DCI Rxed	249	7	0	3	2	0	15	2
2.49993	HARQ FD Txed	249	9	0	3	2	0	15	2
2.50407	DL DCI Rxed	250	4	0	3	2	0	15	2
2.50507	DL DCI Rxed	250	5	0	3	1	0	15	2
2.50693	HARQ FD Txed	250	6	0	3	2	0	15	2
2.50793	HARQ FD Txed	250	7	0	3	1	0	15	2
2.50907	DL DCI Rxed	250	9	0	1	1	0	15	2
2.50907	DL DCI Rxed	250	9	0	1	3	0	15	2
2.51007	DL DCI Rxed	251	0	0	1	1	0	14	2
2.51007	DL DCI Rxed	251	0	0	1	2	0	15	2
2.51107	DL DCI Rxed	251	1	0	3	2	0	15	2
2.51193	HARQ FD Txed	251	1	0	1	3	0	15	2
2.51193	HARQ FD Txed	251	1	0	1	1	0	15	2
2.51207	DL DCI Rxed	251	2	0	1	4	0	15	2
2.51293	HARQ FD Txed	251	2	0	1	2	0	15	2
2.51293	HARQ FD Txed	251	2	0	1	1	0	14	2
2.51393	HARQ FD Txed	251	3	0	3	2	0	15	2
2.51493	HARQ FD Txed	251	4	0	1	4	0	15	2
2.51507	DL DCI Rxed	251	5	0	1	1	0	14	2
2.51607	DL DCI Rxed	251	6	0	1	1	0	15	2
2.51607	DL DCI Rxed	251	6	0	3	2	0	15	2
2.51793	HARQ FD Txed	251	7	0	1	1	0	14	2
2.51893	HARQ FD Txed	251	8	0	3	2	0	15	2
2.51893	HARQ FD Txed	251	8	0	1	1	0	15	2
2.52207	DL DCI Rxed	252	2	0	3	2	0	15	2
2.52493	HARQ FD Txed	252	4	0	3	2	0	15	2
2.52507	DL DCI Rxed	252	5	0	3	1	0	15	2
2.52793	HARQ FD Txed	252	7	0	3	1	0	15	2
2.52907	DL DCI Rxed	252	9	0	3	2	0	15	2
2.53193	HARQ FD Txed	253	1	0	3	2	0	15	2
2.53607	DL DCI Rxed	253	6	0	3	2	0	15	2
2.53893	HARQ FD Txed	253	8	0	3	2	0	15	2
2.54207	DL DCI Rxed	254	2	0	3	2	0	15	2
2.54493	HARQ FD Txed	254	4	0	3	2	0	15	2
2.54507	DL DCI Rxed	254	5	0	3	1	0	15	2
2.54793	HARQ FD Txed	254	7	0	3	1	0	15	2
2.54807	DL DCI Rxed	254	8	0	3	2	0	15	2
2.55093	HARQ FD Txed	255	0	0	3	2	0	15	2
2.55607	DL DCI Rxed	255	6	0	1	1	0	15	2
2.55607	DL DCI Rxed	255	6	0	1	2	0	15	2
2.55607	DL DCI Rxed	255	6	0	1	3	0	15	2
2.55607	DL DCI Rxed	255	6	0	1	4	0	15	2
2.55607	DL DCI Rxed	255	6	0	3	2	0	15	2
2.55807	DL DCI Rxed	255	8	0	1	1	0	14	2
2.55893	HARQ FD Txed	255	8	0	1	3	0	15	2
2.55893	HARQ FD Txed	255	8	0	1	2	0	15	2
2.55893	HARQ FD Txed	255	8	0	3	2	0	15	2
2.55893	HARQ FD Txed	255	8	0	1	4	0	15	2
2.55893	HARQ FD Txed	255	8	0	1	1	0	15	2
2.55907	DL DCI Rxed	255	9	0	1	1	0	13	2
2.56093	HARQ FD Txed	256	0	0	1	1	0	14	2
2.56193	HARQ FD Txed	256	1	0	1	1	0	13	2
2.56207	DL DCI Rxed	256	2	0	1	4	0	15	2
2.56207	DL DCI Rxed	256	2	0	3	2	0	15	2
2.56407	DL DCI Rxed	256	4	0	1	1	0	13	2
2.56493	HARQ FD Txed	256	4	0	3	2	0	15	2
2.56493	HARQ FD Txed	256	4	0	1	4	0	15	2
2.56507	DL DCI Rxed	256	5	0	3	1	0	15	2
2.56693	HARQ FD Txed	256	6	0	1	1	0	13	2
2.56793	HARQ FD Txed	256	7	0	3	1	0	15	2
2.56807	DL DCI Rxed	256	8	0	3	2	0	15	2
2.57093	HARQ FD Txed	257	0	0	3	2	0	15	2
2.57407	DL DCI Rxed	257	4	0	3	2	0	15	2
2.57793	HARQ FD Txed	257	7	0	3	2	0	15	2
2.58207	DL DCI Rxed	258	2	0	3	2	0	15	2
2.58493	HARQ FD Txed	258	4	0	3	2	0	15	2
2.58807	DL DCI Rxed	258	8	0	3	2	0	15	2
2.59007	DL DCI Rxed	259	0	0	3	1	0	15	2
2.59093	HARQ FD Txed	259	0	0	3	2	0	15	2
2.59293	HARQ FD Txed	259	2	0	3	1	0	15	2
2.59607	DL DCI Rxed	259	6	0	1	2	0	15	2
2.59607	DL DCI Rxed	259	6	0	1	3	0	15	2
2.59607	DL DCI Rxed	259	6	0	3	2	0	15	2
2.59893	HARQ FD Txed	259	8	0	1	3	0	15	2
2.59893	HARQ FD Txed	259	8	0	1	2	0	15	2
2.59893	HARQ FD Txed	259	8	0	3	2	0	15	2
2.60207	DL DCI Rxed	260	2	0	3	2	0	15	2
2.60493	HARQ FD Txed	260	4	0	3	2	0	15	2
2.60607	DL DCI Rxed	260	6	0	1	3	0	15	2
2.60807	DL DCI Rxed	260	8	0	1	1	0	15	2
2.60807	DL DCI Rxed	260	8	0	1	4	0	15	2
2.60807	DL DCI Rxed	260	8	0	3	2	0	15	2
2.60893	HARQ FD Txed	260	8	0	1	3	0	15	2
2.61093	HARQ FD Txed	261	0	0	1	4	0	15	2
2.61093	HARQ FD Txed	261	0	0	3	2	0	15	2
2.61093	HARQ FD Txed	261	0	0	1	1	0	15	2
2.61507	DL DCI Rxed	261	5	0	3	1	0	15	2
2.61507	DL DCI Rxed	261	5	0	3	2	0	15	2
2.61607	DL DCI Rxed	261	6	0	3	1	0	14	2
2.61793	HARQ FD Txed	261	7	0	3	1	0	15	2
2.61793	HARQ FD Txed	261	7	0	3	2	0	15	2
2.61807	DL DCI Rxed	261	8	0	1	1	0	15	2
2.61807	DL DCI Rxed	261	8	0	1	2	0	15	2
2.61807	DL DCI Rxed	261	8	0	1	4	0	15	2
2.61893	HARQ FD Txed	261	8	0	3	1	0	14	2
2.62093	HARQ FD Txed	262	0	0	1	1	0	15	2
2.62093	HARQ FD Txed	262	0	0	1	4	0	15	2
2.62093	HARQ FD Txed	262	0	0	1	2	0	15	2
2.62207	DL DCI Rxed	262	2	0	1	1	0	14	2
2.62207	DL DCI Rxed	262	2	0	3	2	0	15	2
2.62493	HARQ FD Txed	262	4	0	3	2	0	15	2
2.62493	HARQ FD Txed	262	4	0	1	1	0	14	2
2.62607	DL DCI Rxed	262	6	0	1	3	0	15	2
2.62807	DL DCI Rxed	262	8	0	3	2	0	15	2
2.62893	HARQ FD Txed	262	8	0	1	3	0	15	2
2.63093	HARQ FD Txed	263	0	0	3	2	0	15	2
2.63507	DL DCI Rxed	263	5	0	3	2	0	15	2
2.63793	HARQ FD Txed	263	7	0	3	2	0	15	2
2.64007	DL DCI Rxed	264	0	0	3	1	0	15	2
2.64207	DL DCI Rxed	264	2	0	3	2	0	15	2
2.64293	HARQ FD Txed	264	2	0	3	1	0	15	2
2.64493	HARQ FD Txed	264	4	0	3	2	0	15	2
2.64807	DL DCI Rxed	264	8	0	3	2	0	15	2
2.65093	HARQ FD Txed	265	0	0	3	2	0	15	2
2.65407	DL DCI Rxed	265	4	0	3	2	0	15	2
2.65507	DL DCI Rxed	265	5	0	1	1	0	14	2
2.65507	DL DCI Rxed	265	5	0	1	2	0	15	2
2.65507	DL DCI Rxed	265	5	0	1	3	0	15	2
2.65507	DL DCI Rxed	265	5	0	1	4	0	15	2
2.65793	HARQ FD Txed	265	7	0	1	4	0	15	2
2.65793	HARQ FD Txed	265	7	0	1	2	0	15	2
2.65793	HARQ FD Txed	265	7	0	1	3	0	15	2
2.65793	HARQ FD Txed	265	7	0	1	1	0	14	2
2.65793	HARQ FD Txed	265	7	0	3	2	0	15	2
2.66307	DL DCI Rxed	266	3	0	3	2	0	15	2
2.66507	DL DCI Rxed	266	5	0	3	1	0	15	2
2.66593	HARQ FD Txed	266	5	0	3	2	0	15	2
2.66607	DL DCI Rxed	266	6	0	3	1	0	14	2
2.66793	HARQ FD Txed	266	7	0	3	1	0	15	2
2.66893	HARQ FD Txed	266	8	0	3	1	0	14	2
2.66907	DL DCI Rxed	266	9	0	3	2	0	15	2
2.67007	DL DCI Rxed	267	0	0	3	1	0	15	2
2.67193	HARQ FD Txed	267	1	0	3	2	0	15	2
2.67293	HARQ FD Txed	267	2	0	3	1	0	15	2
2.67707	DL DCI Rxed	267	7	0	3	2	0	15	2
2.67993	HARQ FD Txed	267	9	0	3	2	0	15	2
2.68307	DL DCI Rxed	268	3	0	3	2	0	15	2
2.68593	HARQ FD Txed	268	5	0	3	2	0	15	2
2.68607	DL DCI Rxed	268	6	0	1	1	0	15	2
2.68607	DL DCI Rxed	268	6	0	1	2	0	15	2
2.68607	DL DCI Rxed	268	6	0	1	3	0	15	2
2.68607	DL DCI Rxed	268	6	0	1	4	0	15	2
2.68893	HARQ FD Txed	268	8	0	1	4	0	15	2
2.68893	HARQ FD Txed	268	8	0	1	3	0	15	2
2.68893	HARQ FD Txed	268	8	0	1	2	0	15	2
2.68893	HARQ FD Txed	268	8	0	1	1	0	15	2
2.68907	DL DCI Rxed	268	9	0	3	1	0	15	2
2.68907	DL DCI Rxed	268	9	0	3	2	0	15	2
2.69107	DL DCI Rxed	269	1	0	1	4	0	15	2
2.69107	DL DCI Rxed	269	1	0	3	1	0	14	2
2.69193	HARQ FD Txed	269	1	0	3	2	0	15	2
2.69193	HARQ FD Txed	269	1	0	3	1	0	15	2
2.69393	HARQ FD Txed	269	3	0	1	4	0	15	2
2.69393	HARQ FD Txed	269	3	0	3	1	0	14	2
2.69507	DL DCI Rxed	269	5	0	3	2	0	15	2
2.69607	DL DCI Rxed	269	6	0	1	4	0	15	2
2.69793	HARQ FD Txed	269	7	0	3	2	0	15	2
