time(s)	cellId	rnti	lcid	packetSize
5.36707	1	5	3	340
5.36707	3	1	3	8929
5.36807	3	1	3	528
5.36907	3	3	3	736
5.37007	1	1	3	927
5.37107	1	1	3	927
5.37207	1	1	3	1044
5.37207	3	4	3	5192
5.37307	1	1	3	313
5.37307	1	5	3	692
5.37407	1	5	3	575
5.37507	1	5	3	458
5.37507	3	2	3	4022
5.37507	3	3	3	1484
5.37607	1	2	3	267
5.37607	1	3	3	736
5.37607	1	4	3	135
5.37607	1	5	3	106
5.38007	3	2	3	6169
5.38107	1	2	3	1102
5.38107	1	3	3	2973
5.38107	1	4	3	472
5.38107	3	1	3	736
5.38107	3	3	3	1484
5.38207	1	2	3	824
5.38207	1	3	3	2118
5.38207	1	4	3	472
5.38207	1	5	3	340
5.38307	1	2	3	545
5.38307	1	4	3	472
5.38407	1	2	3	1102
5.38407	1	4	3	472
5.38607	1	2	3	1102
5.38607	1	4	3	472
5.38607	3	1	3	8184
5.38607	3	4	3	633
5.38707	1	1	3	106
5.38707	1	2	3	1102
5.38707	1	4	3	633
5.38707	3	1	3	1273
5.38707	3	3	3	1484
5.38807	1	2	3	1102
5.38807	1	4	3	633
5.38807	1	5	3	458
5.38807	3	2	3	2912
5.38907	1	2	3	1102
5.38907	1	4	3	633
5.38907	1	5	3	458
5.39007	1	2	3	1102
5.39007	1	4	3	633
5.39007	1	5	3	458
5.39107	1	1	3	340
5.39107	1	2	3	824
5.39107	1	4	3	472
5.39107	1	5	3	340
5.39207	1	2	3	40
5.39207	1	4	3	575
5.39207	3	4	3	5192
5.39307	1	1	3	223
5.39307	1	4	3	472
5.39307	3	3	3	1484
5.39407	1	1	3	223
5.39407	1	4	3	472
5.39507	1	1	3	223
5.39507	1	4	3	472
5.39507	3	2	3	4022
5.39607	1	4	3	795
5.39707	1	1	3	351
5.39707	1	4	3	483
5.39707	1	5	3	458
5.39907	3	3	3	498
5.40107	3	2	3	7625
5.40307	1	5	3	927
5.40407	1	5	3	1396
5.40507	1	5	3	1396
5.40507	3	1	3	736
5.40607	1	5	3	809
5.40607	3	3	3	736
5.40907	1	5	3	869
5.40907	3	2	3	2912
5.41107	1	1	3	106
5.41107	1	2	3	267
5.41107	1	3	3	736
5.41107	1	4	3	150
5.41107	3	1	3	6695
5.41107	3	3	3	1484
5.41107	3	4	3	531
5.41207	1	1	3	692
5.41207	1	5	3	692
5.41207	3	1	3	1307
5.41307	1	1	3	458
5.41407	1	1	3	106
5.41507	3	2	3	4022
5.41607	1	2	3	545
5.41607	1	3	3	736
5.41607	1	4	3	150
5.41607	3	3	3	1484
5.41707	3	4	3	6475
5.41807	1	2	3	545
5.41807	1	3	3	1484
5.41807	1	4	3	472
5.41807	1	5	3	106
5.41807	3	4	3	276
5.42007	1	2	3	545
5.42007	1	3	3	2228
5.42007	1	4	3	472
5.42007	1	5	3	340
5.42107	1	1	3	102
5.42107	1	2	3	545
5.42107	1	3	3	648
5.42107	1	4	3	472
5.42107	1	5	3	340
5.42107	3	2	3	8052
5.42207	1	2	3	545
5.42207	1	4	3	150
5.42207	3	3	3	598
5.42307	1	2	3	1102
5.42307	1	4	3	472
5.42407	1	2	3	288
5.42407	1	4	3	472
5.42407	1	5	3	340
5.42407	3	1	3	736
5.42507	1	4	3	472
5.42607	1	4	3	472
5.42707	1	4	3	633
5.42707	1	5	3	340
5.42707	3	2	3	3941
5.42807	1	4	3	1278
5.42807	3	3	3	736
5.42907	1	4	3	1278
5.43007	1	4	3	1278
5.43007	3	1	3	8929
5.43107	1	4	3	1440
5.43107	3	1	3	528
5.43107	3	4	3	633
5.43207	1	4	3	561
5.43307	1	5	3	692
5.43407	3	3	3	1484
5.43507	1	5	3	1278
5.43507	3	2	3	4022
5.43607	1	5	3	809
5.44007	3	3	3	1484
5.44107	3	2	3	8052
5.44207	1	5	3	1396
5.44207	3	4	3	6475
5.44307	3	4	3	1630
5.44407	1	5	3	847
5.44407	3	1	3	736
5.44507	1	4	3	150
5.44607	1	1	3	106
5.44607	1	2	3	267
5.44607	1	3	3	736
5.44607	3	2	3	3941
5.44607	3	3	3	1484
5.45007	1	4	3	956
5.45007	1	5	3	692
5.45007	3	1	3	5089
5.45107	1	2	3	1102
5.45107	1	3	3	2973
5.45107	1	4	3	472
5.45207	3	3	3	548
5.45307	1	2	3	1102
5.45307	1	3	3	2973
5.45307	1	4	3	633
5.45407	1	2	3	267
5.45407	1	4	3	150
5.45507	1	2	3	545
5.45507	1	3	3	602
5.45507	1	4	3	311
5.45507	3	2	3	4022
5.45607	1	2	3	1102
5.45607	1	4	3	472
5.45607	1	5	3	106
5.45607	3	4	3	531
5.45707	1	1	3	458
5.45707	1	2	3	824
5.45707	1	4	3	472
5.45807	1	1	3	223
5.45807	1	2	3	545
5.45807	1	4	3	472
5.45807	1	5	3	340
5.45807	3	3	3	868
5.45907	1	1	3	340
5.45907	1	2	3	86
5.45907	1	4	3	472
5.45907	1	5	3	340
5.46007	1	1	3	223
5.46007	1	4	3	311
5.46107	1	1	3	458
5.46107	1	4	3	472
5.46107	3	2	3	6169
5.46207	1	4	3	472
5.46207	1	5	3	340
5.46207	3	4	3	6475
5.46307	1	4	3	35
5.46307	3	4	3	3187
5.46407	3	1	3	736
5.46507	1	5	3	340
5.46707	1	1	3	927
5.46807	1	1	3	1044
5.46907	1	1	3	1044
5.46907	3	2	3	2912
5.46907	3	3	3	2228
5.47007	1	1	3	1019
5.47007	3	1	3	5089
5.47107	1	5	3	692
5.47307	1	5	3	340
5.47407	1	3	3	736
5.47407	1	4	3	150
5.47507	3	2	3	4022
5.47507	3	3	3	1203
5.47607	3	4	3	531
5.47707	1	1	3	692
5.47707	1	2	3	267
5.47707	1	5	3	575
5.47907	1	4	3	956
5.47907	1	5	3	575
5.48007	1	1	3	106
5.48007	1	4	3	956
5.48007	1	5	3	575
5.48007	3	2	3	4022
5.48107	1	1	3	340
5.48107	1	4	3	472
5.48107	3	3	3	736
5.48207	1	4	3	150
5.48207	3	4	3	5936
5.48307	1	1	3	340
5.48307	1	2	3	824
5.48307	1	4	3	472
5.48307	3	4	3	2271
5.48407	1	1	3	223
5.48407	1	2	3	545
5.48407	1	4	3	472
5.48507	1	2	3	545
5.48507	1	3	3	1484
5.48507	1	4	3	311
5.48607	1	2	3	545
5.48607	1	3	3	1484
5.48607	1	4	3	311
5.48607	1	5	3	340
5.48607	3	2	3	4022
5.48707	1	1	3	223
5.48707	1	2	3	545
5.48707	1	3	3	1484
5.48707	1	4	3	150
5.48707	3	3	3	1484
5.48807	1	2	3	545
5.48807	1	3	3	1484
5.48807	1	4	3	311
5.48807	1	5	3	340
5.48907	1	3	3	1484
5.48907	1	4	3	311
5.48907	3	1	3	868
5.49007	1	1	3	223
5.49007	1	2	3	545
5.49007	1	3	3	592
5.49007	1	4	3	150
5.49107	1	1	3	223
5.49107	1	2	3	545
5.49107	1	4	3	472
5.49107	3	2	3	4022
5.49207	1	2	3	545
5.49207	1	4	3	208
5.49207	1	5	3	340
5.49307	1	1	3	223
5.49307	1	2	3	393
5.49407	1	1	3	223
5.49407	1	5	3	340
5.49507	1	5	3	340
5.49507	3	1	3	6412
5.49507	3	4	3	531
5.49707	1	1	3	116
5.49707	3	2	3	4022
5.49807	3	3	3	2973
5.50107	1	1	3	223
5.50107	1	5	3	1161
5.50107	3	4	3	6475
5.50207	3	4	3	3187
5.50307	1	1	3	223
5.50307	1	5	3	1161
5.50307	3	2	3	4022
5.50407	1	3	3	736
5.50407	3	3	3	540
5.50707	1	1	3	106
5.50707	1	2	3	267
5.50707	1	4	3	150
5.50707	1	5	3	1044
5.50907	1	1	3	458
5.50907	1	3	3	2973
5.50907	1	5	3	458
5.50907	3	2	3	4022
5.51007	1	1	3	458
5.51007	1	3	3	2973
5.51007	1	5	3	458
5.51107	1	1	3	106
5.51107	1	3	3	736
5.51107	3	3	3	736
5.51207	1	3	3	736
5.51207	1	4	3	150
5.51307	1	3	3	736
5.51307	1	4	3	150
5.51407	1	2	3	545
5.51407	1	3	3	736
5.51407	1	4	3	150
5.51507	1	2	3	545
5.51507	1	3	3	578
5.51507	3	2	3	4022
5.51507	3	4	3	531
5.51607	1	2	3	545
5.51607	1	4	3	472
5.51607	1	5	3	340
5.51707	1	2	3	267
5.51707	1	4	3	150
5.51707	3	3	3	1484
5.51807	1	1	3	223
5.51807	1	2	3	545
5.51807	1	4	3	311
5.51807	1	5	3	340
5.51907	1	1	3	223
5.51907	1	2	3	545
5.51907	1	4	3	311
5.51907	3	1	3	868
5.52007	1	1	3	223
5.52007	1	2	3	824
5.52007	1	4	3	472
5.52007	3	2	3	4022
5.52107	1	1	3	340
5.52107	1	2	3	824
5.52107	1	4	3	472
5.52207	1	1	3	340
5.52207	1	2	3	824
5.52207	1	4	3	472
5.52207	1	5	3	340
5.52207	3	4	3	6475
5.52307	1	2	3	1102
5.52307	1	4	3	472
5.52307	3	3	3	1484
5.52307	3	4	3	3187
5.52407	1	2	3	469
5.52407	1	4	3	472
5.52407	1	5	3	340
5.52507	1	4	3	472
5.52507	1	5	3	340
5.52507	3	1	3	4957
5.52607	1	4	3	472
5.52607	3	2	3	4022
5.52707	1	4	3	472
5.52807	1	1	3	458
5.52807	1	4	3	472
5.52807	3	3	3	1484
5.52907	1	1	3	458
5.52907	1	4	3	795
5.53007	1	1	3	458
5.53007	1	4	3	429
5.53107	1	1	3	458
5.53107	1	5	3	458
5.53207	1	1	3	458
5.53207	3	2	3	4022
5.53307	1	5	3	458
5.53307	3	3	3	548
5.53607	3	4	3	531
5.53707	1	5	3	927
5.53807	1	1	3	927
5.53807	3	2	3	4022
5.53907	1	1	3	692
5.53907	1	5	3	692
5.54007	1	1	3	106
5.54007	1	5	3	1278
5.54007	3	3	3	736
5.54107	1	1	3	809
5.54207	1	1	3	458
5.54207	3	4	3	6475
5.54307	3	4	3	3187
5.54407	3	1	3	736
5.54407	3	2	3	4022
5.54607	1	2	3	267
5.54607	1	3	3	736
5.54607	1	4	3	150
5.54607	1	5	3	223
5.54607	3	3	3	1484
5.54807	1	1	3	573
5.54807	1	5	3	692
5.54907	3	1	3	5089
5.55007	3	2	3	4022
5.55107	1	2	3	545
5.55107	1	3	3	2228
5.55107	1	4	3	472
5.55207	1	2	3	545
5.55207	1	3	3	1484
5.55207	1	4	3	472
5.55207	1	5	3	340
5.55207	3	3	3	1484
5.55407	1	2	3	545
5.55407	1	3	3	1484
5.55407	1	4	3	150
5.55507	1	2	3	545
5.55507	1	3	3	2228
5.55507	1	4	3	472
5.55507	1	5	3	340
5.55607	1	2	3	545
5.55607	1	4	3	472
5.55607	3	2	3	7768
5.55707	1	2	3	545
5.55707	1	3	3	585
5.55707	1	4	3	472
5.55807	1	2	3	545
5.55807	1	4	3	150
5.55807	3	3	3	1484
5.55907	1	2	3	824
5.55907	1	4	3	472
5.55907	1	5	3	340
5.56007	1	2	3	936
5.56007	1	4	3	472
5.56107	1	4	3	472
5.56107	1	5	3	340
5.56107	3	4	3	531
5.56207	1	4	3	795
5.56307	1	4	3	472
5.56307	1	5	3	340
5.56407	1	4	3	357
5.56407	3	2	3	2912
5.56407	3	3	3	548
5.56707	1	5	3	692
5.56707	3	4	3	6475
5.56807	3	4	3	3187
5.57007	1	5	3	1396
5.57007	3	2	3	4022
5.57007	3	3	3	736
5.57307	3	1	3	868
5.57407	1	5	3	1396
5.57507	3	2	3	7625
5.57607	1	2	3	267
5.57607	1	3	3	736
5.57607	1	4	3	150
5.57607	1	5	3	1044
5.57607	3	3	3	1484
5.57807	1	5	3	1396
5.57807	3	1	3	6412
5.58007	1	5	3	913
5.58107	3	4	3	531
5.58207	1	1	3	106
5.58207	1	2	3	545
5.58207	1	3	3	2228
5.58207	1	4	3	472
5.58207	3	3	3	1484
5.58307	3	2	3	4022
5.58507	1	4	3	150
5.58607	1	2	3	824
5.58607	1	3	3	2228
5.58607	1	4	3	472
5.58607	1	5	3	340
5.58707	1	2	3	545
5.58707	1	3	3	2228
5.58707	1	4	3	472
5.58807	3	2	3	4022
5.58807	3	3	3	1484
5.58907	1	2	3	1102
5.58907	1	3	3	2778
5.58907	1	4	3	472
5.58907	1	5	3	106
5.59007	1	4	3	150
5.59107	1	2	3	824
5.59107	1	4	3	472
5.59207	1	2	3	824
5.59207	1	4	3	472
5.59207	3	4	3	3838
5.59307	1	1	3	223
5.59307	1	2	3	545
5.59307	1	4	3	472
5.59307	1	5	3	340
5.59307	3	2	3	7972
5.59407	1	1	3	223
5.59407	1	2	3	364
5.59407	1	4	3	472
5.59407	3	3	3	548
5.59507	1	1	3	340
5.59507	1	5	3	340
5.59607	1	1	3	340
5.59607	1	4	3	472
5.59707	1	1	3	340
5.59707	1	4	3	472
5.59707	1	5	3	340
5.59807	1	4	3	633
5.59907	1	4	3	49
5.60007	3	3	3	106
5.60107	1	5	3	575
5.60107	3	2	3	4022
5.60207	3	1	3	868
5.60307	1	1	3	927
5.60307	1	4	3	150
5.60407	1	1	3	692
5.60407	1	5	3	692
5.60507	1	1	3	1044
5.60507	3	3	3	1484
5.60607	1	1	3	809
5.60607	3	2	3	4022
5.60607	3	3	3	1278
5.60607	3	4	3	340
5.60707	1	1	3	800
5.60807	1	4	3	150
5.60807	3	1	3	7868
5.61007	1	2	3	267
5.61007	1	3	3	633
5.61007	1	5	3	106
5.61107	3	2	3	7972
5.61207	1	5	3	340
5.61207	3	4	3	5250
5.61307	1	4	3	633
5.61307	1	5	3	458
5.61407	1	4	3	795
5.61407	3	4	3	237
5.61507	1	2	3	1102
5.61507	1	3	3	2562
5.61507	1	4	3	472
5.61507	3	3	3	736
5.61607	1	2	3	824
5.61607	1	3	3	1920
5.61607	1	4	3	472
5.61607	1	5	3	340
5.61707	1	2	3	824
5.61707	1	3	3	1920
5.61707	1	4	3	472
5.61807	1	2	3	545
5.61807	1	3	3	633
5.61807	1	4	3	150
5.61907	1	2	3	824
5.61907	1	3	3	1920
5.61907	1	4	3	472
5.61907	1	5	3	340
5.61907	3	2	3	2912
5.62007	1	2	3	1102
5.62007	1	3	3	615
5.62007	1	4	3	472
5.62107	1	2	3	824
5.62107	1	4	3	150
5.62107	3	3	3	1484
5.62207	1	2	3	824
5.62307	1	2	3	162
5.62507	1	5	3	575
5.62507	3	2	3	4022
5.62607	3	4	3	428
5.62707	1	5	3	1278
5.62707	3	1	3	736
5.62707	3	3	3	1484
5.62807	1	5	3	1396
5.63107	1	5	3	1396
5.63107	3	2	3	8052
5.63207	3	1	3	5250
5.63207	3	4	3	2621
5.63307	3	1	3	4207
5.63307	3	3	3	1484
5.63307	3	4	3	2184
5.63407	1	2	3	267
5.63407	1	3	3	633
5.63407	1	4	3	150
5.63407	3	4	3	596
5.63707	3	2	3	4022
5.63807	3	3	3	548
5.63907	1	2	3	824
5.63907	1	3	3	1920
5.63907	1	4	3	472
5.63907	1	5	3	340
5.64007	1	1	3	106
5.64007	1	2	3	545
5.64007	1	3	3	1920
5.64007	1	4	3	472
5.64007	1	5	3	340
5.64207	1	2	3	824
5.64207	1	3	3	1920
5.64207	1	4	3	472
5.64207	1	5	3	340
5.64207	3	2	3	4022
5.64307	1	2	3	824
5.64307	1	3	3	1920
5.64307	1	4	3	472
5.64307	1	5	3	340
5.64407	1	2	3	824
5.64407	1	3	3	1888
5.64407	1	4	3	472
5.64507	1	2	3	545
5.64507	1	4	3	472
5.64507	3	3	3	736
5.64607	1	2	3	824
5.64607	1	4	3	472
5.64607	1	5	3	340
5.64707	1	2	3	824
5.64707	1	4	3	472
5.64707	3	2	3	6090
5.64707	3	4	3	428
5.64807	1	2	3	824
5.64807	1	4	3	472
5.64907	1	4	3	1278
5.65007	1	2	3	1102
5.65007	1	4	3	795
5.65107	1	1	3	340
5.65107	1	2	3	531
5.65107	1	4	3	472
5.65107	3	1	3	868
5.65107	3	3	3	868
5.65207	1	1	3	340
5.65207	1	4	3	472
5.65307	1	1	3	340
5.65307	1	4	3	472
5.65307	3	4	3	5250
5.65407	1	1	3	338
5.65407	1	4	3	472
5.65407	1	5	3	340
5.65407	3	4	3	1605
5.65507	1	1	3	458
5.65507	1	4	3	409
5.65507	1	5	3	340
5.65507	3	2	3	4022
5.65607	3	1	3	7868
5.65707	1	5	3	575
5.65707	3	3	3	1744
5.65807	1	5	3	575
5.66107	1	1	3	692
5.66107	1	5	3	692
5.66107	3	2	3	6169
5.66207	1	1	3	809
5.66307	1	1	3	809
5.66407	1	1	3	1044
5.66507	1	1	3	1044
5.66707	3	4	3	531
5.66807	3	3	3	2386
5.66907	1	3	3	633
5.66907	1	4	3	150
5.66907	1	5	3	106
5.67007	1	2	3	267
5.67007	1	5	3	223
5.67007	3	1	3	736
5.67107	1	1	3	692
5.67207	1	1	3	290
5.67207	1	5	3	692
5.67307	1	5	3	692
5.67307	3	4	3	5294
5.67407	1	3	3	2562
5.67407	1	4	3	472
5.67507	1	2	3	824
5.67507	1	3	3	1920
5.67507	3	2	3	4022
5.67507	3	3	3	868
5.67607	1	2	3	545
5.67607	1	3	3	1278
5.67607	1	4	3	150
5.67607	1	5	3	106
5.67607	3	1	3	8929
5.67707	3	1	3	528
5.67807	1	2	3	545
5.67807	1	3	3	633
5.67807	1	4	3	150
5.67807	1	5	3	106
5.67907	1	4	3	150
5.68007	1	2	3	545
5.68007	1	3	3	1278
5.68007	1	4	3	472
5.68007	3	2	3	3258
5.68107	1	2	3	648
5.68107	1	3	3	1899
5.68107	1	4	3	472
5.68107	3	3	3	1484
5.68207	1	2	3	428
5.68207	1	4	3	311
5.68307	1	2	3	1102
5.68307	1	4	3	472
5.68407	1	2	3	545
5.68507	1	2	3	648
5.68507	1	4	3	472
5.68507	1	5	3	340
5.68607	1	2	3	868
5.68607	1	4	3	795
5.68607	3	3	3	736
5.68707	1	2	3	868
5.68707	1	4	3	633
5.68707	1	5	3	458
5.68807	1	2	3	1308
5.68807	1	4	3	795
5.68807	3	2	3	2912
5.68907	1	2	3	868
5.68907	1	4	3	633
5.68907	1	5	3	458
5.69007	1	2	3	211
5.69007	1	4	3	795
5.69007	3	1	3	736
5.69107	1	4	3	633
5.69107	1	5	3	458
5.69207	1	4	3	633
5.69207	3	3	3	1744
5.69307	1	4	3	633
5.69307	1	5	3	458
5.69307	3	4	3	531
5.69407	1	4	3	956
5.69507	1	4	3	453
5.69507	3	2	3	2912
5.69607	3	1	3	8929
5.69707	3	1	3	528
5.69907	3	4	3	5294
5.70007	1	5	3	1396
5.70207	1	5	3	1396
5.70207	3	2	3	2912
5.70307	3	3	3	1484
5.70407	1	5	3	1396
5.70607	1	5	3	1396
5.70807	1	2	3	208
5.70807	1	3	3	633
5.70807	1	4	3	150
5.70807	1	5	3	1044
5.70907	3	2	3	2912
5.70907	3	3	3	1484
5.71307	1	2	3	208
5.71307	1	3	3	633
5.71307	1	4	3	150
5.71307	3	4	3	531
5.71407	1	2	3	868
5.71407	1	3	3	2562
5.71407	1	4	3	472
5.71507	3	3	3	1484
5.71607	3	2	3	2912
5.71707	1	2	3	868
5.71707	1	3	3	545
5.71707	1	4	3	472
5.71707	1	5	3	340
5.71807	1	2	3	208
5.71807	1	4	3	150
5.71907	1	2	3	868
5.71907	1	4	3	472
5.71907	1	5	3	340
5.71907	3	4	3	6475
5.72007	1	2	3	868
5.72007	1	4	3	633
5.72007	1	5	3	458
5.72007	3	4	3	276
5.72107	1	2	3	868
5.72107	1	4	3	633
5.72107	1	5	3	458
5.72107	3	3	3	754
5.72207	1	2	3	1102
5.72207	1	4	3	795
5.72207	3	2	3	2912
5.72307	1	2	3	1102
5.72307	1	4	3	633
5.72307	1	5	3	458
5.72407	1	2	3	1102
5.72407	1	4	3	795
5.72507	1	2	3	488
5.72507	1	4	3	633
5.72507	3	1	3	736
5.72607	1	4	3	633
5.72707	1	4	3	795
5.72807	1	4	3	633
5.72807	3	3	3	736
5.72907	1	4	3	717
5.73007	3	1	3	8184
5.73007	3	2	3	4022
5.73107	3	1	3	1273
5.73207	1	5	3	692
5.73307	3	4	3	531
5.73407	1	5	3	1396
5.73407	3	3	3	1484
5.73507	1	5	3	1396
5.73607	1	5	3	725
5.73607	3	2	3	1803
5.73907	3	4	3	6475
5.74007	1	5	3	1278
5.74007	3	3	3	1484
5.74007	3	4	3	1732
5.74207	1	1	3	106
5.74207	1	2	3	208
5.74207	1	3	3	633
5.74407	3	2	3	4022
5.74507	1	4	3	150
5.74507	3	3	3	1484
5.74707	1	2	3	1381
5.74707	1	3	3	3204
5.74707	1	5	3	106
5.74907	1	2	3	1656
5.74907	1	3	3	1990
5.74907	1	5	3	223
5.75007	1	4	3	150
5.75007	3	2	3	3258
5.75007	3	3	3	548
5.75107	1	2	3	1381
5.75107	1	4	3	795
5.75107	1	5	3	223
5.75207	1	2	3	868
5.75207	1	4	3	472
5.75307	1	1	3	458
5.75307	1	2	3	648
5.75307	1	4	3	472
5.75307	1	5	3	223
5.75307	3	1	3	736
5.75307	3	4	3	531
5.75407	1	1	3	458
5.75407	1	2	3	824
5.75407	1	4	3	472
5.75507	1	1	3	458
5.75507	1	2	3	824
5.75507	1	5	3	340
5.75607	1	1	3	458
5.75607	1	2	3	824
5.75607	1	4	3	472
5.75707	1	1	3	458
5.75707	1	2	3	1102
5.75707	1	4	3	472
5.75707	3	3	3	736
5.75807	1	2	3	496
5.75807	1	4	3	472
5.75807	3	1	3	8184
5.75807	3	2	3	4022
5.75907	1	4	3	472
5.75907	3	1	3	1273
5.75907	3	4	3	4315
5.76007	1	4	3	472
5.76007	3	4	3	5348
5.76107	1	4	3	472
5.76207	1	4	3	472
5.76207	1	5	3	340
5.76307	1	1	3	575
5.76307	1	4	3	795
5.76307	3	3	3	868
5.76407	1	1	3	458
5.76407	1	4	3	633
5.76407	1	5	3	458
5.76407	3	2	3	4714
5.76507	1	1	3	458
5.76507	1	4	3	795
5.76607	1	1	3	458
5.76607	1	4	3	633
5.76607	1	5	3	458
5.76707	1	1	3	458
5.76707	1	4	3	795
5.76807	1	4	3	762
5.76907	3	3	3	1484
5.77007	1	5	3	458
5.77107	3	1	3	736
5.77207	3	2	3	4022
5.77307	1	1	3	692
5.77307	1	5	3	692
5.77307	3	4	3	531
5.77407	1	1	3	809
5.77507	1	1	3	927
5.77507	3	3	3	1744
5.77607	1	1	3	927
5.77707	1	1	3	608
5.77707	1	5	3	692
5.77707	3	1	3	3633
5.77807	3	2	3	4022
5.77907	1	5	3	575
5.77907	3	4	3	7701
5.78007	3	4	3	506
5.78107	1	5	3	458
5.78407	3	2	3	4022
5.78507	1	5	3	1396
5.78607	3	3	3	1744
5.78807	1	5	3	692
5.79007	3	2	3	3952
5.79107	3	1	3	736
5.79207	1	1	3	106
5.79207	1	2	3	267
5.79207	1	3	3	633
5.79207	1	4	3	150
5.79207	1	5	3	927
5.79307	3	4	3	633
5.79407	1	1	3	1278
5.79607	1	1	3	692
5.79607	1	5	3	692
5.79607	3	1	3	5089
5.79707	1	2	3	208
5.79707	1	3	3	633
5.79707	1	4	3	150
5.79707	3	3	3	3457
5.79807	1	1	3	223
5.79807	1	2	3	428
5.79807	1	3	3	633
5.79807	1	4	3	150
5.79807	3	2	3	4022
5.79907	1	5	3	106
5.79907	3	4	3	7701
5.80007	1	1	3	223
5.80007	1	2	3	428
5.80007	1	3	3	1278
5.80007	1	4	3	472
5.80007	1	5	3	340
5.80007	3	4	3	1860
5.80207	1	1	3	106
5.80207	1	2	3	208
5.80207	1	3	3	633
5.80207	1	4	3	150
5.80307	1	2	3	428
5.80307	1	3	3	1278
5.80307	1	4	3	472
5.80307	1	5	3	340
5.80407	1	1	3	223
5.80407	1	2	3	648
5.80407	1	3	3	748
5.80407	1	4	3	472
5.80407	3	2	3	4022
5.80507	1	2	3	428
5.80507	1	4	3	472
5.80607	1	1	3	223
5.80607	1	2	3	428
5.80607	1	4	3	150
5.80707	1	2	3	428
5.80707	1	4	3	472
5.80707	1	5	3	340
5.80807	1	1	3	223
5.80807	1	2	3	428
5.80807	1	4	3	472
5.80907	1	4	3	1278
5.80907	3	3	3	736
5.81007	1	1	3	340
5.81007	1	2	3	648
5.81007	1	4	3	472
5.81007	3	1	3	736
5.81007	3	2	3	4022
5.81107	1	2	3	868
5.81107	1	4	3	472
5.81107	1	5	3	340
5.81207	1	1	3	340
5.81207	1	2	3	648
5.81207	1	4	3	472
5.81307	1	2	3	868
5.81307	1	4	3	472
5.81307	3	4	3	633
5.81407	1	1	3	340
5.81407	1	2	3	648
5.81407	1	4	3	472
5.81407	1	5	3	340
5.81507	1	2	3	648
5.81507	1	4	3	472
5.81507	1	5	3	340
5.81507	3	1	3	5089
5.81507	3	3	3	868
5.81607	1	1	3	340
5.81607	1	2	3	648
5.81607	1	4	3	472
5.81607	3	2	3	4022
5.81707	1	2	3	648
5.81707	1	4	3	472
5.81807	1	1	3	340
5.81807	1	2	3	279
5.81807	1	4	3	472
5.81807	1	5	3	340
5.81907	1	4	3	472
5.81907	3	4	3	7701
5.82007	1	4	3	633
5.82007	3	4	3	1860
5.82107	3	3	3	1484
5.82207	1	1	3	458
5.82207	1	5	3	340
5.82207	3	2	3	4022
5.82407	1	1	3	458
5.82507	1	1	3	1044
5.82607	1	1	3	692
5.82607	1	5	3	692
5.82707	3	3	3	1484
5.82807	1	1	3	1044
5.82807	3	1	3	736
5.82807	3	2	3	4022
5.82907	1	5	3	927
5.83007	1	5	3	340
5.83207	1	1	3	1044
5.83307	1	5	3	340
5.83307	3	1	3	6544
5.83307	3	3	3	1164
5.83307	3	4	3	736
5.83407	1	1	3	458
5.83407	3	2	3	4022
5.83507	1	1	3	692
5.83507	1	2	3	208
5.83507	1	3	3	633
5.83607	1	1	3	575
5.83607	1	4	3	150
5.83707	1	5	3	340
5.83807	1	1	3	927
5.83907	3	3	3	868
5.83907	3	4	3	8184
5.84007	1	2	3	545
5.84007	1	3	3	633
5.84007	3	2	3	4022
5.84007	3	4	3	1273
5.84107	1	2	3	545
5.84107	1	3	3	1278
5.84107	1	4	3	311
5.84107	1	5	3	106
5.84207	1	1	3	223
5.84207	1	2	3	545
5.84207	1	3	3	1278
5.84207	1	4	3	472
5.84307	1	4	3	150
5.84407	1	1	3	223
5.84407	1	2	3	545
5.84407	1	3	3	1278
5.84407	1	4	3	472
5.84407	1	5	3	340
5.84407	3	3	3	868
5.84507	1	1	3	223
5.84507	1	2	3	428
5.84507	1	3	3	1278
5.84507	1	4	3	472
5.84507	1	5	3	340
5.84507	3	2	3	4022
5.84607	1	1	3	100
5.84607	1	2	3	648
5.84607	1	3	3	914
5.84607	1	4	3	472
5.84607	3	1	3	736
5.84707	1	2	3	428
5.84707	1	4	3	472
5.84807	1	2	3	428
5.84807	1	4	3	472
5.84807	1	5	3	340
5.84907	1	2	3	428
5.84907	1	4	3	472
5.85007	1	2	3	428
5.85007	1	4	3	472
5.85007	3	2	3	7489
5.85107	1	2	3	868
5.85107	1	4	3	795
5.85207	1	2	3	648
5.85207	1	4	3	472
5.85207	1	5	3	340
5.85207	3	1	3	5089
5.85307	1	2	3	868
5.85307	1	4	3	472
5.85307	3	4	3	736
5.85407	1	2	3	868
5.85407	1	4	3	633
5.85507	1	2	3	868
5.85507	1	4	3	795
5.85507	3	3	3	2564
5.85607	1	2	3	868
5.85607	1	4	3	633
5.85607	1	5	3	458
5.85707	1	2	3	62
5.85707	1	4	3	472
5.85807	1	4	3	795
5.85807	3	2	3	2912
5.85907	1	4	3	633
5.85907	1	5	3	458
5.85907	3	4	3	8929
5.86007	1	4	3	170
5.86007	1	5	3	458
5.86007	3	4	3	528
5.86207	3	3	3	736
5.86307	1	5	3	692
5.86407	3	2	3	4022
5.86607	3	1	3	736
5.86607	3	3	3	1484
5.86707	1	5	3	1396
5.86807	3	3	3	648
5.87007	3	2	3	8052
