% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
3.056	1	0	0	2	306	0	0	5	1	15	1	0	3	216
3.056	1	0	0	3	306	0	0	6	1	15	1	0	7	539
3.056	1	0	0	4	306	0	0	7	1	15	1	0	0	114
3.056	1	0	0	5	306	0	0	8	5	14	1	0	0	583
3.057	1	0	0	5	306	1	0	2	5	11	0	1	0	583
3.057	1	0	0	1	306	1	0	7	6	13	0	1	0	700
3.058	1	0	0	5	306	2	0	1	1	13	1	0	0	114
3.058	1	0	0	1	306	2	0	2	11	12	0	1	0	1286
3.059	1	0	0	1	306	3	0	1	8	15	1	0	0	935
3.059	1	0	0	5	306	3	0	9	4	12	1	0	0	466
3.059	3	0	0	2	306	3	0	11	2	15	1	0	28	8060
3.06	1	0	0	1	306	4	0	1	8	14	1	0	0	935
3.06	1	0	0	5	306	4	0	9	4	15	1	0	0	466
3.061	1	0	0	2	306	5	0	1	1	15	1	0	3	216
3.061	1	0	0	3	306	5	0	2	1	15	1	0	7	539
3.061	1	0	0	4	306	5	0	3	1	15	1	0	0	114
3.061	1	0	0	5	306	5	0	4	5	14	0	1	0	583
3.061	1	0	0	1	306	5	0	9	4	11	0	1	0	466
3.061	3	0	0	3	306	5	0	12	1	15	1	0	12	1081
3.062	1	0	0	1	306	6	0	1	2	13	1	0	0	231
3.062	1	0	0	2	306	6	0	3	3	14	1	0	3	656
3.062	1	0	0	3	306	6	0	6	3	14	1	0	7	1620
3.062	1	0	0	4	306	6	0	9	3	14	1	0	0	348
3.062	1	0	0	5	306	6	0	12	1	11	1	0	0	114
3.063	1	0	0	1	306	7	0	1	2	12	1	0	0	231
3.063	1	0	0	2	306	7	0	3	3	13	1	0	3	656
3.063	1	0	0	3	306	7	0	6	3	13	1	0	7	1620
3.063	1	0	0	4	306	7	0	9	3	13	1	0	0	348
3.063	1	0	0	5	306	7	0	12	1	13	0	1	0	114
3.064	1	0	0	5	306	8	0	1	4	12	0	1	0	466
3.064	1	0	0	1	306	8	0	5	8	15	0	1	0	935
3.065	1	0	0	5	306	9	0	1	4	15	0	1	0	466
3.065	1	0	0	1	306	9	0	5	8	14	0	1	0	935
3.066	1	0	0	1	307	0	0	1	2	11	1	0	0	231
3.066	1	0	0	2	307	0	0	3	2	15	1	0	3	436
3.066	1	0	0	3	307	0	0	5	2	15	1	0	7	1081
3.066	1	0	0	4	307	0	0	7	3	15	1	0	0	348
3.066	1	0	0	5	307	0	0	10	3	14	1	0	0	348
3.067	1	0	0	2	307	1	0	1	3	14	1	0	3	656
3.067	1	0	0	3	307	1	0	4	3	14	1	0	7	1620
3.067	1	0	0	4	307	1	0	7	3	14	1	0	0	348
3.067	1	0	0	5	307	1	0	10	1	11	0	1	0	114
3.067	1	0	0	1	307	1	0	11	2	13	0	1	0	231
3.067	3	0	0	1	307	1	0	10	1	15	1	0	9	744
3.067	3	0	0	2	307	1	0	11	1	15	1	0	28	4030
3.067	3	0	0	3	307	1	0	12	1	15	1	0	12	1081
3.068	1	0	0	2	307	2	0	1	2	13	1	0	3	436
3.068	1	0	0	3	307	2	0	3	3	13	1	0	7	1620
3.068	1	0	0	4	307	2	0	6	3	13	1	0	0	348
3.068	1	0	0	5	307	2	0	9	2	13	1	0	0	231
3.068	1	0	0	1	307	2	0	11	2	12	0	1	0	231
3.069	1	0	0	2	307	3	0	1	3	12	1	0	3	656
3.069	1	0	0	3	307	3	0	4	3	12	1	0	7	1620
3.069	1	0	0	4	307	3	0	7	3	12	1	0	0	348
3.069	1	0	0	5	307	3	0	10	3	12	1	0	0	348
3.07	1	0	0	2	307	4	0	1	3	11	1	0	3	656
3.07	1	0	0	3	307	4	0	4	3	11	1	0	7	1620
3.07	1	0	0	4	307	4	0	7	3	11	1	0	0	348
3.07	1	0	0	5	307	4	0	10	3	15	1	0	0	348
3.071	1	0	0	2	307	5	0	1	2	15	1	0	3	436
3.071	1	0	0	3	307	5	0	3	2	15	1	0	7	1081
3.071	1	0	0	4	307	5	0	5	3	15	1	0	0	348
3.071	1	0	0	5	307	5	0	8	3	14	0	1	0	348
3.071	1	0	0	1	307	5	0	11	2	11	0	1	0	231
3.072	1	0	0	2	307	6	0	1	4	14	1	0	3	876
3.072	1	0	0	3	307	6	0	5	4	14	1	0	7	2163
3.072	1	0	0	4	307	6	0	9	3	14	1	0	0	348
3.072	3	0	0	1	307	6	0	5	8	15	1	0	9	5959
3.073	1	0	0	2	307	7	0	1	4	13	1	0	3	876
3.073	1	0	0	3	307	7	0	5	3	13	1	0	7	1620
3.073	1	0	0	4	307	7	0	8	3	13	1	0	0	348
3.073	1	0	0	5	307	7	0	11	2	13	0	1	0	231
3.073	3	0	0	2	307	7	0	11	1	15	1	0	28	4030
3.073	3	0	0	3	307	7	0	12	1	15	1	0	12	1081
3.074	1	0	0	2	307	8	0	1	4	12	1	0	3	876
3.074	1	0	0	4	307	8	0	5	5	12	1	0	0	583
3.074	1	0	0	5	307	8	0	10	3	12	0	1	0	348
3.075	1	0	0	2	307	9	0	1	4	11	1	0	3	876
3.075	1	0	0	4	307	9	0	5	5	11	1	0	0	583
3.075	1	0	0	5	307	9	0	10	3	15	0	1	0	348
3.076	1	0	0	2	308	0	0	1	4	15	1	0	3	876
3.076	1	0	0	4	308	0	0	5	4	15	1	0	0	466
3.076	1	0	0	5	308	0	0	9	4	14	1	0	0	466
3.077	1	0	0	2	308	1	0	1	1	14	1	0	3	216
3.077	1	0	0	4	308	1	0	2	10	14	1	0	0	1169
3.077	1	0	0	5	308	1	0	12	1	11	1	0	0	114
3.077	3	0	0	1	308	1	0	5	8	15	0	1	9	5959
3.078	1	0	0	4	308	2	0	1	12	13	1	0	0	1404
3.078	3	0	0	2	308	2	0	12	1	15	1	0	28	4030
3.079	1	0	0	4	308	3	0	1	6	12	1	0	0	700
3.079	1	0	0	5	308	3	0	7	6	13	1	0	0	700
3.079	3	0	0	3	308	3	0	12	1	15	1	0	12	1081
3.08	1	0	0	4	308	4	0	1	6	11	1	0	0	700
3.08	1	0	0	5	308	4	0	7	6	15	1	0	0	700
3.081	1	0	0	4	308	5	0	1	8	15	1	0	0	935
3.081	1	0	0	5	308	5	0	9	4	14	0	1	0	466
3.082	1	0	0	4	308	6	0	1	11	14	1	0	0	1286
3.082	1	0	0	5	308	6	0	12	1	11	0	1	0	114
3.082	3	0	0	4	308	6	0	12	1	15	1	0	6	436
3.083	1	0	0	4	308	7	0	1	6	13	1	0	0	700
3.083	1	0	0	5	308	7	0	7	6	12	1	0	0	700
3.084	1	0	0	4	308	8	0	4	3	12	1	0	0	348
3.084	1	0	0	5	308	8	0	7	6	13	0	1	0	700
3.084	3	0	0	2	308	8	0	11	1	15	1	0	28	4030
3.085	1	0	0	3	308	9	0	6	1	15	1	0	7	539
3.085	1	0	0	5	308	9	0	7	6	15	0	1	0	700
3.085	3	0	0	3	308	9	0	11	2	15	1	0	12	2163
3.086	1	0	0	5	309	0	0	1	12	14	1	0	0	1404
3.087	1	0	0	5	309	1	0	1	11	11	1	0	0	1286
3.088	1	0	0	5	309	2	0	7	6	12	0	1	0	700
3.088	3	0	0	4	309	2	0	10	3	15	1	0	6	1316
3.089	1	0	0	5	309	3	0	1	12	13	1	0	0	1404
3.09	1	0	0	5	309	4	0	4	9	15	1	0	0	1052
3.091	1	0	0	5	309	5	0	1	12	14	0	1	0	1404
3.091	3	0	0	1	309	5	0	11	1	15	1	0	9	744
3.091	3	0	0	3	309	5	0	12	1	15	1	0	12	1081
3.092	1	0	0	3	309	6	0	1	1	15	1	0	7	539
3.092	1	0	0	5	309	6	0	2	11	11	0	1	0	1286
3.092	3	0	0	2	309	6	0	12	1	15	1	0	28	4030
3.093	1	0	0	1	309	7	0	9	1	15	1	0	0	114
3.093	1	0	0	2	309	7	0	10	1	15	1	0	3	216
3.093	1	0	0	4	309	7	0	11	1	15	1	0	0	114
3.093	1	0	0	5	309	7	0	12	1	12	1	0	0	114
3.094	1	0	0	5	309	8	0	1	12	13	0	1	0	1404
3.095	1	0	0	5	309	9	0	4	9	15	0	1	0	1052
3.096	1	0	0	5	310	0	0	11	2	14	1	0	0	231
3.096	3	0	0	1	310	0	0	2	11	15	1	0	9	8192
3.097	1	0	0	3	310	1	0	1	12	15	1	0	7	6483
3.097	3	0	0	3	310	1	0	12	1	15	1	0	12	1081
3.098	1	0	0	2	310	2	0	1	3	15	1	0	3	656
3.098	1	0	0	3	310	2	0	4	3	14	1	0	7	1620
3.098	1	0	0	4	310	2	0	7	3	15	1	0	0	348
3.098	1	0	0	5	310	2	0	10	1	12	0	1	0	114
3.098	1	0	0	1	310	2	0	11	1	15	0	1	0	114
3.098	3	0	0	2	310	2	0	12	1	15	1	0	28	4030
3.099	1	0	0	2	310	3	0	1	4	14	1	0	3	876
3.099	1	0	0	3	310	3	0	5	4	13	1	0	7	2163
3.099	1	0	0	4	310	3	0	9	4	14	1	0	0	466
3.1	1	0	0	2	310	4	0	1	5	13	1	0	3	1096
3.1	1	0	0	3	310	4	0	6	1	12	1	0	7	539
3.1	1	0	0	4	310	4	0	7	5	13	1	0	0	583
3.1	1	0	0	5	310	4	0	12	1	15	1	0	0	114
3.101	1	0	0	2	310	5	0	1	5	12	1	0	3	1096
3.101	1	0	0	4	310	5	0	6	5	12	1	0	0	583
3.101	1	0	0	5	310	5	0	11	2	14	0	1	0	231
3.102	1	0	0	2	310	6	0	1	4	11	1	0	3	876
3.102	1	0	0	4	310	6	0	5	4	11	1	0	0	466
3.102	1	0	0	5	310	6	0	9	4	13	1	0	0	466
3.102	3	0	0	4	310	6	0	11	1	15	1	0	7	539
3.102	3	0	0	3	310	6	0	12	1	15	0	1	12	1081
3.103	1	0	0	1	310	7	0	1	2	15	1	0	0	231
3.103	1	0	0	2	310	7	0	3	2	15	1	0	3	436
3.103	1	0	0	3	310	7	0	5	2	15	1	0	7	1081
3.103	1	0	0	4	310	7	0	7	3	15	1	0	1	436
3.103	1	0	0	5	310	7	0	10	3	12	1	0	0	348
3.104	1	0	0	1	310	8	0	1	3	14	1	0	0	348
3.104	1	0	0	2	310	8	0	4	3	14	1	0	3	656
3.104	1	0	0	4	310	8	0	7	3	14	1	0	1	436
3.104	1	0	0	5	310	8	0	10	3	11	1	0	0	348
3.105	1	0	0	1	310	9	0	1	4	13	1	0	0	466
3.105	1	0	0	2	310	9	0	5	4	13	1	0	3	876
3.105	1	0	0	4	310	9	0	9	3	13	1	0	1	436
3.105	1	0	0	5	310	9	0	12	1	15	0	1	0	114
3.106	1	0	0	1	311	0	0	1	3	12	1	0	0	348
3.106	1	0	0	2	311	0	0	4	3	12	1	0	3	656
3.106	1	0	0	4	311	0	0	7	3	12	1	0	1	436
3.106	1	0	0	5	311	0	0	10	3	14	1	0	0	348
3.106	3	0	0	2	311	0	0	12	1	15	1	0	28	4030
3.107	1	0	0	1	311	1	0	1	2	11	1	0	0	231
3.107	1	0	0	2	311	1	0	3	3	11	1	0	3	656
3.107	1	0	0	4	311	1	0	6	3	11	1	0	1	436
3.107	1	0	0	5	311	1	0	9	4	13	0	1	0	466
3.107	3	0	0	4	311	1	0	12	1	15	0	1	7	539
3.108	1	0	0	2	311	2	0	1	4	15	1	0	3	876
3.108	1	0	0	4	311	2	0	5	3	15	1	0	1	436
3.108	1	0	0	5	311	2	0	8	3	12	0	1	0	348
3.108	1	0	0	1	311	2	0	11	2	15	0	1	0	231
3.108	3	0	0	3	311	2	0	11	2	15	1	0	12	2163
3.109	1	0	0	4	311	3	0	1	6	14	1	0	1	876
3.109	1	0	0	5	311	3	0	7	3	11	0	1	0	348
3.109	1	0	0	1	311	3	0	10	3	14	0	1	0	348
3.11	1	0	0	4	311	4	0	1	4	13	1	0	1	583
3.11	1	0	0	5	311	4	0	5	4	15	1	0	0	466
3.11	1	0	0	1	311	4	0	9	4	13	0	1	0	466
3.111	1	0	0	4	311	5	0	1	6	12	1	0	1	876
3.111	1	0	0	5	311	5	0	7	3	14	0	1	0	348
3.111	1	0	0	1	311	5	0	10	3	12	0	1	0	348
3.112	1	0	0	4	311	6	0	1	5	11	1	0	1	729
3.112	1	0	0	5	311	6	0	6	5	13	1	0	0	583
3.112	1	0	0	1	311	6	0	11	2	11	0	1	0	231
3.112	3	0	0	2	311	6	0	12	1	15	1	0	28	4030
3.113	1	0	0	1	311	7	0	1	6	15	1	0	0	700
3.113	1	0	0	5	311	7	0	7	5	12	1	0	0	583
3.113	3	0	0	4	311	7	0	6	7	15	1	0	6	3066
3.114	1	0	0	1	311	8	0	1	4	14	1	0	0	466
3.114	1	0	0	4	311	8	0	5	4	15	1	0	1	583
3.114	1	0	0	5	311	8	0	9	4	11	1	0	0	466
3.114	3	0	0	3	311	8	0	11	2	15	1	0	12	2163
3.115	1	0	0	1	311	9	0	1	4	13	1	0	0	466
3.115	1	0	0	4	311	9	0	5	4	14	1	0	1	583
3.115	1	0	0	5	311	9	0	9	4	15	0	1	0	466
3.115	3	0	0	1	311	9	0	12	1	15	1	0	9	744
3.116	1	0	0	1	312	0	0	1	4	12	1	0	0	466
3.116	1	0	0	4	312	0	0	5	4	13	1	0	1	583
3.116	1	0	0	5	312	0	0	9	3	14	1	0	0	348
3.117	1	0	0	1	312	1	0	1	4	11	1	0	0	466
3.117	1	0	0	4	312	1	0	5	3	12	1	0	0	348
3.117	1	0	0	5	312	1	0	8	5	13	0	1	0	583
3.118	1	0	0	4	312	2	0	1	1	11	1	0	0	114
3.118	1	0	0	5	312	2	0	2	5	12	0	1	0	583
3.118	1	0	0	1	312	2	0	7	6	15	0	1	0	700
3.118	3	0	0	2	312	2	0	12	1	15	1	0	28	4030
3.119	1	0	0	4	312	3	0	1	4	15	1	0	1	583
3.119	1	0	0	5	312	3	0	5	4	11	0	1	0	466
3.119	1	0	0	1	312	3	0	9	4	14	0	1	0	466
3.12	1	0	0	4	312	4	0	1	4	14	1	0	1	583
3.12	1	0	0	5	312	4	0	5	4	15	1	0	0	466
3.12	1	0	0	1	312	4	0	9	4	13	0	1	0	466
3.12	3	0	0	3	312	4	0	12	1	15	1	0	12	1081
3.121	1	0	0	4	312	5	0	3	3	13	1	0	1	436
3.121	1	0	0	5	312	5	0	6	3	14	0	1	0	348
3.121	1	0	0	1	312	5	0	9	4	12	0	1	0	466
3.121	3	0	0	1	312	5	0	5	8	15	1	0	9	5959
3.122	1	0	0	4	312	6	0	3	1	12	1	0	1	143
3.122	1	0	0	5	312	6	0	4	5	13	1	0	0	583
3.122	1	0	0	1	312	6	0	9	4	11	0	1	0	466
3.123	1	0	0	1	312	7	0	1	6	15	1	0	0	700
3.123	1	0	0	5	312	7	0	7	6	12	1	0	0	700
3.124	1	0	0	1	312	8	0	1	6	14	1	0	0	700
3.124	1	0	0	5	312	8	0	7	6	11	1	0	0	700
3.124	3	0	0	2	312	8	0	12	1	15	1	0	28	4030
3.125	1	0	0	1	312	9	0	1	8	13	1	0	0	935
3.125	1	0	0	5	312	9	0	9	4	15	0	1	0	466
3.126	1	0	0	1	313	0	0	1	6	12	1	0	0	700
3.126	1	0	0	5	313	0	0	7	6	14	1	0	0	700
3.127	1	0	0	1	313	1	0	1	7	11	1	0	0	817
3.127	1	0	0	5	313	1	0	8	5	13	0	1	0	583
3.127	3	0	0	3	313	1	0	11	1	15	1	0	12	1081
3.127	3	0	0	4	313	1	0	12	1	15	1	0	7	539
3.128	1	0	0	5	313	2	0	1	6	12	0	1	0	700
3.128	1	0	0	1	313	2	0	7	6	15	0	1	0	700
3.129	1	0	0	5	313	3	0	1	6	11	0	1	0	700
3.129	1	0	0	1	313	3	0	7	6	14	0	1	0	700
3.13	1	0	0	2	313	4	0	1	1	15	1	0	3	216
3.13	1	0	0	3	313	4	0	2	1	15	1	0	7	539
3.13	1	0	0	4	313	4	0	3	1	15	1	0	1	143
3.13	1	0	0	5	313	4	0	4	1	15	1	0	0	114
3.13	1	0	0	1	313	4	0	5	8	13	0	1	0	935
3.131	1	0	0	5	313	5	0	1	6	14	0	1	0	700
3.131	1	0	0	1	313	5	0	7	6	12	0	1	0	700
3.132	1	0	0	5	313	6	0	1	4	13	1	0	0	466
3.132	1	0	0	1	313	6	0	5	7	11	0	1	0	817
3.132	3	0	0	3	313	6	0	11	1	15	1	0	12	1081
3.133	1	0	0	1	313	7	0	1	6	15	1	0	0	700
3.133	1	0	0	5	313	7	0	7	6	12	1	0	0	700
3.133	3	0	0	2	313	7	0	4	1	15	1	0	28	4030
3.133	3	0	0	4	313	7	0	5	8	15	1	0	7	4323
3.134	1	0	0	1	313	8	0	1	6	14	1	0	0	700
3.134	1	0	0	5	313	8	0	7	6	11	1	0	0	700
3.135	1	0	0	1	313	9	0	1	2	13	1	0	0	231
3.135	1	0	0	2	313	9	0	3	3	15	1	0	3	656
3.135	1	0	0	3	313	9	0	6	3	15	1	0	7	1620
3.135	1	0	0	4	313	9	0	9	3	15	1	0	1	436
3.135	1	0	0	5	313	9	0	12	1	15	0	1	0	114
3.135	3	0	0	1	313	9	0	12	1	15	1	0	9	744
3.136	1	0	0	1	314	0	0	1	2	12	1	0	0	231
3.136	1	0	0	2	314	0	0	3	2	14	1	0	3	436
3.136	1	0	0	3	314	0	0	5	2	14	1	0	7	1081
3.136	1	0	0	4	314	0	0	7	3	14	1	0	1	436
3.136	1	0	0	5	314	0	0	10	3	14	1	0	0	348
3.137	1	0	0	1	314	1	0	1	2	11	1	0	0	231
3.137	1	0	0	2	314	1	0	3	2	13	1	0	3	436
3.137	1	0	0	3	314	1	0	5	2	13	1	0	7	1081
3.137	1	0	0	4	314	1	0	7	2	13	1	0	1	290
3.137	1	0	0	5	314	1	0	9	4	13	0	1	0	466
3.137	3	0	0	3	314	1	0	12	1	15	1	0	12	1081
3.138	1	0	0	5	314	2	0	1	6	12	0	1	0	700
3.138	1	0	0	1	314	2	0	7	6	15	0	1	0	700
3.138	3	0	0	2	314	2	0	11	2	15	1	0	28	8060
3.139	1	0	0	5	314	3	0	1	6	11	0	1	0	700
3.139	1	0	0	1	314	3	0	7	6	14	0	1	0	700
3.14	1	0	0	2	314	4	0	1	2	15	1	0	3	436
3.14	1	0	0	3	314	4	0	3	2	15	1	0	7	1081
3.14	1	0	0	4	314	4	0	5	3	15	1	0	1	436
3.14	1	0	0	5	314	4	0	8	3	15	1	0	0	348
3.14	1	0	0	1	314	4	0	11	2	13	0	1	0	231
3.141	1	0	0	2	314	5	0	1	2	14	1	0	3	436
3.141	1	0	0	3	314	5	0	3	2	14	1	0	7	1081
3.141	1	0	0	4	314	5	0	5	3	14	1	0	1	436
3.141	1	0	0	5	314	5	0	8	3	14	0	1	0	348
3.141	1	0	0	1	314	5	0	11	2	12	0	1	0	231
3.141	3	0	0	1	314	5	0	5	8	15	1	0	9	5959
3.142	1	0	0	2	314	6	0	1	3	13	1	0	3	656
3.142	1	0	0	3	314	6	0	4	1	13	1	0	7	539
3.142	1	0	0	4	314	6	0	5	3	13	1	0	1	436
3.142	1	0	0	5	314	6	0	8	3	13	1	0	0	348
3.142	1	0	0	1	314	6	0	11	2	11	0	1	0	231
3.143	1	0	0	1	314	7	0	1	4	15	1	0	0	466
3.143	1	0	0	2	314	7	0	5	4	12	1	0	3	876
3.143	1	0	0	4	314	7	0	9	4	12	1	0	1	583
3.143	3	0	0	3	314	7	0	11	2	15	1	0	12	2163
3.144	1	0	0	1	314	8	0	1	3	14	1	0	0	348
3.144	1	0	0	2	314	8	0	4	3	11	1	0	3	656
3.144	1	0	0	4	314	8	0	7	3	11	1	0	1	436
3.144	1	0	0	5	314	8	0	10	3	12	1	0	0	348
3.145	1	0	0	1	314	9	0	1	3	13	1	0	0	348
3.145	1	0	0	2	314	9	0	4	3	15	1	0	3	656
3.145	1	0	0	4	314	9	0	7	3	15	1	0	1	436
3.145	1	0	0	5	314	9	0	10	3	15	0	1	0	348
3.146	1	0	0	1	315	0	0	1	3	12	1	0	0	348
3.146	1	0	0	2	315	0	0	4	3	14	1	0	3	656
3.146	1	0	0	4	315	0	0	7	3	14	1	0	0	348
3.146	1	0	0	5	315	0	0	10	3	14	1	0	0	348
3.146	3	0	0	2	315	0	0	4	1	15	1	0	28	4030
3.146	3	0	0	1	315	0	0	5	8	15	0	1	9	5959
3.147	1	0	0	1	315	1	0	1	3	11	1	0	0	348
3.147	1	0	0	2	315	1	0	4	3	13	1	0	3	656
3.147	1	0	0	4	315	1	0	7	3	13	1	0	1	436
3.147	1	0	0	5	315	1	0	10	3	13	0	1	0	348
3.147	3	0	0	4	315	1	0	12	1	15	1	0	7	539
3.148	1	0	0	2	315	2	0	1	2	12	1	0	3	436
3.148	1	0	0	4	315	2	0	3	3	12	1	0	1	436
3.148	1	0	0	5	315	2	0	6	3	11	1	0	0	348
3.148	1	0	0	1	315	2	0	9	4	15	0	1	0	466
3.149	1	0	0	2	315	3	0	1	3	11	1	0	3	656
3.149	1	0	0	4	315	3	0	4	3	11	1	0	1	436
3.149	1	0	0	5	315	3	0	7	3	12	0	1	0	348
3.149	1	0	0	1	315	3	0	10	3	14	0	1	0	348
3.149	3	0	0	3	315	3	0	12	1	15	1	0	12	1081
3.15	1	0	0	2	315	4	0	1	3	15	1	0	3	656
3.15	1	0	0	4	315	4	0	4	3	15	1	0	1	436
3.15	1	0	0	5	315	4	0	7	3	15	1	0	0	348
3.15	1	0	0	1	315	4	0	10	3	13	0	1	0	348
3.151	1	0	0	2	315	5	0	1	3	14	1	0	3	656
3.151	1	0	0	4	315	5	0	4	3	14	1	0	1	436
3.151	1	0	0	5	315	5	0	7	3	14	0	1	0	348
3.151	1	0	0	1	315	5	0	10	3	12	0	1	0	348
3.152	1	0	0	2	315	6	0	1	4	13	1	0	3	876
3.152	1	0	0	4	315	6	0	5	4	13	1	0	1	583
3.152	1	0	0	1	315	6	0	9	3	11	0	1	0	348
3.152	3	0	0	2	315	6	0	12	1	15	1	0	28	4030
3.153	1	0	0	1	315	7	0	1	4	15	1	0	0	466
3.153	1	0	0	2	315	7	0	5	1	12	1	0	3	216
3.153	1	0	0	4	315	7	0	6	4	12	1	0	1	583
3.153	1	0	0	5	315	7	0	10	3	11	0	1	0	348
3.153	3	0	0	4	315	7	0	2	11	15	1	0	7	5944
3.154	1	0	0	4	315	8	0	1	2	11	1	0	1	290
3.154	1	0	0	5	315	8	0	3	10	13	1	0	0	1169
3.155	1	0	0	5	315	9	0	10	3	15	0	1	0	348
3.155	3	0	0	3	315	9	0	12	1	15	1	0	12	1081
3.156	1	0	0	5	316	0	0	4	9	14	1	0	0	1052
3.158	1	0	0	1	316	2	0	9	4	15	0	1	0	466
3.158	3	0	0	2	316	2	0	12	1	15	1	0	28	4030
3.159	1	0	0	5	316	3	0	3	10	13	0	1	0	1169
3.16	1	0	0	5	316	4	0	4	9	15	1	0	0	1052
3.16	3	0	0	1	316	4	0	11	1	15	1	0	8	641
3.161	1	0	0	5	316	5	0	4	9	14	0	1	0	1052
3.161	3	0	0	3	316	5	0	12	1	15	1	0	12	1081
3.162	1	0	0	5	316	6	0	1	12	12	1	0	0	1404
3.163	1	0	0	1	316	7	0	8	1	15	1	0	0	114
3.163	1	0	0	2	316	7	0	9	1	15	1	0	3	216
3.163	1	0	0	3	316	7	0	10	1	15	1	0	7	539
3.163	1	0	0	4	316	7	0	11	1	15	1	0	1	143
3.163	1	0	0	5	316	7	0	12	1	11	1	0	0	114
3.164	1	0	0	1	316	8	0	1	12	14	1	0	0	1404
3.164	3	0	0	2	316	8	0	11	1	15	1	0	28	4030
3.165	1	0	0	1	316	9	0	1	3	13	1	0	0	348
3.165	1	0	0	5	316	9	0	4	9	15	0	1	0	1052
3.165	3	0	0	1	316	9	0	2	11	15	1	0	9	8192
3.166	1	0	0	1	317	0	0	1	11	12	1	0	0	1286
3.166	1	0	0	5	317	0	0	12	1	14	1	0	0	114
3.167	1	0	0	1	317	1	0	1	10	11	1	0	0	1169
3.167	1	0	0	5	317	1	0	11	1	13	1	0	0	114
3.167	3	0	0	3	317	1	0	10	2	15	1	0	12	2163
3.167	3	0	0	4	317	1	0	12	1	15	1	0	7	539
3.168	1	0	0	5	317	2	0	1	12	12	0	1	0	1404
3.169	1	0	0	1	317	3	0	1	12	14	0	1	0	1404
3.17	1	0	0	2	317	4	0	1	3	15	1	0	3	656
3.17	1	0	0	3	317	4	0	4	3	15	1	0	7	1620
3.17	1	0	0	4	317	4	0	7	3	15	1	0	1	436
3.17	1	0	0	1	317	4	0	10	3	13	0	1	0	348
3.171	1	0	0	5	317	5	0	1	1	14	0	1	0	114
3.171	1	0	0	1	317	5	0	2	11	12	0	1	0	1286
3.172	1	0	0	4	317	6	0	1	1	14	1	0	1	143
3.172	1	0	0	5	317	6	0	2	1	13	0	1	0	114
3.172	1	0	0	1	317	6	0	3	10	11	0	1	0	1169
3.172	3	0	0	2	317	6	0	11	1	15	1	0	28	4030
3.172	3	0	0	3	317	6	0	12	1	15	1	0	12	1081
3.173	1	0	0	1	317	7	0	1	3	10	1	0	0	348
3.173	1	0	0	2	317	7	0	4	3	14	1	0	3	656
3.173	1	0	0	3	317	7	0	7	3	14	1	0	7	1620
3.173	1	0	0	4	317	7	0	10	3	13	1	0	1	436
3.173	3	0	0	4	317	7	0	1	12	15	1	0	7	6483
3.174	1	0	0	1	317	8	0	1	2	14	1	0	0	231
3.174	1	0	0	2	317	8	0	3	3	13	1	0	3	656
3.174	1	0	0	3	317	8	0	6	3	13	1	0	7	1620
3.174	1	0	0	4	317	8	0	9	3	12	1	0	1	436
3.174	1	0	0	5	317	8	0	12	1	15	1	0	0	114
3.174	3	0	0	4	317	8	0	5	8	14	1	0	7	4323
3.175	1	0	0	1	317	9	0	1	3	13	1	0	0	348
3.175	1	0	0	2	317	9	0	4	3	15	1	0	4	832
3.175	1	0	0	3	317	9	0	7	3	15	1	0	7	1620
3.175	1	0	0	4	317	9	0	10	3	15	1	0	1	436
3.176	1	0	0	1	318	0	0	1	2	12	1	0	0	231
3.176	1	0	0	2	318	0	0	3	2	12	1	0	4	553
3.176	1	0	0	3	318	0	0	5	2	12	1	0	7	1081
3.176	1	0	0	4	318	0	0	7	3	11	1	0	1	436
3.176	1	0	0	5	318	0	0	10	3	14	1	0	0	348
3.177	1	0	0	1	318	1	0	1	2	11	1	0	0	231
3.177	1	0	0	2	318	1	0	3	2	11	1	0	4	553
3.177	1	0	0	3	318	1	0	5	2	11	1	0	7	1081
3.177	1	0	0	4	318	1	0	7	3	14	1	0	1	436
3.177	1	0	0	5	318	1	0	10	3	13	1	0	0	348
3.177	3	0	0	2	318	1	0	11	2	15	1	0	28	8060
3.178	1	0	0	2	318	2	0	1	2	14	1	0	4	553
3.178	1	0	0	3	318	2	0	3	2	14	1	0	7	1081
3.178	1	0	0	4	318	2	0	5	2	13	1	0	1	290
3.178	1	0	0	5	318	2	0	7	2	12	1	0	0	231
3.178	1	0	0	1	318	2	0	9	3	10	0	1	0	348
3.179	1	0	0	2	318	3	0	1	4	13	1	0	4	1110
3.179	1	0	0	3	318	3	0	5	1	13	1	0	7	539
3.179	1	0	0	4	318	3	0	6	4	12	1	0	1	583
3.179	1	0	0	5	318	3	0	10	1	15	0	1	0	114
3.179	1	0	0	1	318	3	0	11	2	14	0	1	0	231
3.179	3	0	0	3	318	3	0	8	1	15	1	0	12	1081
3.179	3	0	0	4	318	3	0	9	4	15	1	0	7	2163
3.18	1	0	0	2	318	4	0	1	3	15	1	0	4	832
3.18	1	0	0	4	318	4	0	4	3	15	1	0	1	436
3.18	1	0	0	5	318	4	0	7	3	11	1	0	0	348
3.18	1	0	0	1	318	4	0	10	3	13	0	1	0	348
3.181	1	0	0	2	318	5	0	1	4	12	1	0	4	1110
3.181	1	0	0	4	318	5	0	5	3	11	1	0	1	436
