Time	CellId	RNTI	BWPId	SINR(dB)
21.4121	1	5	0	-7.58297
21.4161	1	5	0	-7.57711
21.4171	1	5	0	-7.57567
21.4391	1	5	0	-7.55035
21.4401	1	5	0	-7.54962
21.4441	1	5	0	-7.54713
21.4451	1	5	0	-7.54662
21.4651	1	5	0	-7.5471
21.4681	1	5	0	-7.5489
21.4691	1	5	0	-7.54959
21.4701	1	5	0	-7.55033
21.4731	1	5	0	-7.5528
21.4922	1	5	0	-7.57586
21.4972	1	5	0	-7.58327
21.5212	1	5	0	-7.61772
21.5221	1	5	0	-7.61887
21.5262	1	5	0	-7.62308
21.5271	1	5	0	-7.62403
21.5502	1	5	0	-7.63302
21.5552	1	5	0	-7.63142
21.5794	1	5	0	-7.60862
21.5801	1	5	0	-7.60727
21.5844	1	5	0	-7.6017
21.5851	1	5	0	-7.60028
21.6073	1	5	0	-7.56979
21.6282	1	5	0	-7.55159
21.6291	1	5	0	-7.5512
21.6332	1	5	0	-7.55015
21.6341	1	5	0	-7.55001
21.6553	1	5	0	-7.55863
21.6772	1	5	0	-7.58628
21.6991	1	5	0	-7.61849
21.7001	1	5	0	-7.62028
21.7041	1	5	0	-7.62509
21.7051	1	5	0	-7.62621
21.7261	1	5	0	-7.63975
21.7271	1	5	0	-7.63986
21.7311	1	5	0	-7.63977
21.7321	1	5	0	-7.63962
21.7531	1	5	0	-7.62549
21.7541	1	5	0	-7.62437
21.7581	1	5	0	-7.61959
21.7591	1	5	0	-7.61832
21.7801	1	5	0	-7.58883
21.7811	1	5	0	-7.58743
21.7851	1	5	0	-7.582
21.8081	1	5	0	-7.56042
21.8091	1	5	0	-7.55995
21.8131	1	5	0	-7.55857
21.8141	1	5	0	-7.55835
21.8362	1	5	0	-7.56621
21.8412	1	5	0	-7.57113
21.8642	1	5	0	-7.60301
21.8692	1	5	0	-7.61075
21.8932	1	5	0	-7.64148
21.8941	1	5	0	-7.64234
21.8982	1	5	0	-7.64533
21.8991	1	5	0	-7.64596
21.9222	1	5	0	-7.64689
21.9272	1	5	0	-7.64347
21.9513	1	5	0	-7.61496
21.9521	1	5	0	-7.61352
21.9531	1	5	0	-7.61208
21.9563	1	5	0	-7.60774
21.9581	1	5	0	-7.60485
21.9803	1	5	0	-7.5775
21.9853	1	5	0	-7.57342
22.0062	1	5	0	-7.62937
22.0071	1	5	0	-7.63078
22.0112	1	5	0	-7.6362
22.0121	1	5	0	-7.63748
22.0333	1	5	0	-7.65591
22.0383	1	5	0	-7.65731
22.0602	1	5	0	-7.64851
22.0652	1	5	0	-7.64347
22.0871	1	5	0	-7.61355
22.0881	1	5	0	-7.61206
22.0921	1	5	0	-7.60614
22.0931	1	5	0	-7.60468
22.1141	1	5	0	-7.57936
22.1151	1	5	0	-7.57849
22.1191	1	5	0	-7.57541
22.1201	1	5	0	-7.57475
22.1411	1	5	0	-7.57208
22.1421	1	5	0	-7.5725
22.1471	1	5	0	-7.5753
22.1641	1	5	0	-7.59254
22.1651	1	5	0	-7.59385
22.1671	1	5	0	-7.59655
22.1691	1	5	0	-7.59933
22.1701	1	5	0	-7.60074
22.1721	1	5	0	-7.60363
22.1931	1	5	0	-7.63458
22.1941	1	5	0	-7.63594
22.1981	1	5	0	-7.64112
22.1991	1	5	0	-7.64234
22.2222	1	5	0	-7.6602
22.2272	1	5	0	-7.66068
22.2502	1	5	0	-7.64717
22.2552	1	5	0	-7.64137
22.2792	1	5	0	-7.60724
22.2801	1	5	0	-7.60579
22.2842	1	5	0	-7.60017
22.3071	1	5	0	-7.57697
22.3081	1	5	0	-7.57641
22.3131	1	5	0	-7.57433
22.3322	1	5	0	-7.5776
22.3353	1	5	0	-7.57969
22.3361	1	5	0	-7.58047
22.3372	1	5	0	-7.5813
22.3403	1	5	0	-7.58402
22.3411	1	5	0	-7.585
22.3623	1	5	0	-7.61222
22.3673	1	5	0	-7.61967
22.3871	1	5	0	-7.64696
22.3881	1	5	0	-7.64807
22.3891	1	5	0	-7.64915
22.3921	1	5	0	-7.65217
22.3931	1	5	0	-7.6531
22.3941	1	5	0	-7.65399
22.4143	1	5	0	-7.66264
22.4193	1	5	0	-7.66159
22.4412	1	5	0	-7.64358
22.4631	1	5	0	-7.61273
22.4641	1	5	0	-7.61128
22.4681	1	5	0	-7.60561
22.4691	1	5	0	-7.60423
22.4901	1	5	0	-7.58147
22.4911	1	5	0	-7.58078
22.4951	1	5	0	-7.5785
22.4961	1	5	0	-7.57805
22.5171	1	5	0	-7.5802
22.5181	1	5	0	-7.58081
22.5221	1	5	0	-7.58369
22.5441	1	5	0	-7.60964
22.5451	1	5	0	-7.61109
22.5491	1	5	0	-7.617
22.5501	1	5	0	-7.6185
22.5691	1	5	0	-7.64564
22.5701	1	5	0	-7.64689
22.5741	1	5	0	-7.65159
22.5751	1	5	0	-7.65268
23.5281	3	7	0	-24.1656
23.5331	3	7	0	-24.2863
23.5381	3	7	0	-24.381
23.5431	3	7	0	-24.4447
25.5181	1	4	0	-19.6101
25.5231	1	4	0	-19.6102
25.5281	1	4	0	-19.6102
25.5331	1	4	0	-19.6103
26.2131	1	8	0	-20.8734
26.2181	1	8	0	-20.8737
26.2231	1	8	0	-20.8741
26.2281	1	8	0	-20.8745
