file,node,event,time,rate,mac_type,retry,length,src_ip,dst_ip,ip_id,l4,src_port,dst_port
5g_playfield_ascii_traces-5-1.tr,5,r,5.22536,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.22537,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.22572,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.22585,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.30001,OfdmRate9Mbps,QOSDATA,0.0,178.0,10.0.0.6,10.0.0.1,3.0,UDP,49153.0,7005.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.3003,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.30086,OfdmRate9Mbps,QOSDATA,0.0,178.0,10.0.0.6,10.0.0.1,3.0,UDP,49153.0,7005.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.40013,OfdmRate6Mbps,QOSDATA,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.40046,OfdmRate6Mbps,QOSDATA,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.40106,OfdmRate6Mbps,QOSDATA,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.40383,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.40419,OfdmRate36Mbps,QOSDATA,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.4042,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.40456,OfdmRate54Mbps,QOSDATA,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.40464,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.40501,OfdmRate6Mbps,QOSDATA,0.0,178.0,10.0.0.7,10.0.0.1,0.0,UDP,49153.0,7006.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.40503,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.40549,OfdmRate6Mbps,QOSDATA,0.0,178.0,10.0.0.7,10.0.0.1,1.0,UDP,49153.0,7006.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.40551,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.40569,OfdmRate9Mbps,QOSDATA,0.0,178.0,10.0.0.7,10.0.0.1,0.0,UDP,49153.0,7006.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.40598,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.40693,OfdmRate6Mbps,QOSDATA,1.0,178.0,10.0.0.7,10.0.0.1,2.0,UDP,49153.0,7006.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.40695,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.40711,OfdmRate9Mbps,QOSDATA,0.0,178.0,10.0.0.7,10.0.0.1,1.0,UDP,49153.0,7006.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.4074,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.40757,OfdmRate9Mbps,QOSDATA,0.0,178.0,10.0.0.7,10.0.0.1,2.0,UDP,49153.0,7006.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.40785,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.40814,OfdmRate12Mbps,QOSDATA,0.0,178.0,10.0.0.7,10.0.0.1,1.0,UDP,49153.0,7006.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.40851,OfdmRate12Mbps,QOSDATA,0.0,178.0,10.0.0.7,10.0.0.1,2.0,UDP,49153.0,7006.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.51082,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.51114,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.51171,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.51289,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.51332,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.51334,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.51345,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.51366,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.51383,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.51384,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.51427,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.5144,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.5185,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.51907,OfdmRate36Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2657.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.51909,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.51939,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2657.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.51965,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.52213,OfdmRate36Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2658.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.52214,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.52247,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2658.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.52272,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.52475,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2658.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.52593,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.52632,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.52667,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.5271,OfdmRate36Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2659.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.52711,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.52749,OfdmRate36Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2660.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.52751,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.52761,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2659.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.52798,OfdmRate54Mbps,QOSDATA,1.0,1228.0,10.0.0.1,10.0.0.10,2659.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.52824,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.53044,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2660.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.53087,OfdmRate54Mbps,QOSDATA,1.0,1228.0,10.0.0.1,10.0.0.10,2660.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.53113,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.53545,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.53787,OfdmRate18Mbps,QOSDATA,1.0,1228.0,10.0.0.1,10.0.0.10,2661.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.53788,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.53857,OfdmRate18Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2662.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.53858,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.53879,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2661.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.53905,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.53917,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2662.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.53943,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.54069,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2661.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.5409,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.544,OfdmRate12Mbps,QOSDATA,1.0,1228.0,10.0.0.1,10.0.0.10,2663.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.54402,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.54431,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2663.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.54456,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.54601,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2663.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.54859,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.54972,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2664.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.54974,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.5501,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2664.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.55036,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.55182,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2664.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.5524,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.55356,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2665.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.55358,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.55394,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2665.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.5542,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.55568,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2665.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.55919,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.55957,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.56054,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2666.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.56055,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.56159,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2667.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.56161,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.56174,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2666.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.56199,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.56214,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2667.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.56239,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.56364,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2666.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.56504,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2667.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.5675,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.56869,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2668.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.56871,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.56901,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2668.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.56927,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.56942,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.57293,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.57416,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2669.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.57418,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.57451,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2669.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.57477,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.57624,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2669.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.57633,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.57687,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.57807,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2670.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.57809,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.57838,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2670.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.57863,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.58007,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2670.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.58115,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.58156,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.5825,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2671.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.58252,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.58359,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2672.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.5836,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.58369,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2671.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.58394,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.58399,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2672.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.58425,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.58517,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2671.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.58625,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2672.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.58777,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.58819,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.58894,OfdmRate18Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2673.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.58895,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.58969,OfdmRate18Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2674.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.58971,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.58992,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2673.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.59017,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.59028,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2674.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.59054,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.59149,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2673.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.59272,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.5934,OfdmRate18Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2675.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.59341,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.59422,OfdmRate18Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2676.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.59423,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.59438,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2675.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.59464,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.5947,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2676.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.59495,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.59597,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2675.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.59842,OfdmRate18Mbps,QOSDATA,1.0,1228.0,10.0.0.1,10.0.0.10,2677.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.59844,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.59919,OfdmRate18Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2678.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.5992,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.59928,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2677.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.59953,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.59969,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2678.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.59995,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.60105,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2677.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.60452,OfdmRate12Mbps,QOSDATA,1.0,1228.0,10.0.0.1,10.0.0.10,2679.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.60454,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.60483,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2679.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.60508,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.6063,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2679.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.61029,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.6115,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2680.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.61152,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.61189,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2680.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.61215,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.61438,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2681.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.61439,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.61472,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2681.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.61497,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.61587,OfdmRate18Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2681.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.61727,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.61766,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.61798,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.61892,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2682.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.61894,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,r,5.62001,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2683.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,t,5.62003,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.62018,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2682.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-5-1.tr,5,r,5.62043,OfdmRate24Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-5-1.tr,5,t,5.62145,OfdmRate54Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2683.0,UDP,49153.0,5000.0
